Protein,Protein_definition,Disease_category,Disease,Method,Nb_SNP,OR[95%CI],P_value
C1QA,Complement C1q subcomponent subunit A,Chapter I Certain infectious and parasitic diseases,Diarrhoea and gastroenteritis of presumed infectious origin,Inverse variance weighted,36,0.99 [0.95-1.02],0.470900553198387
C1QA,Complement C1q subcomponent subunit A,Chapter I Certain infectious and parasitic diseases,Intestinal infectious diseases,Inverse variance weighted,36,0.98 [0.95-1.01],0.166018431714266
C1QA,Complement C1q subcomponent subunit A,Chapter I Certain infectious and parasitic diseases,Other bacterial diseases,Inverse variance weighted,36,1.04 [1.01-1.07],0.0127641288744699
C1QA,Complement C1q subcomponent subunit A,Chapter I Certain infectious and parasitic diseases,Other bacterial agents as the cause of diseases classified to other chapters,Inverse variance weighted,36,1.40 [0.99-1.98],0.054180456736735
C1QA,Complement C1q subcomponent subunit A,Chapter I Certain infectious and parasitic diseases,Other septicaemia,Inverse variance weighted,36,1.03 [0.98-1.08],0.261466861435164
C1QA,Complement C1q subcomponent subunit A,Chapter I Certain infectious and parasitic diseases,Streptococcus and staphylococcus as the cause of diseases classified to other chapters,Inverse variance weighted,36,1.02 [0.63-1.68],0.921738827881882
C1QA,Complement C1q subcomponent subunit A,Chapter II Neoplasms,"Non-Hodgkin lymphoma, all, excluding all cancers (controls excluding all cancers)",Inverse variance weighted,36,1.07 [0.88-1.30],0.523804471614556
C1QA,Complement C1q subcomponent subunit A,Chapter II Neoplasms,"Other and unspecified types of non-Hodgkin lymphoma, hilmo, excluding all cancers",Inverse variance weighted,36,1.20 [0.98-1.47],0.0792996295658197
C1QA,Complement C1q subcomponent subunit A,Chapter I Certain infectious and parasitic diseases,Enterocolitis due to Clostridium difficile,Inverse variance weighted,36,0.94 [0.84-1.05],0.247579663442375
C1QA,Complement C1q subcomponent subunit A,Chapter XI Diseases of the digestive system,"Cirrhosis of liver, NAS",Inverse variance weighted,36,1.21 [1.02-1.42],0.0259563909207042
C1QA,Complement C1q subcomponent subunit A,Chapter X Diseases of the respiratory system,Later onset COPD,Inverse variance weighted,36,1.02 [0.95-1.10],0.572880509896078
C1QA,Complement C1q subcomponent subunit A,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Anaemia in chronic diseases classified elsewhere,Inverse variance weighted,36,1.07 [0.85-1.35],0.546263148082842
C1QA,Complement C1q subcomponent subunit A,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified iron deficiency,Inverse variance weighted,36,1.05 [0.99-1.11],0.0857116657592822
C1QA,Complement C1q subcomponent subunit A,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified anaemias,Inverse variance weighted,36,1.03 [0.98-1.08],0.287083660531101
C1QA,Complement C1q subcomponent subunit A,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified aplastic anaemias,Inverse variance weighted,36,0.85 [0.61-1.17],0.320457138005819
C1QA,Complement C1q subcomponent subunit A,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Purpura and other haemorrhagic conditions,Inverse variance weighted,36,1.12 [1.02-1.24],0.0233220311189444
C1QA,Complement C1q subcomponent subunit A,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Sarcoidosis,Inverse variance weighted,36,1.00 [0.90-1.10],0.934973796296316
C1QA,Complement C1q subcomponent subunit A,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,"Thrombocytopenia, unspecified",Inverse variance weighted,36,1.20 [1.03-1.39],0.0174168018856472
C1QA,Complement C1q subcomponent subunit A,"Chapter VII Diseases of the eye, adnexa, ear and mastoid process","Diabetic nephropathy, excluding more controls",Inverse variance weighted,36,1.06 [0.95-1.18],0.292814464304111
C1QA,Complement C1q subcomponent subunit A,"Chapter IV Endocrine, nutritional and metabolic diseases",Acidosis,Inverse variance weighted,36,1.09 [0.84-1.41],0.51317232036167
C1QA,Complement C1q subcomponent subunit A,"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes with peripheral circulatory complications,Inverse variance weighted,36,1.12 [0.96-1.32],0.158461913793091
C1QA,Complement C1q subcomponent subunit A,"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes with renal complications,Inverse variance weighted,36,1.13 [0.99-1.29],0.0603028826982738
C1QA,Complement C1q subcomponent subunit A,"Chapter IV Endocrine, nutritional and metabolic diseases","Postprocedural endocrine and metabolic disorders, not elsewhere classified",Inverse variance weighted,36,1.08 [0.98-1.19],0.111099303291238
C1QA,Complement C1q subcomponent subunit A,"Chapter IV Endocrine, nutritional and metabolic diseases",Iron deficiency,Inverse variance weighted,36,0.94 [0.70-1.27],0.680181788165388
C1QA,Complement C1q subcomponent subunit A,"Chapter IV Endocrine, nutritional and metabolic diseases","Other disorders of fluid, electrolyte and acid-base balance",Inverse variance weighted,36,1.00 [0.94-1.06],0.996277136121215
C1QA,Complement C1q subcomponent subunit A,"Chapter IV Endocrine, nutritional and metabolic diseases",Other disorders of glucose regulation and pancreatic internal secretion,Inverse variance weighted,36,0.93 [0.83-1.04],0.202576030007347
C1QA,Complement C1q subcomponent subunit A,"Chapter IV Endocrine, nutritional and metabolic diseases",Hyperkalaemia,Inverse variance weighted,36,1.05 [0.91-1.21],0.523309980669631
C1QA,Complement C1q subcomponent subunit A,"Chapter IV Endocrine, nutritional and metabolic diseases",Hypokalaemia,Inverse variance weighted,36,0.94 [0.84-1.05],0.251173302294947
C1QA,Complement C1q subcomponent subunit A,"Chapter IV Endocrine, nutritional and metabolic diseases",Metabolic disorders,Inverse variance weighted,36,0.99 [0.96-1.02],0.548722857699534
C1QA,Complement C1q subcomponent subunit A,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of mineral metabolism,Inverse variance weighted,36,0.99 [0.88-1.12],0.907499443969893
C1QA,Complement C1q subcomponent subunit A,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of parathyroid gland,Inverse variance weighted,36,0.99 [0.91-1.08],0.847485519436847
C1QA,Complement C1q subcomponent subunit A,"Chapter IV Endocrine, nutritional and metabolic diseases","Disorders of plasma-protein metabolism, not elsewhere classified",Inverse variance weighted,36,1.23 [0.80-1.88],0.341658780410753
C1QA,Complement C1q subcomponent subunit A,"Chapter IV Endocrine, nutritional and metabolic diseases",Deficiency of other B group vitamins,Inverse variance weighted,36,1.11 [0.88-1.39],0.381538112318072
C1QA,Complement C1q subcomponent subunit A,"Chapter IV Endocrine, nutritional and metabolic diseases",Vitamin D deficiency,Inverse variance weighted,36,1.20 [0.91-1.58],0.205398416905415
C1QA,Complement C1q subcomponent subunit A,"Chapter IV Endocrine, nutritional and metabolic diseases",Volume depletion,Inverse variance weighted,36,0.97 [0.87-1.08],0.597413636025119
C1QA,Complement C1q subcomponent subunit A,"Chapter IV Endocrine, nutritional and metabolic diseases","Delirium, not induced by alcohol and other psychoactive substances",Inverse variance weighted,36,0.90 [0.81-1.00],0.0434972823213048
C1QA,Complement C1q subcomponent subunit A,Chapter VI Diseases of the nervous system,Falls/tendency to fall,Inverse variance weighted,36,1.00 [0.98-1.02],0.997649096217464
C1QA,Complement C1q subcomponent subunit A,Chapter IX Diseases of the circulatory system,Abdominal aortic aneurysm (AAA),Inverse variance weighted,36,1.06 [0.94-1.21],0.336316923346818
C1QA,Complement C1q subcomponent subunit A,Chapter IX Diseases of the circulatory system,Atrial fibrillation and flutter,Inverse variance weighted,36,1.00 [0.95-1.06],0.980388416017482
C1QA,Complement C1q subcomponent subunit A,Chapter IX Diseases of the circulatory system,Other diseases of arteries and capillaries,Inverse variance weighted,36,1.05 [0.92-1.21],0.443430501024176
C1QA,Complement C1q subcomponent subunit A,Chapter IX Diseases of the circulatory system,Cardiac arrest,Inverse variance weighted,36,0.87 [0.76-1.00],0.051304982945435
C1QA,Complement C1q subcomponent subunit A,Chapter IX Diseases of the circulatory system,Conduction disorders,Inverse variance weighted,36,1.01 [0.95-1.07],0.854767253460367
C1QA,Complement C1q subcomponent subunit A,Chapter IX Diseases of the circulatory system,"Heart failure, strict",Inverse variance weighted,36,0.97 [0.93-1.01],0.139707651933763
C1QA,Complement C1q subcomponent subunit A,Chapter IX Diseases of the circulatory system,Hypotension,Inverse variance weighted,36,0.99 [0.89-1.09],0.833486807980585
C1QA,Complement C1q subcomponent subunit A,Chapter IX Diseases of the circulatory system,"Hypertension, Pulmonary Arterial",Inverse variance weighted,36,0.74 [0.50-1.08],0.115517061598952
C1QA,Complement C1q subcomponent subunit A,Chapter IX Diseases of the circulatory system,Hypertensive Renal Disease,Inverse variance weighted,36,1.11 [0.93-1.32],0.26198207540103
C1QA,Complement C1q subcomponent subunit A,Chapter IX Diseases of the circulatory system,Other or ill-defined heart diseases,Inverse variance weighted,36,0.94 [0.81-1.09],0.412618512156258
C1QA,Complement C1q subcomponent subunit A,Chapter IX Diseases of the circulatory system,Other other unspecified disorders of the circulatory system,Inverse variance weighted,36,1.13 [0.95-1.35],0.171938396070526
C1QA,Complement C1q subcomponent subunit A,Chapter IX Diseases of the circulatory system,Other peripheral vascular diseases,Inverse variance weighted,36,0.95 [0.83-1.07],0.398635172181265
C1QA,Complement C1q subcomponent subunit A,Chapter IX Diseases of the circulatory system,Paroxysmal tachycardia,Inverse variance weighted,36,0.98 [0.90-1.06],0.612465356287468
C1QA,Complement C1q subcomponent subunit A,Chapter IX Diseases of the circulatory system,Phlebitis and thrombophlebitis (not including DVT),Inverse variance weighted,36,1.06 [0.99-1.14],0.076968033120196
C1QA,Complement C1q subcomponent subunit A,Chapter IX Diseases of the circulatory system,Rheumatic valve diseases,Inverse variance weighted,36,0.83 [0.66-1.02],0.0822274815983417
C1QA,Complement C1q subcomponent subunit A,Chapter IX Diseases of the circulatory system,Secondary right heart disease,Inverse variance weighted,36,1.01 [0.85-1.19],0.935972527593326
C1QA,Complement C1q subcomponent subunit A,Chapter IX Diseases of the circulatory system,Varicose veins,Inverse variance weighted,36,1.03 [0.97-1.09],0.289989403845381
C1QA,Complement C1q subcomponent subunit A,Chapter IX Diseases of the circulatory system,Oesophageal varices,Inverse variance weighted,36,1.02 [0.86-1.22],0.797585150297488
C1QA,Complement C1q subcomponent subunit A,Chapter IX Diseases of the circulatory system,Other disorders of veins,Inverse variance weighted,36,1.04 [0.98-1.10],0.219815981623653
C1QA,Complement C1q subcomponent subunit A,Chapter IX Diseases of the circulatory system,Venous thromboembolism,Inverse variance weighted,36,1.04 [0.99-1.09],0.131677776738655
C1QA,Complement C1q subcomponent subunit A,Chapter X Diseases of the respiratory system,Interstitial lung disease,Inverse variance weighted,36,1.02 [0.92-1.13],0.74680061594313
C1QA,Complement C1q subcomponent subunit A,Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,Inverse variance weighted,36,0.96 [0.84-1.09],0.54111924334621
C1QA,Complement C1q subcomponent subunit A,Chapter X Diseases of the respiratory system,Unspecified acute lower respiratory infection,Inverse variance weighted,36,0.99 [0.91-1.08],0.814858799879933
C1QA,Complement C1q subcomponent subunit A,Chapter X Diseases of the respiratory system,Bronchiectasis,Inverse variance weighted,36,1.00 [0.88-1.15],0.947471601877583
C1QA,Complement C1q subcomponent subunit A,Chapter X Diseases of the respiratory system,Emphysema,Inverse variance weighted,36,1.13 [0.98-1.30],0.100894819968337
C1QA,Complement C1q subcomponent subunit A,Chapter X Diseases of the respiratory system,Lung diseases due to external agents,Inverse variance weighted,36,1.03 [0.94-1.12],0.514459462409346
C1QA,Complement C1q subcomponent subunit A,Chapter X Diseases of the respiratory system,Influenza and pneumonia,Inverse variance weighted,36,1.02 [0.99-1.04],0.240428108726787
C1QA,Complement C1q subcomponent subunit A,Chapter X Diseases of the respiratory system,Chronic lower respiratory diseases,Inverse variance weighted,36,0.99 [0.96-1.03],0.795878912088272
C1QA,Complement C1q subcomponent subunit A,Chapter X Diseases of the respiratory system,Other acute lower respiratory infections,Inverse variance weighted,36,1.03 [0.98-1.08],0.219494117576711
C1QA,Complement C1q subcomponent subunit A,Chapter X Diseases of the respiratory system,Other diseases of pleura,Inverse variance weighted,36,1.03 [0.97-1.09],0.318701058927066
C1QA,Complement C1q subcomponent subunit A,Chapter X Diseases of the respiratory system,Pleural effusion,Inverse variance weighted,36,1.07 [0.98-1.17],0.129700023813907
C1QA,Complement C1q subcomponent subunit A,Chapter XI Diseases of the digestive system,Barrett oesophagus,Inverse variance weighted,36,0.96 [0.81-1.14],0.621783782173605
C1QA,Complement C1q subcomponent subunit A,Chapter XI Diseases of the digestive system,Cholelithiasis,Inverse variance weighted,36,1.01 [0.97-1.05],0.657953951672319
C1QA,Complement C1q subcomponent subunit A,Chapter XI Diseases of the digestive system,Coeliac disease,Inverse variance weighted,36,0.98 [0.88-1.09],0.69044401085693
C1QA,Complement C1q subcomponent subunit A,Chapter XI Diseases of the digestive system,Constipation,Inverse variance weighted,36,1.01 [0.97-1.05],0.644122423285574
C1QA,Complement C1q subcomponent subunit A,Chapter XI Diseases of the digestive system,Diaphragmatic hernia,Inverse variance weighted,36,1.00 [0.93-1.06],0.901350891190462
C1QA,Complement C1q subcomponent subunit A,Chapter XI Diseases of the digestive system,Fibrosis and cirrhosis of liver,Inverse variance weighted,36,1.19 [1.04-1.35],0.0091262829862224
C1QA,Complement C1q subcomponent subunit A,Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,Inverse variance weighted,36,1.02 [0.96-1.08],0.511853238073468
C1QA,Complement C1q subcomponent subunit A,Chapter XI Diseases of the digestive system,Hernia,Inverse variance weighted,36,1.00 [0.97-1.03],0.959825250216358
C1QA,Complement C1q subcomponent subunit A,Chapter XI Diseases of the digestive system,Paralytic ileus and intestinal obstruction,Inverse variance weighted,36,1.00 [0.94-1.06],0.987459298515784
C1QA,Complement C1q subcomponent subunit A,Chapter XI Diseases of the digestive system,Other diseases of intestines,Inverse variance weighted,36,1.01 [0.98-1.04],0.682419281240523
C1QA,Complement C1q subcomponent subunit A,Chapter XI Diseases of the digestive system,Diseases of liver,Inverse variance weighted,36,1.02 [0.97-1.08],0.487621592749518
C1QA,Complement C1q subcomponent subunit A,Chapter XI Diseases of the digestive system,Intestinal malabsorption,Inverse variance weighted,36,0.90 [0.77-1.05],0.180808833015257
C1QA,Complement C1q subcomponent subunit A,Chapter XI Diseases of the digestive system,Oesophagitis,Inverse variance weighted,36,1.09 [0.94-1.27],0.262071488330495
C1QA,Complement C1q subcomponent subunit A,Chapter XI Diseases of the digestive system,"Diseases of oesophagus, stomach and duodenum",Inverse variance weighted,36,1.00 [0.97-1.03],0.990531869513036
C1QA,Complement C1q subcomponent subunit A,Chapter XI Diseases of the digestive system,Diseases of the digestive system,Inverse variance weighted,36,1.00 [0.96-1.05],0.869948558951047
C1QA,Complement C1q subcomponent subunit A,Chapter XI Diseases of the digestive system,Other diseases of oesophagus,Inverse variance weighted,36,1.00 [0.90-1.12],0.984955057732902
C1QA,Complement C1q subcomponent subunit A,Chapter XI Diseases of the digestive system,Other diseases of stomach and duodenum,Inverse variance weighted,36,1.00 [0.86-1.15],0.958233510485076
C1QA,Complement C1q subcomponent subunit A,Chapter XI Diseases of the digestive system,Other functional intestinal disorders,Inverse variance weighted,36,1.03 [0.98-1.09],0.228531607220835
C1QA,Complement C1q subcomponent subunit A,Chapter XI Diseases of the digestive system,Other gastritis (incl. Duodenitis),Inverse variance weighted,36,1.00 [0.94-1.07],0.97685562449478
C1QA,Complement C1q subcomponent subunit A,Chapter XI Diseases of the digestive system,Other diseases of intestine,Inverse variance weighted,36,0.96 [0.87-1.06],0.439757657786492
C1QA,Complement C1q subcomponent subunit A,Chapter XI Diseases of the digestive system,Gastro-oesophageal reflux disease,Inverse variance weighted,36,1.01 [0.97-1.05],0.563517605413157
C1QA,Complement C1q subcomponent subunit A,Chapter XII Diseases of the skin and subcutaneous tissue,Cellulitis,Inverse variance weighted,36,1.00 [0.93-1.07],0.9896846085073
C1QA,Complement C1q subcomponent subunit A,Chapter XII Diseases of the skin and subcutaneous tissue,Decubitus ulcer and pressure area,Inverse variance weighted,36,1.05 [0.90-1.23],0.5445078790959
