Protein,Protein_definition,Disease_category,Disease,Method,Nb_SNP,OR[95%CI],P_value
SERPINA4,Kallistatin,"Chapter IV Endocrine, nutritional and metabolic diseases",Hypo-osmolality and hyponatraemia,Inverse variance weighted,35,1.02 [0.96-1.08],0.552290843125466
SERPINA4,Kallistatin,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of lipoprotein metabolism and other lipidaemias,Inverse variance weighted,35,1.02 [0.98-1.06],0.310154483597357
SERPINA4,Kallistatin,"Chapter IV Endocrine, nutritional and metabolic diseases",Metabolic disorders,Inverse variance weighted,35,1.01 [0.98-1.04],0.386554677699923
SERPINA4,Kallistatin,Chapter IX Diseases of the circulatory system,"Heart failure, strict",Inverse variance weighted,35,1.01 [0.98-1.04],0.473071854462726
SERPINA4,Kallistatin,Chapter X Diseases of the respiratory system,Interstitial lung disease,Inverse variance weighted,35,0.93 [0.87-0.99],0.030233100391691
SERPINA4,Kallistatin,Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,Inverse variance weighted,35,1.00 [0.91-1.11],0.977429058533586
SERPINA4,Kallistatin,Chapter X Diseases of the respiratory system,Unspecified acute lower respiratory infection,Inverse variance weighted,35,1.00 [0.94-1.06],0.940338290695994
SERPINA4,Kallistatin,Chapter X Diseases of the respiratory system,Emphysema,Inverse variance weighted,35,0.96 [0.87-1.06],0.420305777506249
SERPINA4,Kallistatin,Chapter X Diseases of the respiratory system,Influenza and pneumonia,Inverse variance weighted,35,1.01 [0.99-1.03],0.479943901536162
SERPINA4,Kallistatin,Chapter X Diseases of the respiratory system,Other acute lower respiratory infections,Inverse variance weighted,35,1.00 [0.97-1.04],0.883973295169834
