Protein,Protein_definition,Disease_category,Disease,Method,Nb_SNP,OR[95%CI],P_value
LMOD1,Leiomodin-1,Chapter I Certain infectious and parasitic diseases,Diarrhoea and gastroenteritis of presumed infectious origin,Inverse variance weighted,6,1.04 [0.94-1.16],0.457521139545347
LMOD1,Leiomodin-1,Chapter I Certain infectious and parasitic diseases,Intestinal infectious diseases,Inverse variance weighted,6,1.04 [0.95-1.13],0.411884048941104
LMOD1,Leiomodin-1,Chapter I Certain infectious and parasitic diseases,Other bacterial diseases,Inverse variance weighted,6,0.97 [0.91-1.04],0.379692344914649
LMOD1,Leiomodin-1,Chapter I Certain infectious and parasitic diseases,Other bacterial agents as the cause of diseases classified to other chapters,Inverse variance weighted,6,0.47 [0.21-1.06],0.0680818356104118
LMOD1,Leiomodin-1,Chapter I Certain infectious and parasitic diseases,Other septicaemia,Inverse variance weighted,6,0.95 [0.84-1.07],0.401041713524995
LMOD1,Leiomodin-1,Chapter I Certain infectious and parasitic diseases,Streptococcus and staphylococcus as the cause of diseases classified to other chapters,Inverse variance weighted,6,0.60 [0.19-1.87],0.376285708970955
LMOD1,Leiomodin-1,Chapter I Certain infectious and parasitic diseases,Enterocolitis due to Clostridium difficile,Inverse variance weighted,6,1.14 [0.90-1.44],0.26996465439988
LMOD1,Leiomodin-1,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Anaemia in chronic diseases classified elsewhere,Inverse variance weighted,6,0.83 [0.41-1.68],0.60200919354755
LMOD1,Leiomodin-1,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified iron deficiency,Inverse variance weighted,6,1.01 [0.89-1.15],0.855754970161834
LMOD1,Leiomodin-1,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified anaemias,Inverse variance weighted,6,1.00 [0.84-1.18],0.966165930480026
LMOD1,Leiomodin-1,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other coagulation defects,Inverse variance weighted,6,1.01 [0.74-1.37],0.956469130528624
LMOD1,Leiomodin-1,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Purpura and other haemorrhagic conditions,Inverse variance weighted,6,0.91 [0.74-1.12],0.363186222519576
LMOD1,Leiomodin-1,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,"Thrombocytopenia, unspecified",Inverse variance weighted,6,0.83 [0.61-1.11],0.2055846926705
LMOD1,Leiomodin-1,"Chapter VII Diseases of the eye, adnexa, ear and mastoid process","Diabetic nephropathy, excluding more controls",Inverse variance weighted,6,0.89 [0.73-1.10],0.284878374067229
LMOD1,Leiomodin-1,"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Diabetic neuropathy,Inverse variance weighted,6,0.69 [0.54-0.88],0.002829715180006
LMOD1,Leiomodin-1,"Chapter IV Endocrine, nutritional and metabolic diseases",Acidosis,Inverse variance weighted,6,0.84 [0.47-1.52],0.565544423051856
LMOD1,Leiomodin-1,"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes with neurological complications,Inverse variance weighted,6,0.63 [0.47-0.85],0.0027996107162359
LMOD1,Leiomodin-1,"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes with peripheral circulatory complications,Inverse variance weighted,6,0.84 [0.60-1.18],0.322191433592157
LMOD1,Leiomodin-1,"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes with renal complications,Inverse variance weighted,6,0.92 [0.72-1.19],0.527727779804143
