Protein,Protein_definition,Disease_category,Disease,Method,Nb_SNP,OR[95%CI],P_value
PGF,Placenta growth factor,Chapter I Certain infectious and parasitic diseases,Candidiasis,Inverse variance weighted,8,0.89 [0.58-1.37],0.585813521483545
PGF,Placenta growth factor,Chapter I Certain infectious and parasitic diseases,Diarrhoea and gastroenteritis of presumed infectious origin,Inverse variance weighted,8,1.02 [0.90-1.15],0.76967443943777
PGF,Placenta growth factor,Chapter I Certain infectious and parasitic diseases,Intestinal infectious diseases,Inverse variance weighted,8,1.06 [0.95-1.17],0.323951128511662
PGF,Placenta growth factor,Chapter I Certain infectious and parasitic diseases,Mycoses,Inverse variance weighted,8,0.90 [0.71-1.16],0.425349647601453
PGF,Placenta growth factor,Chapter I Certain infectious and parasitic diseases,Other bacterial diseases,Inverse variance weighted,8,0.94 [0.85-1.04],0.246658960228547
PGF,Placenta growth factor,Chapter I Certain infectious and parasitic diseases,Other bacterial agents as the cause of diseases classified to other chapters,Inverse variance weighted,8,4.65 [1.36-15.95],0.0144965204376329
PGF,Placenta growth factor,Chapter I Certain infectious and parasitic diseases,Other septicaemia,Inverse variance weighted,8,0.84 [0.70-1.02],0.0784685797789559
PGF,Placenta growth factor,Chapter I Certain infectious and parasitic diseases,Other viral diseases,Inverse variance weighted,8,1.08 [0.87-1.33],0.485100179640521
PGF,Placenta growth factor,Chapter I Certain infectious and parasitic diseases,Streptococcus and staphylococcus as the cause of diseases classified to other chapters,Inverse variance weighted,8,2.24 [0.42-12.09],0.34799036706782
PGF,Placenta growth factor,Chapter I Certain infectious and parasitic diseases,Viral agents as the cause of diseases classified to other chapters,Inverse variance weighted,8,0.98 [0.40-2.36],0.95925902851974
PGF,Placenta growth factor,Chapter I Certain infectious and parasitic diseases,"Other viral diseases, not elsewhere classified",Inverse variance weighted,8,1.14 [0.87-1.49],0.341667390398596
PGF,Placenta growth factor,Chapter I Certain infectious and parasitic diseases,Viral and other specified intestinal infections,Inverse variance weighted,8,1.20 [0.94-1.53],0.137038113608849
PGF,Placenta growth factor,Chapter I Certain infectious and parasitic diseases,Viral infections characterized by skin and mucous membrane lesions,Inverse variance weighted,8,0.89 [0.74-1.06],0.177968610466298
PGF,Placenta growth factor,Chapter II Neoplasms,"Malignant neoplasm of intrahepatic ducts, biliary tract and gallbladder, excluding all cancers (controls excluding all cancers)",Inverse variance weighted,8,0.94 [0.50-1.76],0.855190859533534
PGF,Placenta growth factor,Chapter II Neoplasms,"Malignant neoplasm of kidney, except renal pelvis, excluding all cancers (controls excluding all cancers)",Inverse variance weighted,8,0.91 [0.59-1.41],0.681583091895469
PGF,Placenta growth factor,Chapter II Neoplasms,"Non-Hodgkin lymphoma, all, excluding all cancers (controls excluding all cancers)",Inverse variance weighted,8,0.90 [0.46-1.76],0.747003442864835
PGF,Placenta growth factor,Chapter II Neoplasms,"Other and unspecified types of non-Hodgkin lymphoma, hilmo, excluding all cancers",Inverse variance weighted,8,1.53 [0.82-2.83],0.180332816591333
PGF,Placenta growth factor,Chapter I Certain infectious and parasitic diseases,Enterocolitis due to Clostridium difficile,Inverse variance weighted,8,1.15 [0.80-1.66],0.458451718314947
PGF,Placenta growth factor,Chapter XI Diseases of the digestive system,"Cirrhosis of liver, NAS",Inverse variance weighted,8,1.21 [0.63-2.34],0.569023512558952
PGF,Placenta growth factor,Chapter XI Diseases of the digestive system,Crohn's disease NAS,Inverse variance weighted,8,1.46 [0.74-2.88],0.280389242571083
PGF,Placenta growth factor,Chapter X Diseases of the respiratory system,Later onset COPD,Inverse variance weighted,8,1.02 [0.77-1.37],0.869477928470193
PGF,Placenta growth factor,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Agranulocytosis,Inverse variance weighted,8,0.90 [0.61-1.34],0.612713757136002
PGF,Placenta growth factor,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Vitamin B12 deficiency anaemia,Inverse variance weighted,8,1.14 [0.80-1.64],0.458433042352351
PGF,Placenta growth factor,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Folate deficiency anaemia,Inverse variance weighted,8,1.19 [0.26-5.44],0.820974880558386
PGF,Placenta growth factor,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Anaemia in chronic diseases classified elsewhere,Inverse variance weighted,8,1.00 [0.43-2.34],0.992774545411549
PGF,Placenta growth factor,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified iron deficiency,Inverse variance weighted,8,0.88 [0.71-1.09],0.252189806155901
PGF,Placenta growth factor,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified anaemias,Inverse variance weighted,8,1.13 [0.94-1.35],0.200932196445275
PGF,Placenta growth factor,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other coagulation defects,Inverse variance weighted,8,0.79 [0.46-1.36],0.390854257904038
PGF,Placenta growth factor,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other diseases of blood and blood-forming organs,Inverse variance weighted,8,0.76 [0.47-1.23],0.269919443033082
PGF,Placenta growth factor,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Purpura and other haemorrhagic conditions,Inverse variance weighted,8,0.87 [0.58-1.30],0.483910123377779
PGF,Placenta growth factor,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Diseases of spleen,Inverse variance weighted,8,1.32 [0.46-3.78],0.607563966807412
PGF,Placenta growth factor,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,"Thrombocytopenia, unspecified",Inverse variance weighted,8,0.90 [0.54-1.49],0.681962334251483
PGF,Placenta growth factor,"Chapter VII Diseases of the eye, adnexa, ear and mastoid process","Diabetic nephropathy, excluding more controls",Inverse variance weighted,8,0.77 [0.53-1.11],0.160655633286274
PGF,Placenta growth factor,"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Diabetic neuropathy,Inverse variance weighted,8,0.70 [0.43-1.16],0.166634585134662
PGF,Placenta growth factor,"Chapter IV Endocrine, nutritional and metabolic diseases",Acidosis,Inverse variance weighted,8,0.92 [0.31-2.75],0.888027875292475
PGF,Placenta growth factor,"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes with neurological complications,Inverse variance weighted,8,0.61 [0.35-1.08],0.0897465720592923
PGF,Placenta growth factor,"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes with peripheral circulatory complications,Inverse variance weighted,8,0.90 [0.58-1.41],0.659825459717408
PGF,Placenta growth factor,"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes with renal complications,Inverse variance weighted,8,0.58 [0.33-1.04],0.0668816786537496
PGF,Placenta growth factor,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of other endocrine glands,Inverse variance weighted,8,0.81 [0.68-0.96],0.0157643580181324
PGF,Placenta growth factor,"Chapter IV Endocrine, nutritional and metabolic diseases","Postprocedural endocrine and metabolic disorders, not elsewhere classified",Inverse variance weighted,8,0.92 [0.56-1.51],0.742698284993171
PGF,Placenta growth factor,"Chapter IV Endocrine, nutritional and metabolic diseases",Iron deficiency,Inverse variance weighted,8,0.82 [0.23-2.90],0.75298346158813
PGF,Placenta growth factor,"Chapter IV Endocrine, nutritional and metabolic diseases","Other disorders of fluid, electrolyte and acid-base balance",Inverse variance weighted,8,0.96 [0.77-1.19],0.694909759972112
PGF,Placenta growth factor,"Chapter IV Endocrine, nutritional and metabolic diseases",Other disorders of glucose regulation and pancreatic internal secretion,Inverse variance weighted,8,0.80 [0.53-1.20],0.283740265328729
PGF,Placenta growth factor,"Chapter IV Endocrine, nutritional and metabolic diseases",Hyperkalaemia,Inverse variance weighted,8,1.04 [0.61-1.79],0.885373816062989
PGF,Placenta growth factor,"Chapter IV Endocrine, nutritional and metabolic diseases","Hyperlipidaemia, other/unspecified",Inverse variance weighted,8,1.09 [0.86-1.38],0.480626461139572
PGF,Placenta growth factor,"Chapter IV Endocrine, nutritional and metabolic diseases",Hyperosmolality and hypernatraemia,Inverse variance weighted,8,0.75 [0.24-2.33],0.614071025827093
