Protein,Protein_definition,Disease_category,Disease,Method,Nb_SNP,OR[95%CI],P_value
FUS,RNA-binding protein FUS,Chapter I Certain infectious and parasitic diseases,Other bacterial diseases,Wald ratio,1,0.90 [0.66-1.23],0.521270625403619
FUS,RNA-binding protein FUS,Chapter I Certain infectious and parasitic diseases,Other bacterial agents as the cause of diseases classified to other chapters,Wald ratio,1,1.40 [0.03-59.97],0.859695146531079
FUS,RNA-binding protein FUS,Chapter I Certain infectious and parasitic diseases,Other septicaemia,Wald ratio,1,0.84 [0.48-1.48],0.550299053168134
FUS,RNA-binding protein FUS,Chapter II Neoplasms,"Chronic lymphocytic leukaemia and small lyphocytis leukaemia, excluding all cancers (controls excluding all cancers)",Wald ratio,1,0.06 [0.01-0.66],0.0219357944222657
FUS,RNA-binding protein FUS,Chapter II Neoplasms,Lymphoid leukaemia,Wald ratio,1,0.78 [0.16-3.75],0.753476116511544
FUS,RNA-binding protein FUS,"Chapter IV Endocrine, nutritional and metabolic diseases","Other disorders of fluid, electrolyte and acid-base balance",Wald ratio,1,1.26 [0.67-2.36],0.474502887401062
FUS,RNA-binding protein FUS,"Chapter IV Endocrine, nutritional and metabolic diseases",Metabolic disorders,Wald ratio,1,1.27 [0.95-1.70],0.108535718670942
FUS,RNA-binding protein FUS,Chapter IX Diseases of the circulatory system,Hypertensive Renal Disease,Wald ratio,1,0.43 [0.06-2.88],0.382021647261257
FUS,RNA-binding protein FUS,Chapter X Diseases of the respiratory system,Unspecified acute lower respiratory infection,Wald ratio,1,1.00 [0.41-2.46],0.992340056060273
FUS,RNA-binding protein FUS,Chapter X Diseases of the respiratory system,Influenza and pneumonia,Wald ratio,1,0.93 [0.71-1.22],0.584459105884361
FUS,RNA-binding protein FUS,Chapter X Diseases of the respiratory system,Other acute lower respiratory infections,Wald ratio,1,0.89 [0.58-1.36],0.584315089483764
FUS,RNA-binding protein FUS,Chapter XIV Diseases of the genitourinary system,Acute renal failure,Wald ratio,1,0.96 [0.43-2.13],0.921459670942057
FUS,RNA-binding protein FUS,Chapter XIV Diseases of the genitourinary system,Chronic nephritic syndrome,Wald ratio,1,0.54 [0.09-3.36],0.508691860443147
FUS,RNA-binding protein FUS,Chapter XIV Diseases of the genitourinary system,Chronic kidney disease,Wald ratio,1,1.50 [0.78-2.88],0.219687889903883
FUS,RNA-binding protein FUS,Chapter XIV Diseases of the genitourinary system,Dialysis,Wald ratio,1,0.29 [0.04-1.94],0.199846714456076
FUS,RNA-binding protein FUS,Chapter XIV Diseases of the genitourinary system,Renal tubulo-interstitial diseases,Wald ratio,1,1.03 [0.74-1.43],0.877795492289572
