Protein,Protein_definition,Disease_category,Disease,Method,Nb_SNP,OR[95%CI],P_value
PROS1,Vitamin K-dependent protein S,Chapter V Mental and behavioural disorders,"Alcohol use disorder, ICD-based",Inverse variance weighted,23,0.93 [0.83-1.05],0.244293782878718
PROS1,Vitamin K-dependent protein S,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified anaemias,Inverse variance weighted,23,0.94 [0.85-1.04],0.205873983035757
PROS1,Vitamin K-dependent protein S,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other coagulation defects,Inverse variance weighted,23,0.87 [0.66-1.14],0.301914238168248
PROS1,Vitamin K-dependent protein S,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Purpura and other haemorrhagic conditions,Inverse variance weighted,23,1.09 [0.92-1.29],0.3289902539606
PROS1,Vitamin K-dependent protein S,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,"Thrombocytopenia, unspecified",Inverse variance weighted,23,0.86 [0.68-1.10],0.238693517672802
PROS1,Vitamin K-dependent protein S,"Chapter IV Endocrine, nutritional and metabolic diseases",Hypo-osmolality and hyponatraemia,Inverse variance weighted,23,0.85 [0.70-1.04],0.108505848991372
PROS1,Vitamin K-dependent protein S,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of lipoprotein metabolism and other lipidaemias,Inverse variance weighted,23,1.00 [0.94-1.06],0.978844397735478
PROS1,Vitamin K-dependent protein S,Chapter IX Diseases of the circulatory system,Atrial fibrillation and flutter,Inverse variance weighted,23,0.97 [0.90-1.06],0.527157329464997
PROS1,Vitamin K-dependent protein S,Chapter IX Diseases of the circulatory system,Conduction disorders,Inverse variance weighted,23,0.91 [0.81-1.01],0.0741065567023748
PROS1,Vitamin K-dependent protein S,Chapter IX Diseases of the circulatory system,"Heart failure, strict",Inverse variance weighted,23,0.92 [0.86-0.99],0.0264003734992956
PROS1,Vitamin K-dependent protein S,Chapter IX Diseases of the circulatory system,Hypotension,Inverse variance weighted,23,1.05 [0.89-1.23],0.564870177261572
PROS1,Vitamin K-dependent protein S,Chapter IX Diseases of the circulatory system,"Hypertension, Pulmonary Arterial",Inverse variance weighted,23,0.25 [0.11-0.56],0.0007850759981554
PROS1,Vitamin K-dependent protein S,Chapter IX Diseases of the circulatory system,Other or ill-defined heart diseases,Inverse variance weighted,23,0.96 [0.73-1.26],0.773406294781108
PROS1,Vitamin K-dependent protein S,Chapter IX Diseases of the circulatory system,Paroxysmal tachycardia,Inverse variance weighted,23,1.01 [0.91-1.14],0.808328837272652
PROS1,Vitamin K-dependent protein S,Chapter IX Diseases of the circulatory system,Right bundle-branch block,Inverse variance weighted,23,1.08 [0.77-1.52],0.664853919726201
PROS1,Vitamin K-dependent protein S,Chapter IX Diseases of the circulatory system,Rheumatic valve diseases,Inverse variance weighted,23,1.37 [0.92-2.03],0.118688225772606
PROS1,Vitamin K-dependent protein S,Chapter IX Diseases of the circulatory system,Secondary right heart disease,Inverse variance weighted,23,1.15 [0.83-1.59],0.401683314587184
PROS1,Vitamin K-dependent protein S,Chapter X Diseases of the respiratory system,Interstitial lung disease,Inverse variance weighted,23,1.12 [0.95-1.32],0.180026511185558
PROS1,Vitamin K-dependent protein S,Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,Inverse variance weighted,23,1.19 [0.94-1.50],0.150688080534572
PROS1,Vitamin K-dependent protein S,Chapter X Diseases of the respiratory system,Influenza and pneumonia,Inverse variance weighted,23,0.98 [0.94-1.03],0.51556972715966
PROS1,Vitamin K-dependent protein S,Chapter X Diseases of the respiratory system,Other diseases of pleura,Inverse variance weighted,23,1.02 [0.94-1.12],0.632564171273026
PROS1,Vitamin K-dependent protein S,Chapter XI Diseases of the digestive system,Constipation,Inverse variance weighted,23,1.06 [0.99-1.14],0.0768507383397304
PROS1,Vitamin K-dependent protein S,Chapter XI Diseases of the digestive system,Diseases of the digestive system,Inverse variance weighted,23,1.02 [0.93-1.13],0.642820642881722
PROS1,Vitamin K-dependent protein S,Chapter XI Diseases of the digestive system,Other functional intestinal disorders,Inverse variance weighted,23,1.09 [1.00-1.19],0.0439185675990524
PROS1,Vitamin K-dependent protein S,Chapter XII Diseases of the skin and subcutaneous tissue,Infections of the skin and subcutaneous tissue,Inverse variance weighted,23,1.04 [0.97-1.12],0.300870661933872
PROS1,Vitamin K-dependent protein S,Chapter XII Diseases of the skin and subcutaneous tissue,Other disorders of skin and subcutaneous tissue,Inverse variance weighted,23,0.97 [0.90-1.05],0.504384746441393
PROS1,Vitamin K-dependent protein S,Chapter XIV Diseases of the genitourinary system,Other disorders of urethra and urinary system,Inverse variance weighted,23,1.00 [0.94-1.07],0.880106662679845
PROS1,Vitamin K-dependent protein S,Chapter XIV Diseases of the genitourinary system,Other diseases of urinary system,Inverse variance weighted,23,1.05 [0.99-1.12],0.087845026546453
