Protein,Protein_definition,Disease_category,Disease,Method,Nb_SNP,OR[95%CI],P_value
GFAP,Glial fibrillary acidic protein,Chapter VI Diseases of the nervous system,"AlzheimerÕs disease (Atypical or mixed), excluding more controls",Inverse variance weighted,14,1.25 [0.93-1.68],0.135867362369001
GFAP,Glial fibrillary acidic protein,"Chapter IV Endocrine, nutritional and metabolic diseases","Other disorders of fluid, electrolyte and acid-base balance",Inverse variance weighted,14,0.94 [0.82-1.07],0.341178938064289
GFAP,Glial fibrillary acidic protein,"Chapter IV Endocrine, nutritional and metabolic diseases",Volume depletion,Inverse variance weighted,14,0.89 [0.70-1.14],0.369069034510216
GFAP,Glial fibrillary acidic protein,"Chapter IV Endocrine, nutritional and metabolic diseases",Dementia in Alzheimer disease,Inverse variance weighted,14,1.28 [0.91-1.79],0.157616493954209
GFAP,Glial fibrillary acidic protein,"Chapter IV Endocrine, nutritional and metabolic diseases","Delirium, not induced by alcohol and other psychoactive substances",Inverse variance weighted,14,1.06 [0.84-1.34],0.615483294262509
GFAP,Glial fibrillary acidic protein,"Chapter IV Endocrine, nutritional and metabolic diseases",Dementia in other diseases classified elsewhere,Inverse variance weighted,14,1.66 [1.15-2.40],0.0070821549664818
GFAP,Glial fibrillary acidic protein,"Chapter IV Endocrine, nutritional and metabolic diseases",Unspecified dementia,Inverse variance weighted,14,1.10 [0.80-1.50],0.565327650501103
GFAP,Glial fibrillary acidic protein,Chapter V Mental and behavioural disorders,Vascular dementia,Inverse variance weighted,14,1.09 [0.82-1.44],0.569576661299508
GFAP,Glial fibrillary acidic protein,Chapter VI Diseases of the nervous system,Falls/tendency to fall,Inverse variance weighted,14,1.00 [0.94-1.06],0.991776358576593
GFAP,Glial fibrillary acidic protein,Chapter VI Diseases of the nervous system,Alzheimer disease,Inverse variance weighted,14,1.20 [0.91-1.59],0.201845757388908
GFAP,Glial fibrillary acidic protein,Chapter VI Diseases of the nervous system,Circumscribed brain atrophy,Inverse variance weighted,14,1.11 [0.48-2.57],0.808288409980645
GFAP,Glial fibrillary acidic protein,Chapter VI Diseases of the nervous system,Other and unspecified degenerative diseases of nervous system,Inverse variance weighted,14,1.19 [0.64-2.20],0.580524147627795
GFAP,Glial fibrillary acidic protein,Chapter VI Diseases of the nervous system,Hydrocephalus,Inverse variance weighted,14,1.00 [0.74-1.37],0.988526132881714
GFAP,Glial fibrillary acidic protein,Chapter IX Diseases of the circulatory system,Hypertensive Renal Disease,Inverse variance weighted,14,0.76 [0.52-1.13],0.180243531504419
GFAP,Glial fibrillary acidic protein,Chapter X Diseases of the respiratory system,Lung diseases due to external agents,Inverse variance weighted,14,1.24 [1.02-1.50],0.0303265814958567
GFAP,Glial fibrillary acidic protein,Chapter X Diseases of the respiratory system,Pneumonitis due to solids and liquids,Inverse variance weighted,14,1.32 [0.94-1.85],0.110180127047891
GFAP,Glial fibrillary acidic protein,Chapter V Mental and behavioural disorders,Any mental disorder,Inverse variance weighted,14,0.95 [0.90-1.00],0.0721615014762648
GFAP,Glial fibrillary acidic protein,Chapter XIV Diseases of the genitourinary system,Acute renal failure,Inverse variance weighted,14,0.96 [0.78-1.18],0.69148863731576
GFAP,Glial fibrillary acidic protein,Chapter XIV Diseases of the genitourinary system,Chronic kidney disease,Inverse variance weighted,14,0.93 [0.81-1.06],0.268681069456062
GFAP,Glial fibrillary acidic protein,Chapter XIV Diseases of the genitourinary system,Dialysis,Inverse variance weighted,14,1.00 [0.67-1.49],0.992644621697986
GFAP,Glial fibrillary acidic protein,Chapter XIV Diseases of the genitourinary system,Renal tubulo-interstitial diseases,Inverse variance weighted,14,0.98 [0.91-1.05],0.477844385899923
GFAP,Glial fibrillary acidic protein,Chapter VI Diseases of the nervous system,Other degenerative diseases of the nervous system,Inverse variance weighted,14,1.12 [0.93-1.34],0.231724800142376
GFAP,Glial fibrillary acidic protein,Chapter VI Diseases of the nervous system,Vascular dementia (undefined),Inverse variance weighted,14,0.87 [0.59-1.28],0.486358951499771
