Protein,Protein_definition,Disease_category,Disease,Method,Nb_SNP,OR[95%CI],P_value
PI3,Elafin,Chapter I Certain infectious and parasitic diseases,Candidiasis,Inverse variance weighted,20,0.87 [0.76-1.00],0.0533904203128758
PI3,Elafin,Chapter I Certain infectious and parasitic diseases,Diarrhoea and gastroenteritis of presumed infectious origin,Inverse variance weighted,20,0.96 [0.91-1.00],0.0631456612199262
PI3,Elafin,Chapter I Certain infectious and parasitic diseases,Intestinal infectious diseases,Inverse variance weighted,20,0.95 [0.91-0.99],0.0198281213790698
PI3,Elafin,Chapter I Certain infectious and parasitic diseases,Mycoses,Inverse variance weighted,20,0.98 [0.88-1.10],0.779896927567994
PI3,Elafin,Chapter I Certain infectious and parasitic diseases,Other bacterial diseases,Inverse variance weighted,20,1.00 [0.96-1.05],0.894001450486097
PI3,Elafin,Chapter I Certain infectious and parasitic diseases,Other bacterial agents as the cause of diseases classified to other chapters,Inverse variance weighted,20,1.18 [0.72-1.94],0.504764511529075
PI3,Elafin,Chapter I Certain infectious and parasitic diseases,Other septicaemia,Inverse variance weighted,20,1.05 [0.98-1.12],0.202119701999992
PI3,Elafin,Chapter I Certain infectious and parasitic diseases,Streptococcus and staphylococcus as the cause of diseases classified to other chapters,Inverse variance weighted,20,0.77 [0.38-1.55],0.463045893348695
PI3,Elafin,Chapter I Certain infectious and parasitic diseases,Enterocolitis due to Clostridium difficile,Inverse variance weighted,20,0.93 [0.80-1.09],0.360827570541827
PI3,Elafin,Chapter XI Diseases of the digestive system,"Cirrhosis of liver, NAS",Inverse variance weighted,20,0.93 [0.72-1.20],0.553614004506734
PI3,Elafin,Chapter XI Diseases of the digestive system,Crohn's disease NAS,Inverse variance weighted,20,1.06 [0.84-1.35],0.612845273889536
PI3,Elafin,Chapter X Diseases of the respiratory system,Later onset COPD,Inverse variance weighted,20,1.08 [0.98-1.18],0.115167131861702
PI3,Elafin,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Anaemia in chronic diseases classified elsewhere,Inverse variance weighted,20,1.11 [0.78-1.57],0.563055300666885
PI3,Elafin,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified iron deficiency,Inverse variance weighted,20,0.98 [0.91-1.06],0.647653771958202
PI3,Elafin,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified anaemias,Inverse variance weighted,20,1.02 [0.96-1.10],0.494389132539382
PI3,Elafin,"Chapter VII Diseases of the eye, adnexa, ear and mastoid process","Diabetic nephropathy, excluding more controls",Inverse variance weighted,20,1.10 [0.94-1.29],0.234614086046952
PI3,Elafin,"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Diabetic neuropathy,Inverse variance weighted,20,1.09 [0.94-1.26],0.247926766687041
PI3,Elafin,"Chapter IV Endocrine, nutritional and metabolic diseases",Acidosis,Inverse variance weighted,20,1.01 [0.66-1.56],0.948787349953347
