Protein,Protein_definition,Disease_category,Disease,Method,Nb_SNP,OR[95%CI],P_value
CCL28,C-C motif chemokine 28,Chapter X Diseases of the respiratory system,"Asthma, unspecified (mode)",Inverse variance weighted,30,1.05 [0.97-1.13],0.203869429006787
CCL28,C-C motif chemokine 28,Chapter V Mental and behavioural disorders,"Alcohol use disorder, ICD-based",Inverse variance weighted,30,1.09 [1.02-1.18],0.0138201372417945
CCL28,C-C motif chemokine 28,Chapter X Diseases of the respiratory system,Later onset COPD,Inverse variance weighted,30,1.02 [0.93-1.11],0.687262785358254
CCL28,C-C motif chemokine 28,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified iron deficiency,Inverse variance weighted,30,1.00 [0.89-1.13],0.986109664378978
CCL28,C-C motif chemokine 28,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified anaemias,Inverse variance weighted,30,1.03 [0.94-1.12],0.560481704208942
CCL28,C-C motif chemokine 28,"Chapter IV Endocrine, nutritional and metabolic diseases","Other disorders of fluid, electrolyte and acid-base balance",Inverse variance weighted,30,1.04 [0.95-1.14],0.354444760058323
CCL28,C-C motif chemokine 28,"Chapter IV Endocrine, nutritional and metabolic diseases",Metabolic disorders,Inverse variance weighted,30,1.02 [0.98-1.08],0.329245681622736
CCL28,C-C motif chemokine 28,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of mineral metabolism,Inverse variance weighted,30,1.18 [0.98-1.43],0.0821482484491679
CCL28,C-C motif chemokine 28,"Chapter IV Endocrine, nutritional and metabolic diseases",Alcohol dependence,Inverse variance weighted,30,1.09 [1.00-1.20],0.0500624458349138
CCL28,C-C motif chemokine 28,Chapter IX Diseases of the circulatory system,"Heart failure, strict",Inverse variance weighted,30,1.03 [0.95-1.11],0.532509204687062
CCL28,C-C motif chemokine 28,Chapter IX Diseases of the circulatory system,"Hypertension, essential",Inverse variance weighted,30,1.03 [0.98-1.08],0.267631873289629
CCL28,C-C motif chemokine 28,Chapter IX Diseases of the circulatory system,Hypertension,Inverse variance weighted,30,1.02 [0.97-1.08],0.396292081396566
CCL28,C-C motif chemokine 28,Chapter IX Diseases of the circulatory system,Death due to cardiac causes,Inverse variance weighted,30,0.99 [0.92-1.07],0.798433533060813
CCL28,C-C motif chemokine 28,Chapter X Diseases of the respiratory system,"Asthma, excluding more controls",Inverse variance weighted,30,1.06 [0.99-1.14],0.102013003134551
CCL28,C-C motif chemokine 28,Chapter X Diseases of the respiratory system,Bronchiectasis,Inverse variance weighted,30,1.04 [0.87-1.26],0.643862739736152
CCL28,C-C motif chemokine 28,Chapter X Diseases of the respiratory system,Emphysema,Inverse variance weighted,30,1.13 [0.90-1.41],0.288417768053347
CCL28,C-C motif chemokine 28,Chapter X Diseases of the respiratory system,Influenza and pneumonia,Inverse variance weighted,30,1.00 [0.96-1.05],0.997876233520201
CCL28,C-C motif chemokine 28,Chapter X Diseases of the respiratory system,Chronic lower respiratory diseases,Inverse variance weighted,30,1.04 [0.98-1.10],0.198143064646184
CCL28,C-C motif chemokine 28,Chapter X Diseases of the respiratory system,Other diseases of pleura,Inverse variance weighted,30,1.05 [0.98-1.13],0.186046380582569
CCL28,C-C motif chemokine 28,Chapter X Diseases of the respiratory system,Pleural effusion,Inverse variance weighted,30,1.03 [0.90-1.19],0.635635713345266
CCL28,C-C motif chemokine 28,Chapter V Mental and behavioural disorders,Any mental disorder,Inverse variance weighted,30,1.02 [0.98-1.06],0.254422710135971
CCL28,C-C motif chemokine 28,Chapter V Mental and behavioural disorders,"Substance abuse, excluding more controls",Inverse variance weighted,30,1.08 [1.01-1.15],0.0240644873695274
CCL28,C-C motif chemokine 28,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Osteoporosis,Inverse variance weighted,30,1.02 [0.91-1.14],0.745188913464011
CCL28,C-C motif chemokine 28,Chapter XIV Diseases of the genitourinary system,Acute renal failure,Inverse variance weighted,30,1.10 [0.98-1.25],0.113256300539788
CCL28,C-C motif chemokine 28,Chapter XIV Diseases of the genitourinary system,Renal tubulo-interstitial diseases,Inverse variance weighted,30,1.01 [0.95-1.07],0.833179600694886
CCL28,C-C motif chemokine 28,Chapter V Mental and behavioural disorders,Smoking dependency,Inverse variance weighted,30,0.89 [0.73-1.10],0.285833864898387
