Protein,Protein_definition,Disease_category,Disease,Method,Nb_SNP,OR[95%CI],P_value
ADIPOQ,Adiponectin,Chapter V Mental and behavioural disorders,"Alcohol use disorder, ICD-based",Inverse variance weighted,37,1.01 [0.95-1.08],0.732559040960439
ADIPOQ,Adiponectin,"Chapter IV Endocrine, nutritional and metabolic diseases","Other disorders of fluid, electrolyte and acid-base balance",Inverse variance weighted,37,0.91 [0.85-0.98],0.0116083815746177
ADIPOQ,Adiponectin,"Chapter IV Endocrine, nutritional and metabolic diseases",Hypo-osmolality and hyponatraemia,Inverse variance weighted,37,0.91 [0.83-1.00],0.0465406676232842
ADIPOQ,Adiponectin,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of lipoprotein metabolism and other lipidaemias,Inverse variance weighted,37,0.96 [0.91-1.01],0.142364070528017
ADIPOQ,Adiponectin,"Chapter IV Endocrine, nutritional and metabolic diseases",Acute alcohol intoxication,Inverse variance weighted,37,1.04 [0.97-1.12],0.306964419250193
ADIPOQ,Adiponectin,"Chapter IV Endocrine, nutritional and metabolic diseases",Alcohol dependence,Inverse variance weighted,37,1.02 [0.93-1.11],0.693043275958753
ADIPOQ,Adiponectin,Chapter VI Diseases of the nervous system,Falls/tendency to fall,Inverse variance weighted,37,1.00 [0.97-1.02],0.80635433028331
ADIPOQ,Adiponectin,Chapter IX Diseases of the circulatory system,Atrial fibrillation and flutter,Inverse variance weighted,37,1.01 [0.95-1.07],0.826077327572351
ADIPOQ,Adiponectin,Chapter IX Diseases of the circulatory system,Angina pectoris,Inverse variance weighted,37,0.93 [0.88-0.99],0.0233263779608373
ADIPOQ,Adiponectin,Chapter IX Diseases of the circulatory system,Conduction disorders,Inverse variance weighted,37,0.98 [0.91-1.06],0.685338655890294
ADIPOQ,Adiponectin,Chapter IX Diseases of the circulatory system,"Heart failure, strict",Inverse variance weighted,37,1.00 [0.95-1.06],0.889369571190893
ADIPOQ,Adiponectin,Chapter IX Diseases of the circulatory system,Hypertensive Renal Disease,Inverse variance weighted,37,0.89 [0.71-1.10],0.268660216912976
ADIPOQ,Adiponectin,Chapter X Diseases of the respiratory system,Other diseases of pleura,Inverse variance weighted,37,1.00 [0.94-1.07],0.919641175063703
ADIPOQ,Adiponectin,Chapter X Diseases of the respiratory system,Pleural effusion,Inverse variance weighted,37,1.03 [0.92-1.15],0.595801997344937
ADIPOQ,Adiponectin,Chapter XI Diseases of the digestive system,Cholelithiasis,Inverse variance weighted,37,0.99 [0.95-1.04],0.786292692175404
ADIPOQ,Adiponectin,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other disorders of bone density and structure,Inverse variance weighted,37,1.14 [0.89-1.45],0.310063395029062
ADIPOQ,Adiponectin,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Osteopathies and chondropathies,Inverse variance weighted,37,1.01 [0.97-1.06],0.581599565962149
ADIPOQ,Adiponectin,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Osteoporosis,Inverse variance weighted,37,1.02 [0.94-1.11],0.640700612428821
ADIPOQ,Adiponectin,Chapter XI Diseases of the digestive system,Nonalcoholic fatty liver disease,Inverse variance weighted,37,1.00 [0.86-1.16],0.99455390869968
