Protein,Protein_definition,Disease_category,Disease,Method,Nb_SNP,OR[95%CI],P_value
TYMP,Thymidine phosphorylase,Chapter V Mental and behavioural disorders,"Alcohol use disorder, ICD-based",Inverse variance weighted,4,1.03 [0.86-1.23],0.768556688820103
TYMP,Thymidine phosphorylase,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified iron deficiency,Inverse variance weighted,4,0.86 [0.72-1.03],0.10690247650992
TYMP,Thymidine phosphorylase,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified anaemias,Inverse variance weighted,4,0.86 [0.74-1.00],0.0443940772640796
TYMP,Thymidine phosphorylase,"Chapter IV Endocrine, nutritional and metabolic diseases","Other disorders of fluid, electrolyte and acid-base balance",Inverse variance weighted,4,0.83 [0.72-0.96],0.0091265460816329
TYMP,Thymidine phosphorylase,"Chapter IV Endocrine, nutritional and metabolic diseases",Hypo-osmolality and hyponatraemia,Inverse variance weighted,4,0.87 [0.65-1.18],0.368650962319662
TYMP,Thymidine phosphorylase,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of lipoprotein metabolism and other lipidaemias,Inverse variance weighted,4,1.04 [0.96-1.12],0.312330501182063
TYMP,Thymidine phosphorylase,"Chapter IV Endocrine, nutritional and metabolic diseases",Metabolic disorders,Inverse variance weighted,4,0.99 [0.93-1.06],0.832096098091231
TYMP,Thymidine phosphorylase,"Chapter IV Endocrine, nutritional and metabolic diseases",Alcohol dependence,Inverse variance weighted,4,1.03 [0.80-1.32],0.843040762177139
TYMP,Thymidine phosphorylase,Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Gout, unspecified",Inverse variance weighted,4,1.19 [0.98-1.43],0.0738862941848123
TYMP,Thymidine phosphorylase,Chapter IX Diseases of the circulatory system,"Hypertension, essential",Inverse variance weighted,4,1.00 [0.95-1.06],0.932005730499142
TYMP,Thymidine phosphorylase,Chapter IX Diseases of the circulatory system,Hypertension,Inverse variance weighted,4,1.01 [0.93-1.09],0.832591236237358
TYMP,Thymidine phosphorylase,Chapter IX Diseases of the circulatory system,Death due to cardiac causes,Inverse variance weighted,4,1.02 [0.92-1.13],0.714694943039002
TYMP,Thymidine phosphorylase,Chapter X Diseases of the respiratory system,Interstitial lung disease,Inverse variance weighted,4,1.06 [0.86-1.30],0.607159421221049
TYMP,Thymidine phosphorylase,Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,Inverse variance weighted,4,0.87 [0.65-1.18],0.375353249429886
TYMP,Thymidine phosphorylase,Chapter X Diseases of the respiratory system,Influenza and pneumonia,Inverse variance weighted,4,0.99 [0.94-1.06],0.857430692866151
TYMP,Thymidine phosphorylase,Chapter X Diseases of the respiratory system,Chronic lower respiratory diseases,Inverse variance weighted,4,1.00 [0.92-1.09],0.95196014740657
TYMP,Thymidine phosphorylase,Chapter X Diseases of the respiratory system,Other diseases of pleura,Inverse variance weighted,4,1.10 [0.99-1.24],0.0792708972911943
TYMP,Thymidine phosphorylase,Chapter XI Diseases of the digestive system,Fibrosis and cirrhosis of liver,Inverse variance weighted,4,0.76 [0.55-1.07],0.119744636645084
TYMP,Thymidine phosphorylase,Chapter XI Diseases of the digestive system,Diseases of liver,Inverse variance weighted,4,0.85 [0.73-1.01],0.060599733470674
TYMP,Thymidine phosphorylase,Chapter V Mental and behavioural disorders,Any mental disorder,Inverse variance weighted,4,0.98 [0.93-1.03],0.428709867068866
TYMP,Thymidine phosphorylase,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Gout,Inverse variance weighted,4,1.07 [0.92-1.24],0.391032438677958
TYMP,Thymidine phosphorylase,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Polyarthropathies,Inverse variance weighted,4,1.00 [0.92-1.08],0.954796576981318
TYMP,Thymidine phosphorylase,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Sicca syndrome [Sjgren],Inverse variance weighted,4,0.93 [0.71-1.21],0.585478814766986
TYMP,Thymidine phosphorylase,Chapter XIV Diseases of the genitourinary system,Acute renal failure,Inverse variance weighted,4,0.94 [0.77-1.14],0.526540782760264
TYMP,Thymidine phosphorylase,Chapter XIV Diseases of the genitourinary system,Renal tubulo-interstitial diseases,Inverse variance weighted,4,0.99 [0.92-1.06],0.690180599662245
TYMP,Thymidine phosphorylase,Chapter XI Diseases of the digestive system,Nonalcoholic fatty liver disease,Inverse variance weighted,4,0.95 [0.68-1.32],0.747846429696227
