Protein,Protein_definition,Disease_category,Disease,Method,Nb_SNP,OR[95%CI],P_value
NT5E,5'-nucleotidase,Chapter I Certain infectious and parasitic diseases,Other bacterial diseases,Inverse variance weighted,64,1.01 [0.99-1.03],0.443576798119351
NT5E,5'-nucleotidase,Chapter I Certain infectious and parasitic diseases,Other septicaemia,Inverse variance weighted,64,0.99 [0.95-1.02],0.445935832232299
NT5E,5'-nucleotidase,Chapter V Mental and behavioural disorders,"Alcohol use disorder, ICD-based",Inverse variance weighted,64,0.99 [0.96-1.02],0.530960077582103
NT5E,5'-nucleotidase,Chapter II Neoplasms,"Malignant neoplasm of intrahepatic ducts, biliary tract and gallbladder, excluding all cancers (controls excluding all cancers)",Inverse variance weighted,64,1.26 [1.12-1.43],0.000152575603642
NT5E,5'-nucleotidase,Chapter XI Diseases of the digestive system,"Cirrhosis of liver, NAS",Inverse variance weighted,64,0.91 [0.82-1.02],0.104184041022507
NT5E,5'-nucleotidase,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified iron deficiency,Inverse variance weighted,64,1.00 [0.96-1.04],0.986637797480377
NT5E,5'-nucleotidase,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Purpura and other haemorrhagic conditions,Inverse variance weighted,64,1.01 [0.94-1.07],0.833157847896288
NT5E,5'-nucleotidase,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,"Thrombocytopenia, unspecified",Inverse variance weighted,64,1.00 [0.92-1.10],0.948302815768479
NT5E,5'-nucleotidase,"Chapter IV Endocrine, nutritional and metabolic diseases",Metabolic disorders,Inverse variance weighted,64,1.01 [0.99-1.02],0.574999439148733
NT5E,5'-nucleotidase,"Chapter IV Endocrine, nutritional and metabolic diseases",Alcohol dependence,Inverse variance weighted,64,0.99 [0.95-1.04],0.68920374311229
NT5E,5'-nucleotidase,Chapter IX Diseases of the circulatory system,"Hypertension, essential",Inverse variance weighted,64,1.02 [1.00-1.04],0.0293429122696737
NT5E,5'-nucleotidase,Chapter IX Diseases of the circulatory system,Hypertension,Inverse variance weighted,64,1.02 [1.00-1.04],0.0329026324515215
NT5E,5'-nucleotidase,Chapter IX Diseases of the circulatory system,Other other unspecified disorders of the circulatory system,Inverse variance weighted,64,0.93 [0.82-1.04],0.212551960982495
NT5E,5'-nucleotidase,Chapter IX Diseases of the circulatory system,Secondary right heart disease,Inverse variance weighted,64,1.06 [0.94-1.19],0.327571901345598
NT5E,5'-nucleotidase,Chapter IX Diseases of the circulatory system,Oesophageal varices,Inverse variance weighted,64,0.93 [0.80-1.07],0.312446718349648
NT5E,5'-nucleotidase,Chapter XI Diseases of the digestive system,Alcoholic liver disease,Inverse variance weighted,64,0.96 [0.89-1.03],0.215685377471023
NT5E,5'-nucleotidase,Chapter XI Diseases of the digestive system,Other diseases of biliary tract,Inverse variance weighted,64,1.01 [0.93-1.09],0.841529256015376
NT5E,5'-nucleotidase,Chapter XI Diseases of the digestive system,"Cholangitis (primary sclerosing, PSC)",Inverse variance weighted,64,1.02 [0.93-1.12],0.617886808243589
NT5E,5'-nucleotidase,Chapter XI Diseases of the digestive system,"Cholangitis (primary sclerosing, PSC), with reimbursement 202",Inverse variance weighted,64,1.18 [0.98-1.40],0.0738593176744627
NT5E,5'-nucleotidase,Chapter XI Diseases of the digestive system,Cholelithiasis,Inverse variance weighted,64,0.99 [0.93-1.05],0.77958087268875
NT5E,5'-nucleotidase,Chapter XI Diseases of the digestive system,Other diseases of liver,Inverse variance weighted,64,0.99 [0.93-1.07],0.888813077368794
NT5E,5'-nucleotidase,Chapter XI Diseases of the digestive system,Fibrosis and cirrhosis of liver,Inverse variance weighted,64,1.03 [0.94-1.13],0.501794464291197
NT5E,5'-nucleotidase,Chapter XI Diseases of the digestive system,"Hepatic failure, not elsewhere classified",Inverse variance weighted,64,1.01 [0.89-1.14],0.896766135326974
NT5E,5'-nucleotidase,Chapter XI Diseases of the digestive system,Diseases of liver,Inverse variance weighted,64,1.00 [0.95-1.04],0.889431289276971
NT5E,5'-nucleotidase,Chapter XI Diseases of the digestive system,"Diseases of oesophagus, stomach and duodenum",Inverse variance weighted,64,0.96 [0.95-0.98],3.69026654421686e-05
NT5E,5'-nucleotidase,Chapter XI Diseases of the digestive system,Other diseases of stomach and duodenum,Inverse variance weighted,64,0.93 [0.85-1.03],0.156845473247462
NT5E,5'-nucleotidase,Chapter XI Diseases of the digestive system,Other gastritis (incl. Duodenitis),Inverse variance weighted,64,0.92 [0.88-0.97],0.0018362610350922
NT5E,5'-nucleotidase,Chapter XI Diseases of the digestive system,Other inflammatory liver diseases,Inverse variance weighted,64,0.97 [0.88-1.06],0.445172458769039
NT5E,5'-nucleotidase,Chapter V Mental and behavioural disorders,"Substance abuse, excluding more controls",Inverse variance weighted,64,0.98 [0.95-1.01],0.188023266276178
NT5E,5'-nucleotidase,Chapter XIV Diseases of the genitourinary system,Acute renal failure,Inverse variance weighted,64,1.00 [0.95-1.05],0.975929276930545
NT5E,5'-nucleotidase,Chapter XIV Diseases of the genitourinary system,Renal tubulo-interstitial diseases,Inverse variance weighted,64,0.99 [0.97-1.02],0.502473203341176
NT5E,5'-nucleotidase,Chapter XI Diseases of the digestive system,Nonalcoholic fatty liver disease,Inverse variance weighted,64,1.02 [0.92-1.12],0.747761093773992
