Protein,Protein_definition,Disease_category,Disease,Method,Nb_SNP,OR[95%CI],P_value
SLAMF8,SLAM family member 8,Chapter I Certain infectious and parasitic diseases,Candidiasis,Inverse variance weighted,28,1.00 [0.96-1.05],0.912866775307395
SLAMF8,SLAM family member 8,Chapter I Certain infectious and parasitic diseases,Diarrhoea and gastroenteritis of presumed infectious origin,Inverse variance weighted,28,0.99 [0.97-1.01],0.242051823505048
SLAMF8,SLAM family member 8,Chapter I Certain infectious and parasitic diseases,Intestinal infectious diseases,Inverse variance weighted,28,1.00 [0.98-1.01],0.550972891812009
SLAMF8,SLAM family member 8,Chapter I Certain infectious and parasitic diseases,Mycoses,Inverse variance weighted,28,1.00 [0.96-1.03],0.922003793638104
SLAMF8,SLAM family member 8,Chapter I Certain infectious and parasitic diseases,Other bacterial diseases,Inverse variance weighted,28,1.00 [0.99-1.02],0.670573579665386
SLAMF8,SLAM family member 8,Chapter I Certain infectious and parasitic diseases,Other bacterial agents as the cause of diseases classified to other chapters,Inverse variance weighted,28,0.90 [0.76-1.08],0.272820392825685
SLAMF8,SLAM family member 8,Chapter I Certain infectious and parasitic diseases,Other septicaemia,Inverse variance weighted,28,1.01 [0.98-1.04],0.506117807100218
SLAMF8,SLAM family member 8,Chapter I Certain infectious and parasitic diseases,Viral hepatitis,Inverse variance weighted,28,0.99 [0.92-1.07],0.803137618524378
SLAMF8,SLAM family member 8,Chapter X Diseases of the respiratory system,"Asthma, unspecified (mode)",Inverse variance weighted,28,0.98 [0.96-1.01],0.170645307122736
SLAMF8,SLAM family member 8,Chapter II Neoplasms,"Chronic lymphocytic leukaemia and small lyphocytis leukaemia, excluding all cancers (controls excluding all cancers)",Inverse variance weighted,28,0.97 [0.86-1.09],0.602268530529979
SLAMF8,SLAM family member 8,Chapter II Neoplasms,"Diffuse large B-cell lymphoma, excluding all cancers (controls excluding all cancers)",Inverse variance weighted,28,1.10 [1.01-1.21],0.0366967399451431
SLAMF8,SLAM family member 8,Chapter II Neoplasms,"Non-Hodgkin lymphoma, all, excluding all cancers (controls excluding all cancers)",Inverse variance weighted,28,0.99 [0.89-1.10],0.814621783360949
SLAMF8,SLAM family member 8,Chapter II Neoplasms,"Non-follicular lymphoma, hilmo, excluding all cancers",Inverse variance weighted,28,1.06 [1.00-1.14],0.0655368921930904
SLAMF8,SLAM family member 8,Chapter II Neoplasms,"Other and unspecified types of non-Hodgkin lymphoma, hilmo, excluding all cancers",Inverse variance weighted,28,1.02 [0.92-1.12],0.73747671924565
SLAMF8,SLAM family member 8,Chapter XI Diseases of the digestive system,"Cirrhosis of liver, NAS",Inverse variance weighted,28,1.03 [0.95-1.12],0.479357450356978
SLAMF8,SLAM family member 8,Chapter X Diseases of the respiratory system,Later onset COPD,Inverse variance weighted,28,1.01 [0.97-1.05],0.587907720479276
SLAMF8,SLAM family member 8,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Agranulocytosis,Inverse variance weighted,28,1.02 [0.97-1.08],0.426921113995798
SLAMF8,SLAM family member 8,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Anaemia in chronic diseases classified elsewhere,Inverse variance weighted,28,1.06 [0.93-1.20],0.378204070524748
SLAMF8,SLAM family member 8,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified iron deficiency,Inverse variance weighted,28,0.99 [0.97-1.02],0.655529482024279
SLAMF8,SLAM family member 8,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified anaemias,Inverse variance weighted,28,1.02 [0.99-1.04],0.188442211464089
SLAMF8,SLAM family member 8,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other coagulation defects,Inverse variance weighted,28,1.03 [0.96-1.10],0.375678642501932
SLAMF8,SLAM family member 8,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Idiopathic thrombocytopenic purpura,Inverse variance weighted,28,1.09 [0.99-1.21],0.094112794246955
SLAMF8,SLAM family member 8,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified aplastic anaemias,Inverse variance weighted,28,1.08 [0.91-1.28],0.390371938238052
SLAMF8,SLAM family member 8,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Purpura and other haemorrhagic conditions,Inverse variance weighted,28,1.02 [0.97-1.07],0.38007672210038
SLAMF8,SLAM family member 8,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Sarcoidosis,Inverse variance weighted,28,1.03 [0.98-1.08],0.214225635329115
SLAMF8,SLAM family member 8,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,"Thrombocytopenia, unspecified",Inverse variance weighted,28,1.08 [1.01-1.16],0.0337530184448562
SLAMF8,SLAM family member 8,"Chapter IV Endocrine, nutritional and metabolic diseases",Acidosis,Inverse variance weighted,28,0.99 [0.87-1.13],0.859621794000844
SLAMF8,SLAM family member 8,"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes with peripheral circulatory complications,Inverse variance weighted,28,1.05 [0.99-1.12],0.122397401907282
SLAMF8,SLAM family member 8,"Chapter IV Endocrine, nutritional and metabolic diseases","Other disorders of fluid, electrolyte and acid-base balance",Inverse variance weighted,28,1.01 [0.98-1.04],0.524387489070593
SLAMF8,SLAM family member 8,"Chapter IV Endocrine, nutritional and metabolic diseases",Other disorders of glucose regulation and pancreatic internal secretion,Inverse variance weighted,28,1.05 [0.98-1.13],0.146587225145715
SLAMF8,SLAM family member 8,"Chapter IV Endocrine, nutritional and metabolic diseases",Hyperkalaemia,Inverse variance weighted,28,1.02 [0.95-1.10],0.609833358366718
SLAMF8,SLAM family member 8,"Chapter IV Endocrine, nutritional and metabolic diseases",Hypokalaemia,Inverse variance weighted,28,1.03 [0.98-1.09],0.259034014992708
SLAMF8,SLAM family member 8,"Chapter IV Endocrine, nutritional and metabolic diseases",Hypo-osmolality and hyponatraemia,Inverse variance weighted,28,1.00 [0.95-1.05],0.988707914588158
SLAMF8,SLAM family member 8,"Chapter IV Endocrine, nutritional and metabolic diseases",Metabolic disorders,Inverse variance weighted,28,0.99 [0.98-1.00],0.170384923794675
SLAMF8,SLAM family member 8,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of mineral metabolism,Inverse variance weighted,28,1.05 [0.99-1.12],0.129523194655059
SLAMF8,SLAM family member 8,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of parathyroid gland,Inverse variance weighted,28,1.02 [0.98-1.05],0.422752690292384
SLAMF8,SLAM family member 8,"Chapter IV Endocrine, nutritional and metabolic diseases","Disorders of plasma-protein metabolism, not elsewhere classified",Inverse variance weighted,28,0.92 [0.72-1.17],0.494223926956655
SLAMF8,SLAM family member 8,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of the thyroid gland,Inverse variance weighted,28,1.00 [0.98-1.02],0.835511820441811
SLAMF8,SLAM family member 8,"Chapter IV Endocrine, nutritional and metabolic diseases",Vitamin D deficiency,Inverse variance weighted,28,0.91 [0.79-1.04],0.172475710704966
