Protein,Protein_definition,Disease_category,Disease,Method,Nb_SNP,OR[95%CI],P_value
CLSTN2,Calsyntenin-2,Chapter I Certain infectious and parasitic diseases,Other bacterial diseases,Inverse variance weighted,38,1.01 [0.98-1.03],0.716802321946746
CLSTN2,Calsyntenin-2,Chapter I Certain infectious and parasitic diseases,Other septicaemia,Inverse variance weighted,38,0.96 [0.92-1.00],0.0682411721944559
CLSTN2,Calsyntenin-2,Chapter I Certain infectious and parasitic diseases,Streptococcus and staphylococcus as the cause of diseases classified to other chapters,Inverse variance weighted,38,1.17 [0.79-1.75],0.437826924477774
CLSTN2,Calsyntenin-2,Chapter V Mental and behavioural disorders,"Alcohol use disorder, ICD-based",Inverse variance weighted,38,0.97 [0.93-1.01],0.194292664099761
CLSTN2,Calsyntenin-2,Chapter II Neoplasms,"Malignant neoplasm of intrahepatic ducts, biliary tract and gallbladder, excluding all cancers (controls excluding all cancers)",Inverse variance weighted,38,0.87 [0.74-1.03],0.101251636709328
CLSTN2,Calsyntenin-2,Chapter XI Diseases of the digestive system,"Cirrhosis of liver, NAS",Inverse variance weighted,38,1.15 [0.99-1.33],0.0665185774983445
CLSTN2,Calsyntenin-2,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified iron deficiency,Inverse variance weighted,38,1.01 [0.95-1.08],0.762924445097829
CLSTN2,Calsyntenin-2,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified anaemias,Inverse variance weighted,38,1.00 [0.96-1.04],0.999634789920683
CLSTN2,Calsyntenin-2,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Purpura and other haemorrhagic conditions,Inverse variance weighted,38,1.03 [0.95-1.11],0.464074766754966
CLSTN2,Calsyntenin-2,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,"Thrombocytopenia, unspecified",Inverse variance weighted,38,1.02 [0.90-1.15],0.78493298201087
CLSTN2,Calsyntenin-2,"Chapter IV Endocrine, nutritional and metabolic diseases",Acidosis,Inverse variance weighted,38,0.86 [0.69-1.08],0.196042961912244
CLSTN2,Calsyntenin-2,"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes with peripheral circulatory complications,Inverse variance weighted,38,1.02 [0.91-1.13],0.763300120545626
CLSTN2,Calsyntenin-2,"Chapter IV Endocrine, nutritional and metabolic diseases","Other disorders of fluid, electrolyte and acid-base balance",Inverse variance weighted,38,0.97 [0.92-1.02],0.278720789126478
CLSTN2,Calsyntenin-2,"Chapter IV Endocrine, nutritional and metabolic diseases",Other disorders of glucose regulation and pancreatic internal secretion,Inverse variance weighted,38,0.98 [0.86-1.13],0.808042248199293
CLSTN2,Calsyntenin-2,"Chapter IV Endocrine, nutritional and metabolic diseases",Hyperkalaemia,Inverse variance weighted,38,0.99 [0.85-1.16],0.911573674606608
CLSTN2,Calsyntenin-2,"Chapter IV Endocrine, nutritional and metabolic diseases",Volume depletion,Inverse variance weighted,38,0.98 [0.89-1.08],0.69675681060547
CLSTN2,Calsyntenin-2,"Chapter IV Endocrine, nutritional and metabolic diseases",Alcohol dependence,Inverse variance weighted,38,0.98 [0.93-1.03],0.460899800423563
CLSTN2,Calsyntenin-2,Chapter VI Diseases of the nervous system,"Other and unspecified polyneuropathies, also in other diseases",Inverse variance weighted,38,0.96 [0.90-1.03],0.28621959061048
CLSTN2,Calsyntenin-2,Chapter IX Diseases of the circulatory system,Atrial fibrillation and flutter,Inverse variance weighted,38,0.98 [0.95-1.02],0.292627782958956
CLSTN2,Calsyntenin-2,Chapter IX Diseases of the circulatory system,AV-block,Inverse variance weighted,38,0.98 [0.90-1.07],0.665615164495402
CLSTN2,Calsyntenin-2,Chapter IX Diseases of the circulatory system,Cardiac arrest,Inverse variance weighted,38,1.00 [0.90-1.12],0.975988669946913
CLSTN2,Calsyntenin-2,Chapter IX Diseases of the circulatory system,Cardiomyopathy,Inverse variance weighted,38,1.01 [0.94-1.08],0.821437779777269
CLSTN2,Calsyntenin-2,Chapter IX Diseases of the circulatory system,Conduction disorders,Inverse variance weighted,38,1.01 [0.95-1.06],0.836281741718099
CLSTN2,Calsyntenin-2,Chapter IX Diseases of the circulatory system,"Heart failure, strict",Inverse variance weighted,38,1.00 [0.97-1.04],0.904301958522926
