Protein,Protein_definition,Disease_category,Disease,Method,Nb_SNP,OR[95%CI],P_value
POMC,Pro-opiomelanocortin,Chapter X Diseases of the respiratory system,"Asthma, unspecified (mode)",Inverse variance weighted,17,0.97 [0.89-1.06],0.507559348594933
POMC,Pro-opiomelanocortin,Chapter IX Diseases of the circulatory system,"Hypertension, essential",Inverse variance weighted,17,0.85 [0.74-0.98],0.0262093185776439
POMC,Pro-opiomelanocortin,Chapter IX Diseases of the circulatory system,Hypertension,Inverse variance weighted,17,0.86 [0.75-0.98],0.0248488304171286
POMC,Pro-opiomelanocortin,Chapter IX Diseases of the circulatory system,Death due to cardiac causes,Inverse variance weighted,17,0.94 [0.87-1.01],0.087798969957131
POMC,Pro-opiomelanocortin,Chapter X Diseases of the respiratory system,"Asthma, excluding more controls",Inverse variance weighted,17,1.00 [0.94-1.07],0.906292673457769
POMC,Pro-opiomelanocortin,Chapter X Diseases of the respiratory system,Chronic lower respiratory diseases,Inverse variance weighted,17,1.00 [0.95-1.05],0.978126941512783
POMC,Pro-opiomelanocortin,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Deforming dorsopathies,Inverse variance weighted,17,1.04 [0.92-1.17],0.522679210011036
POMC,Pro-opiomelanocortin,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Dorsopathies,Inverse variance weighted,17,0.93 [0.89-0.98],0.0031035604567717
POMC,Pro-opiomelanocortin,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Fibromyalgia,Inverse variance weighted,17,0.88 [0.73-1.06],0.180581253406771
POMC,Pro-opiomelanocortin,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other intervertebral disc disorders,Inverse variance weighted,17,0.90 [0.84-0.96],0.0012828669744603
POMC,Pro-opiomelanocortin,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Spondylopathies,Inverse variance weighted,17,0.92 [0.86-0.99],0.017337110435857
