Protein,Protein_definition,Disease_category,Disease,Method,Nb_SNP,OR[95%CI],P_value
KIT,Mast/stem cell growth factor receptor Kit,Chapter I Certain infectious and parasitic diseases,Other bacterial diseases,Inverse variance weighted,50,1.03 [0.99-1.06],0.141536181105525
KIT,Mast/stem cell growth factor receptor Kit,Chapter I Certain infectious and parasitic diseases,Other bacterial agents as the cause of diseases classified to other chapters,Inverse variance weighted,50,1.39 [0.91-2.13],0.125754793443014
KIT,Mast/stem cell growth factor receptor Kit,Chapter I Certain infectious and parasitic diseases,Other septicaemia,Inverse variance weighted,50,1.01 [0.94-1.08],0.854163709555633
KIT,Mast/stem cell growth factor receptor Kit,Chapter V Mental and behavioural disorders,"Alcohol use disorder, ICD-based",Inverse variance weighted,50,0.95 [0.89-1.02],0.192274202493041
KIT,Mast/stem cell growth factor receptor Kit,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified anaemias,Inverse variance weighted,50,0.96 [0.90-1.02],0.201926986165344
KIT,Mast/stem cell growth factor receptor Kit,"Chapter IV Endocrine, nutritional and metabolic diseases","Other disorders of fluid, electrolyte and acid-base balance",Inverse variance weighted,50,1.02 [0.95-1.09],0.632958585846004
KIT,Mast/stem cell growth factor receptor Kit,"Chapter IV Endocrine, nutritional and metabolic diseases",Hypokalaemia,Inverse variance weighted,50,0.92 [0.81-1.05],0.220825428768224
KIT,Mast/stem cell growth factor receptor Kit,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of lipoprotein metabolism and other lipidaemias,Inverse variance weighted,50,1.04 [0.98-1.11],0.193542817814937
KIT,Mast/stem cell growth factor receptor Kit,"Chapter IV Endocrine, nutritional and metabolic diseases",Metabolic disorders,Inverse variance weighted,50,1.03 [0.99-1.08],0.129901152189101
KIT,Mast/stem cell growth factor receptor Kit,"Chapter IV Endocrine, nutritional and metabolic diseases",Volume depletion,Inverse variance weighted,50,1.02 [0.90-1.17],0.729125973416754
KIT,Mast/stem cell growth factor receptor Kit,Chapter VI Diseases of the nervous system,Falls/tendency to fall,Inverse variance weighted,50,0.99 [0.97-1.02],0.642028022943433
KIT,Mast/stem cell growth factor receptor Kit,Chapter IX Diseases of the circulatory system,Atrial fibrillation and flutter,Inverse variance weighted,50,1.06 [0.99-1.14],0.108676554876171
KIT,Mast/stem cell growth factor receptor Kit,Chapter IX Diseases of the circulatory system,Angina pectoris,Inverse variance weighted,50,1.03 [0.97-1.10],0.384605513877536
KIT,Mast/stem cell growth factor receptor Kit,Chapter IX Diseases of the circulatory system,Coronary atherosclerosis,Inverse variance weighted,50,1.02 [0.97-1.08],0.395119965096517
KIT,Mast/stem cell growth factor receptor Kit,Chapter IX Diseases of the circulatory system,"Heart failure, strict",Inverse variance weighted,50,0.99 [0.95-1.04],0.829160761763081
KIT,Mast/stem cell growth factor receptor Kit,Chapter IX Diseases of the circulatory system,Hypotension,Inverse variance weighted,50,0.97 [0.88-1.08],0.586384795957051
KIT,Mast/stem cell growth factor receptor Kit,Chapter IX Diseases of the circulatory system,"Hypertension, essential",Inverse variance weighted,50,1.01 [0.96-1.07],0.65973813248696
KIT,Mast/stem cell growth factor receptor Kit,Chapter IX Diseases of the circulatory system,Hypertension,Inverse variance weighted,50,1.01 [0.95-1.07],0.812889221194411
KIT,Mast/stem cell growth factor receptor Kit,Chapter IX Diseases of the circulatory system,"Ischaemic heart disease, wide definition",Inverse variance weighted,50,1.02 [0.98-1.08],0.339678680452552
KIT,Mast/stem cell growth factor receptor Kit,Chapter IX Diseases of the circulatory system,Death due to cardiac causes,Inverse variance weighted,50,0.96 [0.91-1.02],0.21015721901385
KIT,Mast/stem cell growth factor receptor Kit,Chapter IX Diseases of the circulatory system,Other or ill-defined heart diseases,Inverse variance weighted,50,1.02 [0.84-1.24],0.843980686638883
KIT,Mast/stem cell growth factor receptor Kit,Chapter X Diseases of the respiratory system,Influenza and pneumonia,Inverse variance weighted,50,0.98 [0.94-1.01],0.194671192959738
KIT,Mast/stem cell growth factor receptor Kit,Chapter XI Diseases of the digestive system,Diseases of liver,Inverse variance weighted,50,1.01 [0.93-1.11],0.754824807721627
KIT,Mast/stem cell growth factor receptor Kit,Chapter XII Diseases of the skin and subcutaneous tissue,"Ulcer of lower limb, not elsewhere classified",Inverse variance weighted,50,0.93 [0.83-1.05],0.252394960230945
KIT,Mast/stem cell growth factor receptor Kit,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Polyarthropathies,Inverse variance weighted,50,1.03 [0.98-1.09],0.223984461064668
KIT,Mast/stem cell growth factor receptor Kit,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Rheumatoid arthritis,Inverse variance weighted,50,1.04 [0.95-1.13],0.412704291670272
KIT,Mast/stem cell growth factor receptor Kit,Chapter XIV Diseases of the genitourinary system,Acute renal failure,Inverse variance weighted,50,1.01 [0.92-1.12],0.79652154835981
KIT,Mast/stem cell growth factor receptor Kit,Chapter XIV Diseases of the genitourinary system,Other disorders of urethra and urinary system,Inverse variance weighted,50,1.06 [1.00-1.11],0.0318897392779182
KIT,Mast/stem cell growth factor receptor Kit,Chapter XIV Diseases of the genitourinary system,Other diseases of urinary system,Inverse variance weighted,50,1.04 [1.00-1.08],0.0792240661767602
KIT,Mast/stem cell growth factor receptor Kit,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other/unspecified rheumatoid arthritis,Inverse variance weighted,50,1.04 [0.92-1.17],0.581589847561358
KIT,Mast/stem cell growth factor receptor Kit,Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Other (seronegative) rheumatoid arthritis, wide",Inverse variance weighted,50,1.00 [0.90-1.10],0.984856670928498
