Protein,Protein_definition,Disease_category,Disease,Method,Nb_SNP,OR[95%CI],P_value
ELOA,Elongin-A,Chapter II Neoplasms,"Chronic lymphocytic leukaemia and small lyphocytis leukaemia, excluding all cancers (controls excluding all cancers)",Inverse variance weighted,2,2.83 [0.89-8.99],0.0781834302037767
ELOA,Elongin-A,Chapter II Neoplasms,Lymphoid leukaemia,Inverse variance weighted,2,0.98 [0.46-2.07],0.958973349333525
ELOA,Elongin-A,"Chapter IV Endocrine, nutritional and metabolic diseases","Other disorders of fluid, electrolyte and acid-base balance",Inverse variance weighted,2,1.07 [0.80-1.45],0.637957029274658
ELOA,Elongin-A,"Chapter IV Endocrine, nutritional and metabolic diseases",Metabolic disorders,Inverse variance weighted,2,0.96 [0.72-1.29],0.787200209538439
ELOA,Elongin-A,"Chapter IV Endocrine, nutritional and metabolic diseases",Alcohol dependence,Inverse variance weighted,2,0.99 [0.72-1.36],0.969442412998846
ELOA,Elongin-A,Chapter X Diseases of the respiratory system,Interstitial lung disease,Inverse variance weighted,2,1.13 [0.72-1.76],0.603135835362519
ELOA,Elongin-A,Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,Inverse variance weighted,2,1.14 [0.60-2.17],0.693258752924813
ELOA,Elongin-A,Chapter X Diseases of the respiratory system,Bronchiectasis,Inverse variance weighted,2,0.67 [0.36-1.24],0.198984393461243
ELOA,Elongin-A,Chapter X Diseases of the respiratory system,Influenza and pneumonia,Inverse variance weighted,2,0.90 [0.70-1.15],0.407837795785068
ELOA,Elongin-A,Chapter X Diseases of the respiratory system,Other acute lower respiratory infections,Inverse variance weighted,2,0.91 [0.75-1.12],0.395344296890878
ELOA,Elongin-A,Chapter X Diseases of the respiratory system,Other diseases of pleura,Inverse variance weighted,2,0.80 [0.63-1.02],0.0682105036367026
ELOA,Elongin-A,Chapter XI Diseases of the digestive system,Diseases of liver,Inverse variance weighted,2,0.82 [0.62-1.08],0.161272368090361
ELOA,Elongin-A,Chapter XIV Diseases of the genitourinary system,Acute renal failure,Inverse variance weighted,2,0.80 [0.54-1.16],0.235983568182672
ELOA,Elongin-A,Chapter XIV Diseases of the genitourinary system,Renal tubulo-interstitial diseases,Inverse variance weighted,2,0.85 [0.73-1.00],0.0484257533248711
