Protein,Protein_definition,Disease_category,Disease,Method,Nb_SNP,OR[95%CI],P_value
LRIG1,Leucine-rich repeats and immunoglobulin-like domains protein 1,Chapter I Certain infectious and parasitic diseases,Diarrhoea and gastroenteritis of presumed infectious origin,Inverse variance weighted,40,0.97 [0.95-1.00],0.0380916448965735
LRIG1,Leucine-rich repeats and immunoglobulin-like domains protein 1,Chapter I Certain infectious and parasitic diseases,Intestinal infectious diseases,Inverse variance weighted,40,0.98 [0.95-1.00],0.0274593783197775
LRIG1,Leucine-rich repeats and immunoglobulin-like domains protein 1,Chapter I Certain infectious and parasitic diseases,Mycoses,Inverse variance weighted,40,1.02 [0.97-1.08],0.457754831673757
LRIG1,Leucine-rich repeats and immunoglobulin-like domains protein 1,Chapter I Certain infectious and parasitic diseases,Other bacterial diseases,Inverse variance weighted,40,0.97 [0.95-1.00],0.0246733813080726
LRIG1,Leucine-rich repeats and immunoglobulin-like domains protein 1,Chapter I Certain infectious and parasitic diseases,Other bacterial agents as the cause of diseases classified to other chapters,Inverse variance weighted,40,1.05 [0.79-1.40],0.736660644577076
LRIG1,Leucine-rich repeats and immunoglobulin-like domains protein 1,Chapter I Certain infectious and parasitic diseases,Other septicaemia,Inverse variance weighted,40,1.00 [0.96-1.04],0.945992828860243
LRIG1,Leucine-rich repeats and immunoglobulin-like domains protein 1,Chapter I Certain infectious and parasitic diseases,Streptococcus and staphylococcus as the cause of diseases classified to other chapters,Inverse variance weighted,40,0.99 [0.70-1.40],0.936417607457461
LRIG1,Leucine-rich repeats and immunoglobulin-like domains protein 1,Chapter II Neoplasms,"Non-Hodgkin lymphoma, all, excluding all cancers (controls excluding all cancers)",Inverse variance weighted,40,1.08 [0.94-1.24],0.293879971296076
LRIG1,Leucine-rich repeats and immunoglobulin-like domains protein 1,Chapter II Neoplasms,"Other and unspecified types of non-Hodgkin lymphoma, hilmo, excluding all cancers",Inverse variance weighted,40,1.00 [0.88-1.14],0.994788263000423
LRIG1,Leucine-rich repeats and immunoglobulin-like domains protein 1,Chapter XI Diseases of the digestive system,Crohn's disease NAS,Inverse variance weighted,40,0.90 [0.81-0.99],0.0234196667259924
LRIG1,Leucine-rich repeats and immunoglobulin-like domains protein 1,Chapter X Diseases of the respiratory system,Early onset COPD,Inverse variance weighted,40,0.96 [0.92-1.01],0.154794720263291
LRIG1,Leucine-rich repeats and immunoglobulin-like domains protein 1,Chapter X Diseases of the respiratory system,Later onset COPD,Inverse variance weighted,40,1.03 [0.98-1.08],0.316993004858969
LRIG1,Leucine-rich repeats and immunoglobulin-like domains protein 1,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Anaemia in chronic diseases classified elsewhere,Inverse variance weighted,40,0.92 [0.76-1.12],0.416588707266916
LRIG1,Leucine-rich repeats and immunoglobulin-like domains protein 1,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified iron deficiency,Inverse variance weighted,40,1.03 [0.99-1.08],0.162324529620266
