Protein,Protein_definition,Disease_category,Disease,Method,Nb_SNP,OR[95%CI],P_value
RNASE6,Ribonuclease K6,Chapter I Certain infectious and parasitic diseases,Candidiasis,Inverse variance weighted,20,1.04 [0.94-1.15],0.46332881371566
RNASE6,Ribonuclease K6,Chapter I Certain infectious and parasitic diseases,Diarrhoea and gastroenteritis of presumed infectious origin,Inverse variance weighted,20,0.98 [0.94-1.02],0.305503677854065
RNASE6,Ribonuclease K6,Chapter I Certain infectious and parasitic diseases,Intestinal infectious diseases,Inverse variance weighted,20,0.99 [0.96-1.02],0.472343155867243
RNASE6,Ribonuclease K6,Chapter I Certain infectious and parasitic diseases,Mycoses,Inverse variance weighted,20,1.04 [0.96-1.13],0.353437757458499
RNASE6,Ribonuclease K6,Chapter I Certain infectious and parasitic diseases,Other bacterial diseases,Inverse variance weighted,20,1.01 [0.97-1.04],0.712432934179171
RNASE6,Ribonuclease K6,Chapter I Certain infectious and parasitic diseases,Other bacterial agents as the cause of diseases classified to other chapters,Inverse variance weighted,20,1.23 [0.82-1.86],0.315727313707549
RNASE6,Ribonuclease K6,Chapter I Certain infectious and parasitic diseases,Other septicaemia,Inverse variance weighted,20,0.99 [0.94-1.05],0.827468493073604
RNASE6,Ribonuclease K6,Chapter I Certain infectious and parasitic diseases,Other viral diseases,Inverse variance weighted,20,0.97 [0.91-1.03],0.289815695938679
RNASE6,Ribonuclease K6,Chapter I Certain infectious and parasitic diseases,Streptococcus and staphylococcus as the cause of diseases classified to other chapters,Inverse variance weighted,20,1.21 [0.68-2.17],0.518955985695744
RNASE6,Ribonuclease K6,Chapter I Certain infectious and parasitic diseases,Viral agents as the cause of diseases classified to other chapters,Inverse variance weighted,20,0.86 [0.66-1.13],0.278007598259767
RNASE6,Ribonuclease K6,Chapter I Certain infectious and parasitic diseases,"Other viral diseases, not elsewhere classified",Inverse variance weighted,20,1.02 [0.92-1.12],0.728192050061168
RNASE6,Ribonuclease K6,Chapter I Certain infectious and parasitic diseases,Viral and other specified intestinal infections,Inverse variance weighted,20,0.95 [0.87-1.04],0.307346410578286
RNASE6,Ribonuclease K6,Chapter X Diseases of the respiratory system,"Asthma, unspecified (mode)",Inverse variance weighted,20,0.98 [0.94-1.02],0.380363499631012
RNASE6,Ribonuclease K6,Chapter II Neoplasms,"Non-Hodgkin lymphoma, all, excluding all cancers (controls excluding all cancers)",Inverse variance weighted,20,1.08 [0.87-1.34],0.49837676881358
RNASE6,Ribonuclease K6,Chapter I Certain infectious and parasitic diseases,Enterocolitis due to Clostridium difficile,Inverse variance weighted,20,1.12 [0.97-1.30],0.127076344633293
RNASE6,Ribonuclease K6,Chapter XI Diseases of the digestive system,"Cirrhosis of liver, NAS",Inverse variance weighted,20,1.02 [0.85-1.24],0.814380837540699
RNASE6,Ribonuclease K6,Chapter X Diseases of the respiratory system,Early onset COPD,Inverse variance weighted,20,0.95 [0.88-1.03],0.208335112120465
RNASE6,Ribonuclease K6,Chapter X Diseases of the respiratory system,Later onset COPD,Inverse variance weighted,20,1.06 [0.99-1.14],0.0886018601127111
RNASE6,Ribonuclease K6,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Agranulocytosis,Inverse variance weighted,20,0.95 [0.86-1.06],0.394560645258459
RNASE6,Ribonuclease K6,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Anaemia in chronic diseases classified elsewhere,Inverse variance weighted,20,1.12 [0.87-1.45],0.369285404418118
RNASE6,Ribonuclease K6,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified iron deficiency,Inverse variance weighted,20,1.07 [0.99-1.15],0.0939178397044788
RNASE6,Ribonuclease K6,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified anaemias,Inverse variance weighted,20,1.05 [1.00-1.11],0.0664834761999158
RNASE6,Ribonuclease K6,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other coagulation defects,Inverse variance weighted,20,1.13 [0.98-1.31],0.0857671206871013
RNASE6,Ribonuclease K6,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified aplastic anaemias,Inverse variance weighted,20,0.95 [0.66-1.36],0.761462917872505
RNASE6,Ribonuclease K6,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Purpura and other haemorrhagic conditions,Inverse variance weighted,20,1.09 [0.97-1.21],0.141804336022263
RNASE6,Ribonuclease K6,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Sarcoidosis,Inverse variance weighted,20,1.00 [0.90-1.11],0.994721500751732
RNASE6,Ribonuclease K6,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,"Thrombocytopenia, unspecified",Inverse variance weighted,20,1.11 [0.93-1.33],0.253692637182502
RNASE6,Ribonuclease K6,"Chapter VII Diseases of the eye, adnexa, ear and mastoid process","Diabetic nephropathy, excluding more controls",Inverse variance weighted,20,1.06 [0.96-1.17],0.220128258219897
RNASE6,Ribonuclease K6,"Chapter IV Endocrine, nutritional and metabolic diseases",Acidosis,Inverse variance weighted,20,0.60 [0.43-0.83],0.0023449775809572
RNASE6,Ribonuclease K6,"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes with neurological complications,Inverse variance weighted,20,1.05 [0.89-1.25],0.562289260766832
RNASE6,Ribonuclease K6,"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes with ophthalmic complications,Inverse variance weighted,20,1.07 [0.97-1.19],0.149788735601722
RNASE6,Ribonuclease K6,"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes with peripheral circulatory complications,Inverse variance weighted,20,1.14 [0.98-1.31],0.0801679374453533
RNASE6,Ribonuclease K6,"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes with renal complications,Inverse variance weighted,20,1.11 [0.99-1.26],0.0787054894064971
RNASE6,Ribonuclease K6,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of other endocrine glands,Inverse variance weighted,20,0.99 [0.95-1.05],0.838883586648982
RNASE6,Ribonuclease K6,"Chapter IV Endocrine, nutritional and metabolic diseases","Postprocedural endocrine and metabolic disorders, not elsewhere classified",Inverse variance weighted,20,0.90 [0.81-1.00],0.0525237487232445
RNASE6,Ribonuclease K6,"Chapter IV Endocrine, nutritional and metabolic diseases","Other disorders of fluid, electrolyte and acid-base balance",Inverse variance weighted,20,1.03 [0.96-1.11],0.389322949189101
RNASE6,Ribonuclease K6,"Chapter IV Endocrine, nutritional and metabolic diseases",Other disorders of glucose regulation and pancreatic internal secretion,Inverse variance weighted,20,0.97 [0.83-1.13],0.688158657714018
RNASE6,Ribonuclease K6,"Chapter IV Endocrine, nutritional and metabolic diseases",Hyperparathyroidism,Inverse variance weighted,20,1.02 [0.94-1.11],0.68627401203618
RNASE6,Ribonuclease K6,"Chapter IV Endocrine, nutritional and metabolic diseases",Hypokalaemia,Inverse variance weighted,20,1.00 [0.90-1.12],0.966394263801146
RNASE6,Ribonuclease K6,"Chapter IV Endocrine, nutritional and metabolic diseases",Hypo-osmolality and hyponatraemia,Inverse variance weighted,20,1.11 [1.01-1.22],0.0310459312962165
RNASE6,Ribonuclease K6,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of lipoprotein metabolism and other lipidaemias,Inverse variance weighted,20,1.00 [0.95-1.04],0.882363273084871
RNASE6,Ribonuclease K6,"Chapter IV Endocrine, nutritional and metabolic diseases",Metabolic disorders,Inverse variance weighted,20,0.98 [0.94-1.02],0.316457813282112
RNASE6,Ribonuclease K6,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of magnesium metabolism,Inverse variance weighted,20,1.15 [0.64-2.06],0.641068312475799
RNASE6,Ribonuclease K6,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of mineral metabolism,Inverse variance weighted,20,0.82 [0.72-0.94],0.0033744344118831
RNASE6,Ribonuclease K6,"Chapter IV Endocrine, nutritional and metabolic diseases",Obesity,Inverse variance weighted,20,1.00 [0.96-1.05],0.991912846644328
RNASE6,Ribonuclease K6,"Chapter IV Endocrine, nutritional and metabolic diseases","Obesity, other/unspecified",Inverse variance weighted,20,1.04 [0.97-1.10],0.268341514001941
RNASE6,Ribonuclease K6,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of parathyroid gland,Inverse variance weighted,20,1.00 [0.92-1.08],0.935028338115198
RNASE6,Ribonuclease K6,"Chapter IV Endocrine, nutritional and metabolic diseases","Disorders of plasma-protein metabolism, not elsewhere classified",Inverse variance weighted,20,1.11 [0.70-1.76],0.668135258714783
RNASE6,Ribonuclease K6,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of the thyroid gland,Inverse variance weighted,20,0.96 [0.93-0.99],0.0156095746434802
RNASE6,Ribonuclease K6,"Chapter IV Endocrine, nutritional and metabolic diseases",Deficiency of other B group vitamins,Inverse variance weighted,20,1.02 [0.79-1.31],0.873551953655281
RNASE6,Ribonuclease K6,"Chapter IV Endocrine, nutritional and metabolic diseases",Vitamin D deficiency,Inverse variance weighted,20,1.24 [0.92-1.67],0.16194361937731
RNASE6,Ribonuclease K6,"Chapter IV Endocrine, nutritional and metabolic diseases",Volume depletion,Inverse variance weighted,20,1.04 [0.92-1.17],0.523942192614667
RNASE6,Ribonuclease K6,"Chapter IV Endocrine, nutritional and metabolic diseases","Delirium, not induced by alcohol and other psychoactive substances",Inverse variance weighted,20,1.10 [0.98-1.23],0.102799773475063
RNASE6,Ribonuclease K6,"Chapter IV Endocrine, nutritional and metabolic diseases",Unspecified dementia,Inverse variance weighted,20,0.90 [0.81-1.00],0.0607644803221677
RNASE6,Ribonuclease K6,"Chapter IV Endocrine, nutritional and metabolic diseases",Depression,Inverse variance weighted,20,1.04 [1.00-1.07],0.0291068070059223
RNASE6,Ribonuclease K6,"Chapter IV Endocrine, nutritional and metabolic diseases",Depression or dysthymia,Inverse variance weighted,20,1.03 [1.00-1.06],0.076426431482984
RNASE6,Ribonuclease K6,Chapter VI Diseases of the nervous system,Falls/tendency to fall,Inverse variance weighted,20,1.00 [0.97-1.02],0.86050533721584
RNASE6,Ribonuclease K6,Chapter VI Diseases of the nervous system,Cerebral palsy and other paralytic syndromes,Inverse variance weighted,20,1.00 [0.90-1.11],0.980002289785233
RNASE6,Ribonuclease K6,Chapter VI Diseases of the nervous system,Episodal and paroxysmal disorders,Inverse variance weighted,20,0.97 [0.95-0.99],0.0172013869163586
RNASE6,Ribonuclease K6,Chapter VI Diseases of the nervous system,Hemiplegia,Inverse variance weighted,20,1.07 [0.91-1.27],0.407087173938727
RNASE6,Ribonuclease K6,Chapter VI Diseases of the nervous system,Other disorders of nervous system,Inverse variance weighted,20,0.99 [0.86-1.15],0.933291446607991
RNASE6,Ribonuclease K6,Chapter VI Diseases of the nervous system,Other neurological diseases,Inverse variance weighted,20,0.98 [0.94-1.02],0.371142511703353
