Protein,Protein_definition,Disease_category,Disease,Method,Nb_SNP,OR[95%CI],P_value
SERPIND1,Heparin cofactor 2,Chapter X Diseases of the respiratory system,"Asthma, unspecified (mode)",Inverse variance weighted,35,0.96 [0.89-1.03],0.254957097179163
SERPIND1,Heparin cofactor 2,Chapter X Diseases of the respiratory system,Early onset COPD,Inverse variance weighted,35,1.04 [0.95-1.15],0.358978568374224
SERPIND1,Heparin cofactor 2,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified iron deficiency,Inverse variance weighted,35,1.03 [0.95-1.11],0.530081212635723
SERPIND1,Heparin cofactor 2,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Purpura and other haemorrhagic conditions,Inverse variance weighted,35,1.08 [0.96-1.23],0.203127736776232
SERPIND1,Heparin cofactor 2,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,"Thrombocytopenia, unspecified",Inverse variance weighted,35,1.12 [0.92-1.35],0.262724174377725
SERPIND1,Heparin cofactor 2,"Chapter IV Endocrine, nutritional and metabolic diseases","Hyperlipidaemia, other/unspecified",Inverse variance weighted,35,0.87 [0.80-0.95],0.002162923119765
SERPIND1,Heparin cofactor 2,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of lipoprotein metabolism and other lipidaemias,Inverse variance weighted,35,0.92 [0.84-1.00],0.0394302811540482
SERPIND1,Heparin cofactor 2,"Chapter IV Endocrine, nutritional and metabolic diseases",Metabolic disorders,Inverse variance weighted,35,0.91 [0.85-0.98],0.0117976574374473
SERPIND1,Heparin cofactor 2,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of magnesium metabolism,Inverse variance weighted,35,0.95 [0.51-1.79],0.883797500719967
SERPIND1,Heparin cofactor 2,Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Gout, unspecified",Inverse variance weighted,35,1.13 [1.00-1.27],0.0532660431029724
SERPIND1,Heparin cofactor 2,Chapter IX Diseases of the circulatory system,Angina pectoris,Inverse variance weighted,35,0.95 [0.86-1.04],0.278044461548353
SERPIND1,Heparin cofactor 2,Chapter IX Diseases of the circulatory system,Major coronary heart disease event,Inverse variance weighted,35,0.97 [0.90-1.05],0.494218026410898
SERPIND1,Heparin cofactor 2,Chapter IX Diseases of the circulatory system,"Hypertension, essential",Inverse variance weighted,35,1.01 [0.95-1.08],0.666440754730861
SERPIND1,Heparin cofactor 2,Chapter IX Diseases of the circulatory system,Hypertension,Inverse variance weighted,35,1.02 [0.96-1.08],0.586457727615256
SERPIND1,Heparin cofactor 2,Chapter IX Diseases of the circulatory system,"Hypertension, Pulmonary Arterial",Inverse variance weighted,35,0.69 [0.42-1.15],0.155147408997717
SERPIND1,Heparin cofactor 2,Chapter IX Diseases of the circulatory system,"Ischaemic heart disease, wide definition",Inverse variance weighted,35,0.99 [0.92-1.06],0.68681127105405
SERPIND1,Heparin cofactor 2,Chapter IX Diseases of the circulatory system,Death due to cardiac causes,Inverse variance weighted,35,0.95 [0.90-1.02],0.142429140575473
SERPIND1,Heparin cofactor 2,Chapter IX Diseases of the circulatory system,"Myocardial infarction, strict",Inverse variance weighted,35,0.96 [0.88-1.05],0.407546002143144
SERPIND1,Heparin cofactor 2,Chapter IX Diseases of the circulatory system,Secondary right heart disease,Inverse variance weighted,35,0.97 [0.76-1.24],0.808752825851987
SERPIND1,Heparin cofactor 2,Chapter X Diseases of the respiratory system,"Asthma, excluding more controls",Inverse variance weighted,35,0.96 [0.90-1.02],0.159792748097166
SERPIND1,Heparin cofactor 2,Chapter X Diseases of the respiratory system,Chronic lower respiratory diseases,Inverse variance weighted,35,0.95 [0.90-1.00],0.0454795322810813
SERPIND1,Heparin cofactor 2,Chapter XI Diseases of the digestive system,Diverticular disease of intestine,Inverse variance weighted,35,1.06 [1.01-1.11],0.0224827327371039
SERPIND1,Heparin cofactor 2,Chapter XI Diseases of the digestive system,Other diseases of intestines,Inverse variance weighted,35,0.99 [0.96-1.03],0.592195756931597
SERPIND1,Heparin cofactor 2,Chapter XI Diseases of the digestive system,"Diseases of oesophagus, stomach and duodenum",Inverse variance weighted,35,1.02 [0.98-1.05],0.38217489674945
SERPIND1,Heparin cofactor 2,Chapter XI Diseases of the digestive system,Other diseases of intestine,Inverse variance weighted,35,1.07 [0.93-1.23],0.33635426021006
SERPIND1,Heparin cofactor 2,Chapter XI Diseases of the digestive system,Gastro-oesophageal reflux disease,Inverse variance weighted,35,1.02 [0.97-1.08],0.374287847891589
SERPIND1,Heparin cofactor 2,Chapter V Mental and behavioural disorders,Any mental disorder,Inverse variance weighted,35,1.01 [0.97-1.06],0.5545903595178
SERPIND1,Heparin cofactor 2,Chapter V Mental and behavioural disorders,"Substance abuse, excluding more controls",Inverse variance weighted,35,1.04 [0.98-1.11],0.194227464078441
SERPIND1,Heparin cofactor 2,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Gout,Inverse variance weighted,35,1.15 [1.01-1.32],0.0319189975309795
SERPIND1,Heparin cofactor 2,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Polyarthropathies,Inverse variance weighted,35,0.99 [0.93-1.04],0.653563584820508
SERPIND1,Heparin cofactor 2,Chapter V Mental and behavioural disorders,Smoking dependency,Inverse variance weighted,35,1.08 [0.91-1.28],0.378983968257472
