Protein,Protein_definition,Disease_category,Disease,Method,Nb_SNP,OR[95%CI],P_value
MDK,Midkine,Chapter I Certain infectious and parasitic diseases,Candidiasis,Inverse variance weighted,19,0.93 [0.77-1.11],0.40463241909126
MDK,Midkine,Chapter I Certain infectious and parasitic diseases,Diarrhoea and gastroenteritis of presumed infectious origin,Inverse variance weighted,19,0.95 [0.89-1.02],0.188295192183979
MDK,Midkine,Chapter I Certain infectious and parasitic diseases,Intestinal infectious diseases,Inverse variance weighted,19,1.03 [0.96-1.10],0.376616600607586
MDK,Midkine,Chapter I Certain infectious and parasitic diseases,Mycoses,Inverse variance weighted,19,0.96 [0.85-1.09],0.525339134285273
MDK,Midkine,Chapter I Certain infectious and parasitic diseases,Other bacterial diseases,Inverse variance weighted,19,0.93 [0.88-0.98],0.011051402634565
MDK,Midkine,Chapter I Certain infectious and parasitic diseases,Other bacterial agents as the cause of diseases classified to other chapters,Inverse variance weighted,19,1.42 [0.60-3.37],0.430945138549239
MDK,Midkine,Chapter I Certain infectious and parasitic diseases,Other septicaemia,Inverse variance weighted,19,0.97 [0.87-1.08],0.574666772918898
MDK,Midkine,Chapter I Certain infectious and parasitic diseases,Other viral diseases,Inverse variance weighted,19,1.05 [0.94-1.18],0.389728368125309
MDK,Midkine,Chapter I Certain infectious and parasitic diseases,Streptococcus and staphylococcus as the cause of diseases classified to other chapters,Inverse variance weighted,19,1.52 [0.54-4.32],0.426998905911988
MDK,Midkine,Chapter I Certain infectious and parasitic diseases,"Other viral diseases, not elsewhere classified",Inverse variance weighted,19,1.09 [0.94-1.27],0.237232397554467
MDK,Midkine,Chapter X Diseases of the respiratory system,"Asthma, unspecified (mode)",Inverse variance weighted,19,1.12 [1.00-1.25],0.050119379491829
MDK,Midkine,Chapter V Mental and behavioural disorders,"Alcohol use disorder, ICD-based",Inverse variance weighted,19,1.08 [0.96-1.21],0.211549080791658
MDK,Midkine,Chapter XI Diseases of the digestive system,"Cirrhosis of liver, NAS",Inverse variance weighted,19,0.94 [0.68-1.32],0.737961073435788
