Protein,Protein_definition,Disease_category,Disease,Method,Nb_SNP,OR[95%CI],P_value
GPR37,Prosaposin receptor GPR37,Chapter I Certain infectious and parasitic diseases,Diarrhoea and gastroenteritis of presumed infectious origin,Inverse variance weighted,62,1.00 [0.98-1.03],0.781693625565791
GPR37,Prosaposin receptor GPR37,Chapter I Certain infectious and parasitic diseases,Intestinal infectious diseases,Inverse variance weighted,62,1.00 [0.98-1.02],0.72512129098895
GPR37,Prosaposin receptor GPR37,Chapter I Certain infectious and parasitic diseases,Other bacterial diseases,Inverse variance weighted,62,1.03 [1.01-1.05],0.0110160612483835
GPR37,Prosaposin receptor GPR37,Chapter I Certain infectious and parasitic diseases,Other bacterial agents as the cause of diseases classified to other chapters,Inverse variance weighted,62,0.88 [0.70-1.10],0.25631949710624
GPR37,Prosaposin receptor GPR37,Chapter I Certain infectious and parasitic diseases,Other septicaemia,Inverse variance weighted,62,1.01 [0.98-1.05],0.443935991956307
GPR37,Prosaposin receptor GPR37,Chapter I Certain infectious and parasitic diseases,Streptococcus and staphylococcus as the cause of diseases classified to other chapters,Inverse variance weighted,62,1.26 [0.93-1.71],0.134349255154455
GPR37,Prosaposin receptor GPR37,Chapter V Mental and behavioural disorders,"Alcohol use disorder, ICD-based",Inverse variance weighted,62,1.00 [0.96-1.04],0.978787157219844
GPR37,Prosaposin receptor GPR37,Chapter XI Diseases of the digestive system,"Cirrhosis of liver, NAS",Inverse variance weighted,62,1.02 [0.90-1.16],0.722879284745616
GPR37,Prosaposin receptor GPR37,Chapter X Diseases of the respiratory system,Later onset COPD,Inverse variance weighted,62,0.98 [0.94-1.03],0.40900632507191
GPR37,Prosaposin receptor GPR37,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Anaemia in chronic diseases classified elsewhere,Inverse variance weighted,62,1.07 [0.91-1.26],0.38230940387076
GPR37,Prosaposin receptor GPR37,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified iron deficiency,Inverse variance weighted,62,1.06 [1.01-1.11],0.0197359238446711
GPR37,Prosaposin receptor GPR37,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified anaemias,Inverse variance weighted,62,1.04 [1.01-1.08],0.0190282787036713
GPR37,Prosaposin receptor GPR37,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified aplastic anaemias,Inverse variance weighted,62,0.92 [0.74-1.15],0.466778225205509
GPR37,Prosaposin receptor GPR37,"Chapter VII Diseases of the eye, adnexa, ear and mastoid process","Diabetic nephropathy, excluding more controls",Inverse variance weighted,62,1.07 [1.00-1.14],0.0580423614361352
GPR37,Prosaposin receptor GPR37,"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Diabetic neuropathy,Inverse variance weighted,62,0.99 [0.92-1.06],0.784602382110487
GPR37,Prosaposin receptor GPR37,"Chapter IV Endocrine, nutritional and metabolic diseases",Acidosis,Inverse variance weighted,62,1.04 [0.87-1.25],0.628216417518269
GPR37,Prosaposin receptor GPR37,"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes with neurological complications,Inverse variance weighted,62,0.96 [0.88-1.05],0.39157057276619
