Protein,Protein_definition,Disease_category,Disease,Method,Nb_SNP,OR[95%CI],P_value
CSF1R,Macrophage colony-stimulating factor 1 receptor,Chapter I Certain infectious and parasitic diseases,Other bacterial diseases,Inverse variance weighted,27,1.00 [0.96-1.04],0.913552004440922
CSF1R,Macrophage colony-stimulating factor 1 receptor,Chapter I Certain infectious and parasitic diseases,Other bacterial agents as the cause of diseases classified to other chapters,Inverse variance weighted,27,0.90 [0.54-1.51],0.701818434465481
CSF1R,Macrophage colony-stimulating factor 1 receptor,Chapter I Certain infectious and parasitic diseases,Other septicaemia,Inverse variance weighted,27,1.01 [0.94-1.09],0.754844865746108
CSF1R,Macrophage colony-stimulating factor 1 receptor,Chapter II Neoplasms,"Malignant neoplasm of intrahepatic ducts, biliary tract and gallbladder, excluding all cancers (controls excluding all cancers)",Inverse variance weighted,27,1.03 [0.78-1.36],0.843718996686965
CSF1R,Macrophage colony-stimulating factor 1 receptor,Chapter II Neoplasms,"Chronic lymphocytic leukaemia and small lyphocytis leukaemia, excluding all cancers (controls excluding all cancers)",Inverse variance weighted,27,0.91 [0.63-1.33],0.636001050102936
CSF1R,Macrophage colony-stimulating factor 1 receptor,Chapter XI Diseases of the digestive system,"Cirrhosis of liver, NAS",Inverse variance weighted,27,0.94 [0.72-1.23],0.643743235869019
CSF1R,Macrophage colony-stimulating factor 1 receptor,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Agranulocytosis,Inverse variance weighted,27,1.04 [0.90-1.20],0.624184202153238
CSF1R,Macrophage colony-stimulating factor 1 receptor,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Anaemia in chronic diseases classified elsewhere,Inverse variance weighted,27,1.13 [0.81-1.58],0.467213474385428
CSF1R,Macrophage colony-stimulating factor 1 receptor,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified iron deficiency,Inverse variance weighted,27,1.03 [0.92-1.15],0.660646120392505
CSF1R,Macrophage colony-stimulating factor 1 receptor,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified anaemias,Inverse variance weighted,27,0.94 [0.85-1.04],0.2123086393574
CSF1R,Macrophage colony-stimulating factor 1 receptor,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Idiopathic thrombocytopenic purpura,Inverse variance weighted,27,0.97 [0.70-1.34],0.843642126591813
CSF1R,Macrophage colony-stimulating factor 1 receptor,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified aplastic anaemias,Inverse variance weighted,27,1.23 [0.75-2.03],0.419630875901689
CSF1R,Macrophage colony-stimulating factor 1 receptor,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Purpura and other haemorrhagic conditions,Inverse variance weighted,27,0.94 [0.82-1.07],0.316964750885938
CSF1R,Macrophage colony-stimulating factor 1 receptor,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,"Thrombocytopenia, unspecified",Inverse variance weighted,27,0.95 [0.79-1.14],0.566011051485064
CSF1R,Macrophage colony-stimulating factor 1 receptor,"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes with peripheral circulatory complications,Inverse variance weighted,27,0.93 [0.76-1.13],0.461662194834128
CSF1R,Macrophage colony-stimulating factor 1 receptor,"Chapter IV Endocrine, nutritional and metabolic diseases","Other disorders of fluid, electrolyte and acid-base balance",Inverse variance weighted,27,1.07 [0.98-1.17],0.109176866661311
CSF1R,Macrophage colony-stimulating factor 1 receptor,"Chapter IV Endocrine, nutritional and metabolic diseases",Other disorders of glucose regulation and pancreatic internal secretion,Inverse variance weighted,27,1.00 [0.86-1.18],0.971914833565316
CSF1R,Macrophage colony-stimulating factor 1 receptor,"Chapter IV Endocrine, nutritional and metabolic diseases",Hyperkalaemia,Inverse variance weighted,27,0.98 [0.79-1.21],0.820236064029759
CSF1R,Macrophage colony-stimulating factor 1 receptor,"Chapter IV Endocrine, nutritional and metabolic diseases",Hypo-osmolality and hyponatraemia,Inverse variance weighted,27,1.00 [0.89-1.12],0.971458005496241
CSF1R,Macrophage colony-stimulating factor 1 receptor,"Chapter IV Endocrine, nutritional and metabolic diseases","Disorders of plasma-protein metabolism, not elsewhere classified",Inverse variance weighted,27,1.00 [0.56-1.78],0.996530984611144
CSF1R,Macrophage colony-stimulating factor 1 receptor,"Chapter IV Endocrine, nutritional and metabolic diseases",Volume depletion,Inverse variance weighted,27,0.97 [0.83-1.14],0.731703829113611
CSF1R,Macrophage colony-stimulating factor 1 receptor,Chapter VI Diseases of the nervous system,"Other and unspecified polyneuropathies, also in other diseases",Inverse variance weighted,27,1.08 [0.97-1.21],0.15255006035357
CSF1R,Macrophage colony-stimulating factor 1 receptor,Chapter IX Diseases of the circulatory system,Other other unspecified disorders of the circulatory system,Inverse variance weighted,27,1.05 [0.81-1.37],0.71479728015046
CSF1R,Macrophage colony-stimulating factor 1 receptor,Chapter IX Diseases of the circulatory system,Oesophageal varices,Inverse variance weighted,27,0.94 [0.70-1.27],0.682954133232907
CSF1R,Macrophage colony-stimulating factor 1 receptor,Chapter X Diseases of the respiratory system,Unspecified acute lower respiratory infection,Inverse variance weighted,27,0.95 [0.84-1.07],0.40518117703801
CSF1R,Macrophage colony-stimulating factor 1 receptor,Chapter X Diseases of the respiratory system,Influenza and pneumonia,Inverse variance weighted,27,0.98 [0.94-1.01],0.205510271549996
CSF1R,Macrophage colony-stimulating factor 1 receptor,Chapter X Diseases of the respiratory system,Other acute lower respiratory infections,Inverse variance weighted,27,1.00 [0.94-1.06],0.910239339801344
CSF1R,Macrophage colony-stimulating factor 1 receptor,Chapter X Diseases of the respiratory system,Other diseases of pleura,Inverse variance weighted,27,0.95 [0.89-1.02],0.133768799856619
CSF1R,Macrophage colony-stimulating factor 1 receptor,Chapter X Diseases of the respiratory system,Pleural effusion,Inverse variance weighted,27,0.94 [0.83-1.06],0.330252755294019
CSF1R,Macrophage colony-stimulating factor 1 receptor,Chapter XI Diseases of the digestive system,Chronic gastritis,Inverse variance weighted,27,0.99 [0.88-1.11],0.846970846378275
CSF1R,Macrophage colony-stimulating factor 1 receptor,Chapter XI Diseases of the digestive system,Other diseases of liver,Inverse variance weighted,27,0.95 [0.84-1.06],0.345501930388094
CSF1R,Macrophage colony-stimulating factor 1 receptor,Chapter XI Diseases of the digestive system,Fibrosis and cirrhosis of liver,Inverse variance weighted,27,1.07 [0.89-1.30],0.468318713058154
CSF1R,Macrophage colony-stimulating factor 1 receptor,Chapter XI Diseases of the digestive system,"Hepatic failure, not elsewhere classified",Inverse variance weighted,27,1.12 [0.79-1.57],0.524795528884077
CSF1R,Macrophage colony-stimulating factor 1 receptor,Chapter XI Diseases of the digestive system,Diseases of liver,Inverse variance weighted,27,1.03 [0.95-1.12],0.41080349996711
CSF1R,Macrophage colony-stimulating factor 1 receptor,Chapter XI Diseases of the digestive system,"Diseases of oesophagus, stomach and duodenum",Inverse variance weighted,27,1.00 [0.95-1.05],0.974349305423022
CSF1R,Macrophage colony-stimulating factor 1 receptor,Chapter XI Diseases of the digestive system,Diseases of the digestive system,Inverse variance weighted,27,1.06 [0.98-1.14],0.151787704965286
CSF1R,Macrophage colony-stimulating factor 1 receptor,Chapter XI Diseases of the digestive system,Other diseases of stomach and duodenum,Inverse variance weighted,27,1.04 [0.86-1.26],0.707095536234042
CSF1R,Macrophage colony-stimulating factor 1 receptor,Chapter XI Diseases of the digestive system,Other gastritis (incl. Duodenitis),Inverse variance weighted,27,1.03 [0.94-1.14],0.526673025159448
CSF1R,Macrophage colony-stimulating factor 1 receptor,Chapter XI Diseases of the digestive system,Other inflammatory liver diseases,Inverse variance weighted,27,0.98 [0.79-1.20],0.81389667129389
CSF1R,Macrophage colony-stimulating factor 1 receptor,Chapter XII Diseases of the skin and subcutaneous tissue,Lupus erythematosus,Inverse variance weighted,27,1.19 [0.82-1.71],0.356724016897944
CSF1R,Macrophage colony-stimulating factor 1 receptor,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Osteopathies and chondropathies,Inverse variance weighted,27,1.01 [0.94-1.09],0.757752944531915
CSF1R,Macrophage colony-stimulating factor 1 receptor,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Sicca syndrome [Sjgren],Inverse variance weighted,27,1.00 [0.85-1.18],0.978205797013339
CSF1R,Macrophage colony-stimulating factor 1 receptor,Chapter XIV Diseases of the genitourinary system,Acute renal failure,Inverse variance weighted,27,0.97 [0.88-1.08],0.633787983454865
CSF1R,Macrophage colony-stimulating factor 1 receptor,Chapter XIV Diseases of the genitourinary system,Chronic kidney disease,Inverse variance weighted,27,1.04 [0.94-1.15],0.450729375334691
CSF1R,Macrophage colony-stimulating factor 1 receptor,Chapter XIV Diseases of the genitourinary system,Renal tubulo-interstitial diseases,Inverse variance weighted,27,0.99 [0.95-1.03],0.603004670166273
CSF1R,Macrophage colony-stimulating factor 1 receptor,Chapter XIV Diseases of the genitourinary system,Unspecified kidney failure,Inverse variance weighted,27,0.87 [0.71-1.07],0.180176567595948
CSF1R,Macrophage colony-stimulating factor 1 receptor,Chapter XI Diseases of the digestive system,Nonalcoholic fatty liver disease,Inverse variance weighted,27,0.94 [0.80-1.12],0.501060335014685
