Protein,Protein_definition,Disease_category,Disease,Method,Nb_SNP,OR[95%CI],P_value
NUDT5,ADP-sugar pyrophosphatase,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified iron deficiency,Inverse variance weighted,2,0.82 [0.55-1.22],0.316590798584311
NUDT5,ADP-sugar pyrophosphatase,"Chapter IV Endocrine, nutritional and metabolic diseases","Other disorders of fluid, electrolyte and acid-base balance",Inverse variance weighted,2,0.93 [0.63-1.39],0.737334522190616
NUDT5,ADP-sugar pyrophosphatase,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of lipoprotein metabolism and other lipidaemias,Inverse variance weighted,2,1.16 [0.93-1.46],0.194053965134704
NUDT5,ADP-sugar pyrophosphatase,"Chapter IV Endocrine, nutritional and metabolic diseases",Metabolic disorders,Inverse variance weighted,2,1.12 [0.93-1.35],0.225512050449126
NUDT5,ADP-sugar pyrophosphatase,Chapter IX Diseases of the circulatory system,"Hypertension, essential",Inverse variance weighted,2,1.24 [0.98-1.55],0.0692745953798894
NUDT5,ADP-sugar pyrophosphatase,Chapter IX Diseases of the circulatory system,Hypertension,Inverse variance weighted,2,1.25 [0.98-1.60],0.0669191207001965
NUDT5,ADP-sugar pyrophosphatase,Chapter IX Diseases of the circulatory system,Hypertensive Renal Disease,Inverse variance weighted,2,1.50 [0.08-27.34],0.785806005144472
NUDT5,ADP-sugar pyrophosphatase,Chapter X Diseases of the respiratory system,Other diseases of pleura,Inverse variance weighted,2,1.03 [0.70-1.51],0.881795655304152
NUDT5,ADP-sugar pyrophosphatase,Chapter XIV Diseases of the genitourinary system,Acute renal failure,Inverse variance weighted,2,0.97 [0.58-1.61],0.902315206654364
NUDT5,ADP-sugar pyrophosphatase,Chapter XIV Diseases of the genitourinary system,Chronic kidney disease,Inverse variance weighted,2,1.00 [0.66-1.51],0.994122247074851
NUDT5,ADP-sugar pyrophosphatase,Chapter XIV Diseases of the genitourinary system,Dialysis,Inverse variance weighted,2,1.42 [0.42-4.78],0.571418199290511
NUDT5,ADP-sugar pyrophosphatase,Chapter XIV Diseases of the genitourinary system,Renal tubulo-interstitial diseases,Inverse variance weighted,2,1.02 [0.83-1.26],0.820733832122384
