Protein,Protein_definition,Disease_category,Disease,Method,Nb_SNP,OR[95%CI],P_value
GHR,Growth hormone receptor,Chapter I Certain infectious and parasitic diseases,Other bacterial agents as the cause of diseases classified to other chapters,Inverse variance weighted,70,1.25 [0.94-1.68],0.127010398991117
GHR,Growth hormone receptor,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified iron deficiency,Inverse variance weighted,70,0.99 [0.95-1.04],0.708251819668919
GHR,Growth hormone receptor,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified anaemias,Inverse variance weighted,70,1.00 [0.95-1.05],0.891829812406673
GHR,Growth hormone receptor,"Chapter IV Endocrine, nutritional and metabolic diseases","Other disorders of fluid, electrolyte and acid-base balance",Inverse variance weighted,70,0.97 [0.92-1.01],0.169161785683159
GHR,Growth hormone receptor,"Chapter IV Endocrine, nutritional and metabolic diseases",Hypo-osmolality and hyponatraemia,Inverse variance weighted,70,0.97 [0.91-1.04],0.349829227645689
GHR,Growth hormone receptor,"Chapter IV Endocrine, nutritional and metabolic diseases","Delirium, not induced by alcohol and other psychoactive substances",Inverse variance weighted,70,0.94 [0.86-1.04],0.231058700282182
GHR,Growth hormone receptor,Chapter VI Diseases of the nervous system,Falls/tendency to fall,Inverse variance weighted,70,1.01 [0.99-1.03],0.170677335067499
GHR,Growth hormone receptor,Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Gout, unspecified",Inverse variance weighted,70,0.96 [0.89-1.03],0.29110293227977
GHR,Growth hormone receptor,"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Disorders of choroid and retina,Inverse variance weighted,70,1.00 [0.98-1.03],0.79172327904165
GHR,Growth hormone receptor,Chapter IX Diseases of the circulatory system,Atrial fibrillation and flutter,Inverse variance weighted,70,1.04 [0.99-1.08],0.0910773358276079
GHR,Growth hormone receptor,Chapter IX Diseases of the circulatory system,"Heart failure, strict",Inverse variance weighted,70,1.04 [1.01-1.07],0.0181964391768335
GHR,Growth hormone receptor,Chapter IX Diseases of the circulatory system,Hypotension,Inverse variance weighted,70,1.04 [0.97-1.11],0.297707104785189
GHR,Growth hormone receptor,Chapter IX Diseases of the circulatory system,Other or ill-defined heart diseases,Inverse variance weighted,70,1.03 [0.92-1.16],0.610262086970821
GHR,Growth hormone receptor,Chapter IX Diseases of the circulatory system,Other peripheral vascular diseases,Inverse variance weighted,70,0.93 [0.83-1.04],0.196980087560596
GHR,Growth hormone receptor,Chapter IX Diseases of the circulatory system,Paroxysmal tachycardia,Inverse variance weighted,70,0.99 [0.94-1.04],0.586383074102702
GHR,Growth hormone receptor,Chapter IX Diseases of the circulatory system,Secondary right heart disease,Inverse variance weighted,70,1.01 [0.88-1.17],0.888149504459757
GHR,Growth hormone receptor,Chapter X Diseases of the respiratory system,Influenza and pneumonia,Inverse variance weighted,70,1.02 [1.00-1.04],0.100781987374084
GHR,Growth hormone receptor,Chapter XI Diseases of the digestive system,Constipation,Inverse variance weighted,70,1.00 [0.97-1.02],0.718081020850741
GHR,Growth hormone receptor,Chapter XI Diseases of the digestive system,Other functional intestinal disorders,Inverse variance weighted,70,0.97 [0.93-1.01],0.108419456308467
GHR,Growth hormone receptor,Chapter XII Diseases of the skin and subcutaneous tissue,Cellulitis,Inverse variance weighted,70,1.02 [0.96-1.08],0.455070063464645
GHR,Growth hormone receptor,Chapter XII Diseases of the skin and subcutaneous tissue,Decubitus ulcer and pressure area,Inverse variance weighted,70,0.93 [0.81-1.06],0.266380494513187
GHR,Growth hormone receptor,Chapter XII Diseases of the skin and subcutaneous tissue,Infections of the skin and subcutaneous tissue,Inverse variance weighted,70,1.02 [0.99-1.05],0.266069996347529
GHR,Growth hormone receptor,Chapter XII Diseases of the skin and subcutaneous tissue,Other disorders of skin and subcutaneous tissue,Inverse variance weighted,70,0.96 [0.93-1.00],0.0251581141806177
GHR,Growth hormone receptor,Chapter XII Diseases of the skin and subcutaneous tissue,"Ulcer of lower limb, not elsewhere classified",Inverse variance weighted,70,0.92 [0.84-1.02],0.112841528094315
GHR,Growth hormone receptor,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Osteopathies and chondropathies,Inverse variance weighted,70,1.01 [0.97-1.04],0.775351532417334
GHR,Growth hormone receptor,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Osteoporosis,Inverse variance weighted,70,0.99 [0.94-1.05],0.819482829459316
GHR,Growth hormone receptor,Chapter XI Diseases of the digestive system,Nonalcoholic fatty liver disease,Inverse variance weighted,70,1.02 [0.93-1.13],0.685961872323934
GHR,Growth hormone receptor,Chapter VI Diseases of the nervous system,Other degenerative diseases of the nervous system,Inverse variance weighted,70,1.00 [0.96-1.05],0.908912395345664
