Protein,Protein_definition,Disease_category,Disease,Method,Nb_SNP,OR[95%CI],P_value
TFF3,Trefoil factor 3,Chapter I Certain infectious and parasitic diseases,Candidiasis,Inverse variance weighted,10,1.05 [0.84-1.32],0.665166480129238
TFF3,Trefoil factor 3,Chapter I Certain infectious and parasitic diseases,Diarrhoea and gastroenteritis of presumed infectious origin,Inverse variance weighted,10,1.07 [0.98-1.17],0.157622795291276
TFF3,Trefoil factor 3,Chapter I Certain infectious and parasitic diseases,Intestinal infectious diseases,Inverse variance weighted,10,1.05 [0.97-1.14],0.226487838184871
TFF3,Trefoil factor 3,Chapter I Certain infectious and parasitic diseases,Mycoses,Inverse variance weighted,10,1.15 [0.98-1.35],0.0820137904179263
TFF3,Trefoil factor 3,Chapter I Certain infectious and parasitic diseases,Other bacterial diseases,Inverse variance weighted,10,1.00 [0.92-1.09],0.91780844161018
TFF3,Trefoil factor 3,Chapter I Certain infectious and parasitic diseases,Other bacterial agents as the cause of diseases classified to other chapters,Inverse variance weighted,10,0.67 [0.19-2.33],0.532776423370057
TFF3,Trefoil factor 3,Chapter I Certain infectious and parasitic diseases,Other septicaemia,Inverse variance weighted,10,1.07 [0.88-1.30],0.504865437171473
TFF3,Trefoil factor 3,Chapter I Certain infectious and parasitic diseases,Streptococcus and staphylococcus as the cause of diseases classified to other chapters,Inverse variance weighted,10,1.75 [0.58-5.29],0.323348439743323
TFF3,Trefoil factor 3,Chapter I Certain infectious and parasitic diseases,Viral agents as the cause of diseases classified to other chapters,Inverse variance weighted,10,1.05 [0.43-2.54],0.918615914141237
TFF3,Trefoil factor 3,Chapter I Certain infectious and parasitic diseases,Viral and other specified intestinal infections,Inverse variance weighted,10,1.08 [0.91-1.27],0.369905336927779
TFF3,Trefoil factor 3,Chapter X Diseases of the respiratory system,"Asthma, unspecified (mode)",Inverse variance weighted,10,1.08 [0.98-1.20],0.134448301273477
TFF3,Trefoil factor 3,Chapter I Certain infectious and parasitic diseases,Enterocolitis due to Clostridium difficile,Inverse variance weighted,10,0.91 [0.70-1.19],0.511252290960506
TFF3,Trefoil factor 3,Chapter XI Diseases of the digestive system,"Cirrhosis of liver, NAS",Inverse variance weighted,10,1.12 [0.74-1.70],0.579212185392802
TFF3,Trefoil factor 3,Chapter XI Diseases of the digestive system,Crohn's disease NAS,Inverse variance weighted,10,0.99 [0.72-1.36],0.944787991810312
TFF3,Trefoil factor 3,Chapter X Diseases of the respiratory system,Early onset COPD,Inverse variance weighted,10,1.04 [0.87-1.23],0.695383382208074
TFF3,Trefoil factor 3,Chapter X Diseases of the respiratory system,Later onset COPD,Inverse variance weighted,10,1.02 [0.88-1.18],0.819182866978417
TFF3,Trefoil factor 3,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Agranulocytosis,Inverse variance weighted,10,1.15 [0.87-1.52],0.334282903678775
TFF3,Trefoil factor 3,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Vitamin B12 deficiency anaemia,Inverse variance weighted,10,0.96 [0.74-1.24],0.749958611211408
TFF3,Trefoil factor 3,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Folate deficiency anaemia,Inverse variance weighted,10,0.87 [0.25-3.05],0.827443807986889
TFF3,Trefoil factor 3,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Anaemia in chronic diseases classified elsewhere,Inverse variance weighted,10,1.21 [0.63-2.32],0.5653383087529
TFF3,Trefoil factor 3,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified iron deficiency,Inverse variance weighted,10,0.96 [0.83-1.11],0.598805665536655
