Protein,Protein_definition,Disease_category,Disease,Method,Nb_SNP,OR[95%CI],P_value
BCHE,Cholinesterase,Chapter XI Diseases of the digestive system,"Cirrhosis of liver, NAS",Inverse variance weighted,67,1.11 [0.97-1.28],0.129647178096823
BCHE,Cholinesterase,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Purpura and other haemorrhagic conditions,Inverse variance weighted,67,0.98 [0.91-1.05],0.539957744138488
BCHE,Cholinesterase,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,"Thrombocytopenia, unspecified",Inverse variance weighted,67,1.05 [0.94-1.17],0.385311516268189
BCHE,Cholinesterase,"Chapter IV Endocrine, nutritional and metabolic diseases","Hyperlipidaemia, other/unspecified",Inverse variance weighted,67,1.00 [0.96-1.05],0.83317553766538
BCHE,Cholinesterase,"Chapter IV Endocrine, nutritional and metabolic diseases",Hypo-osmolality and hyponatraemia,Inverse variance weighted,67,0.98 [0.92-1.05],0.626254547996481
BCHE,Cholinesterase,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of lipoprotein metabolism and other lipidaemias,Inverse variance weighted,67,1.01 [0.98-1.04],0.368876784829369
BCHE,Cholinesterase,"Chapter IV Endocrine, nutritional and metabolic diseases",Metabolic disorders,Inverse variance weighted,67,1.00 [0.98-1.02],0.950628183565327
BCHE,Cholinesterase,Chapter IX Diseases of the circulatory system,Hypertensive Renal Disease,Inverse variance weighted,67,1.03 [0.87-1.22],0.751733721044564
BCHE,Cholinesterase,Chapter IX Diseases of the circulatory system,Other other unspecified disorders of the circulatory system,Inverse variance weighted,67,1.02 [0.87-1.19],0.805635864445323
BCHE,Cholinesterase,Chapter IX Diseases of the circulatory system,Rheumatic valve diseases,Inverse variance weighted,67,1.13 [0.93-1.37],0.222054602522688
BCHE,Cholinesterase,Chapter XI Diseases of the digestive system,Alcoholic liver disease,Inverse variance weighted,67,1.05 [0.95-1.15],0.347744263266674
BCHE,Cholinesterase,Chapter XI Diseases of the digestive system,Fibrosis and cirrhosis of liver,Inverse variance weighted,67,1.04 [0.94-1.16],0.431947971026974
BCHE,Cholinesterase,Chapter XII Diseases of the skin and subcutaneous tissue,Cellulitis,Inverse variance weighted,67,1.00 [0.94-1.06],0.962152567203935
BCHE,Cholinesterase,Chapter XII Diseases of the skin and subcutaneous tissue,Other disorders of skin and subcutaneous tissue,Inverse variance weighted,67,0.99 [0.95-1.02],0.448359487757995
BCHE,Cholinesterase,Chapter XII Diseases of the skin and subcutaneous tissue,"Ulcer of lower limb, not elsewhere classified",Inverse variance weighted,67,0.95 [0.88-1.03],0.23049280879327
