Protein,Protein_definition,Disease_category,Disease,Method,Nb_SNP,OR[95%CI],P_value
DDC,Aromatic-L-amino-acid decarboxylase,Chapter V Mental and behavioural disorders,"Alcohol use disorder, ICD-based",Inverse variance weighted,15,1.00 [0.94-1.06],0.942003405811129
DDC,Aromatic-L-amino-acid decarboxylase,Chapter XI Diseases of the digestive system,"Cirrhosis of liver, NAS",Inverse variance weighted,15,1.00 [0.80-1.23],0.963741672062184
DDC,Aromatic-L-amino-acid decarboxylase,"Chapter IV Endocrine, nutritional and metabolic diseases",Hypo-osmolality and hyponatraemia,Inverse variance weighted,15,0.92 [0.83-1.02],0.0978343218542867
DDC,Aromatic-L-amino-acid decarboxylase,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of iron metabolism,Inverse variance weighted,15,1.35 [0.92-1.99],0.129683742117203
DDC,Aromatic-L-amino-acid decarboxylase,"Chapter IV Endocrine, nutritional and metabolic diseases",Alcohol dependence,Inverse variance weighted,15,1.03 [0.96-1.12],0.373870939484534
DDC,Aromatic-L-amino-acid decarboxylase,Chapter IX Diseases of the circulatory system,Other other unspecified disorders of the circulatory system,Inverse variance weighted,15,1.03 [0.82-1.29],0.801779588020067
DDC,Aromatic-L-amino-acid decarboxylase,Chapter IX Diseases of the circulatory system,Oesophageal varices,Inverse variance weighted,15,1.03 [0.82-1.29],0.798353690927716
DDC,Aromatic-L-amino-acid decarboxylase,Chapter XI Diseases of the digestive system,Alcoholic liver disease,Inverse variance weighted,15,0.98 [0.86-1.12],0.776018899549667
DDC,Aromatic-L-amino-acid decarboxylase,Chapter XI Diseases of the digestive system,Coeliac disease,Inverse variance weighted,15,0.97 [0.85-1.12],0.696173105024641
DDC,Aromatic-L-amino-acid decarboxylase,Chapter XI Diseases of the digestive system,Other diseases of liver,Inverse variance weighted,15,1.08 [0.98-1.19],0.142560558008811
DDC,Aromatic-L-amino-acid decarboxylase,Chapter XI Diseases of the digestive system,Fibrosis and cirrhosis of liver,Inverse variance weighted,15,0.94 [0.80-1.11],0.475169781156206
DDC,Aromatic-L-amino-acid decarboxylase,Chapter XI Diseases of the digestive system,Diseases of liver,Inverse variance weighted,15,0.98 [0.91-1.05],0.484784529544771
DDC,Aromatic-L-amino-acid decarboxylase,Chapter XI Diseases of the digestive system,Intestinal malabsorption,Inverse variance weighted,15,1.20 [0.98-1.47],0.0785166679085135
DDC,Aromatic-L-amino-acid decarboxylase,Chapter XI Diseases of the digestive system,Diseases of the digestive system,Inverse variance weighted,15,0.96 [0.90-1.03],0.284153227060115
DDC,Aromatic-L-amino-acid decarboxylase,Chapter XI Diseases of the digestive system,Other inflammatory liver diseases,Inverse variance weighted,15,1.02 [0.82-1.25],0.880891650610102
DDC,Aromatic-L-amino-acid decarboxylase,Chapter XI Diseases of the digestive system,Nonalcoholic fatty liver disease,Inverse variance weighted,15,1.03 [0.89-1.20],0.669440714516591
