Protein,Protein_definition,Disease_category,Disease,Method,Nb_SNP,OR[95%CI],P_value
PAEP,Glycodelin,Chapter II Neoplasms,Leiomyoma of uterus,Inverse variance weighted,29,0.98 [0.95-1.01],0.251149970078977
PAEP,Glycodelin,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified anaemias,Inverse variance weighted,29,1.00 [0.96-1.04],0.992909698006361
PAEP,Glycodelin,Chapter XIV Diseases of the genitourinary system,Chronic kidney disease,Inverse variance weighted,29,1.01 [0.95-1.08],0.68446386565553
PAEP,Glycodelin,Chapter XIV Diseases of the genitourinary system,Endometriosis,Inverse variance weighted,29,1.02 [0.98-1.07],0.314552991419759
PAEP,Glycodelin,Chapter XIV Diseases of the genitourinary system,Adenomyosis (Endometriosis of uterus),Inverse variance weighted,29,1.07 [0.99-1.15],0.111184932033353
PAEP,Glycodelin,Chapter XIV Diseases of the genitourinary system,Noninflammatory disorders of female genital tract,Inverse variance weighted,29,1.02 [1.00-1.04],0.0589009437041024
PAEP,Glycodelin,Chapter XIV Diseases of the genitourinary system,Menorrhagia,Inverse variance weighted,29,1.03 [0.99-1.08],0.156333965930694
PAEP,Glycodelin,Chapter XIV Diseases of the genitourinary system,Irregular menses,Inverse variance weighted,29,1.02 [0.99-1.06],0.207306144433976
PAEP,Glycodelin,Chapter XIV Diseases of the genitourinary system,"Excessive, frequent and irregular menstruation",Inverse variance weighted,29,1.03 [1.00-1.07],0.0584221352224224
PAEP,Glycodelin,Chapter XIV Diseases of the genitourinary system,Polyp of the female genital tract,Inverse variance weighted,29,1.05 [1.00-1.09],0.0384124645122958
PAEP,Glycodelin,Chapter XIV Diseases of the genitourinary system,Renal tubulo-interstitial diseases,Inverse variance weighted,29,1.03 [1.00-1.05],0.0590852802179252
PAEP,Glycodelin,Chapter XIV Diseases of the genitourinary system,Other disorders of urethra and urinary system,Inverse variance weighted,29,0.99 [0.96-1.01],0.337373371560465
PAEP,Glycodelin,Chapter XIV Diseases of the genitourinary system,Other diseases of urinary system,Inverse variance weighted,29,1.00 [0.97-1.02],0.747851773868761
