Protein,Protein_definition,Disease_category,Disease,Method,Nb_SNP,OR[95%CI],P_value
CDH15,Cadherin-15,Chapter XI Diseases of the digestive system,"Cirrhosis of liver, NAS",Inverse variance weighted,22,1.15 [0.95-1.41],0.157279983735077
CDH15,Cadherin-15,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Anaemia in chronic diseases classified elsewhere,Inverse variance weighted,22,0.81 [0.61-1.07],0.140880571557827
CDH15,Cadherin-15,"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes with peripheral circulatory complications,Inverse variance weighted,22,0.83 [0.71-0.96],0.0150721217835414
CDH15,Cadherin-15,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of other endocrine glands,Inverse variance weighted,22,0.96 [0.91-1.01],0.149438381978286
CDH15,Cadherin-15,"Chapter IV Endocrine, nutritional and metabolic diseases",Other disorders of glucose regulation and pancreatic internal secretion,Inverse variance weighted,22,0.74 [0.65-0.86],5.26669871111114e-05
CDH15,Cadherin-15,"Chapter IV Endocrine, nutritional and metabolic diseases",Hyperparathyroidism,Inverse variance weighted,22,0.91 [0.83-0.99],0.0344092305436976
CDH15,Cadherin-15,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of mineral metabolism,Inverse variance weighted,22,0.97 [0.83-1.14],0.716298705048504
CDH15,Cadherin-15,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of parathyroid gland,Inverse variance weighted,22,0.92 [0.84-1.00],0.0561988573118695
CDH15,Cadherin-15,Chapter VI Diseases of the nervous system,"Other and unspecified polyneuropathies, also in other diseases",Inverse variance weighted,22,0.94 [0.85-1.04],0.215878449212601
CDH15,Cadherin-15,Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Gout, unspecified",Inverse variance weighted,22,0.95 [0.86-1.05],0.320506723215827
CDH15,Cadherin-15,Chapter IX Diseases of the circulatory system,"Hypertension, essential",Inverse variance weighted,22,1.00 [0.97-1.03],0.957182497737947
CDH15,Cadherin-15,Chapter IX Diseases of the circulatory system,Hypertension,Inverse variance weighted,22,1.00 [0.96-1.03],0.814023729744307
CDH15,Cadherin-15,Chapter IX Diseases of the circulatory system,Hypertensive Renal Disease,Inverse variance weighted,22,0.98 [0.79-1.21],0.824719546380933
CDH15,Cadherin-15,Chapter IX Diseases of the circulatory system,Other other unspecified disorders of the circulatory system,Inverse variance weighted,22,0.87 [0.70-1.07],0.189873167865729
CDH15,Cadherin-15,Chapter XI Diseases of the digestive system,Other diseases of liver,Inverse variance weighted,22,0.97 [0.88-1.06],0.475541377722446
CDH15,Cadherin-15,Chapter XI Diseases of the digestive system,Fibrosis and cirrhosis of liver,Inverse variance weighted,22,1.01 [0.86-1.18],0.912854515985385
CDH15,Cadherin-15,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Gout,Inverse variance weighted,22,0.99 [0.91-1.07],0.762021637514463
CDH15,Cadherin-15,Chapter XIV Diseases of the genitourinary system,Acute renal failure,Inverse variance weighted,22,0.94 [0.86-1.02],0.143791578576333
CDH15,Cadherin-15,Chapter XIV Diseases of the genitourinary system,Chronic nephritic syndrome,Inverse variance weighted,22,0.94 [0.77-1.15],0.539263600515275
CDH15,Cadherin-15,Chapter XIV Diseases of the genitourinary system,Chronic kidney disease,Inverse variance weighted,22,0.99 [0.92-1.06],0.713190418794146
CDH15,Cadherin-15,Chapter XIV Diseases of the genitourinary system,Dialysis,Inverse variance weighted,22,0.84 [0.67-1.07],0.158862211245348
CDH15,Cadherin-15,Chapter XIV Diseases of the genitourinary system,Glomerular disorders in diseases classified elsewhere,Inverse variance weighted,22,0.90 [0.80-1.01],0.0658873032924338
CDH15,Cadherin-15,Chapter XIV Diseases of the genitourinary system,Renal tubulo-interstitial diseases,Inverse variance weighted,22,1.01 [0.97-1.05],0.546975594935472
