Protein,Protein_definition,Disease_category,Disease,Method,Nb_SNP,OR[95%CI],P_value
ITGAM,Integrin alpha-M,Chapter XI Diseases of the digestive system,"Cirrhosis of liver, NAS",Inverse variance weighted,15,1.02 [0.70-1.50],0.904663622401646
ITGAM,Integrin alpha-M,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified anaemias,Inverse variance weighted,15,0.96 [0.85-1.09],0.509280457997851
ITGAM,Integrin alpha-M,"Chapter IV Endocrine, nutritional and metabolic diseases","Other disorders of fluid, electrolyte and acid-base balance",Inverse variance weighted,15,0.93 [0.83-1.04],0.204038740997319
ITGAM,Integrin alpha-M,"Chapter IV Endocrine, nutritional and metabolic diseases",Hypokalaemia,Inverse variance weighted,15,0.81 [0.66-1.00],0.0480089683196062
ITGAM,Integrin alpha-M,"Chapter IV Endocrine, nutritional and metabolic diseases",Metabolic disorders,Inverse variance weighted,15,0.98 [0.90-1.06],0.643081863132532
ITGAM,Integrin alpha-M,"Chapter IV Endocrine, nutritional and metabolic diseases",Deficiency of other B group vitamins,Inverse variance weighted,15,1.64 [1.03-2.59],0.036130166033877
ITGAM,Integrin alpha-M,"Chapter IV Endocrine, nutritional and metabolic diseases",Other anxiety disorders,Inverse variance weighted,15,0.92 [0.81-1.05],0.231405206989068
ITGAM,Integrin alpha-M,"Chapter IV Endocrine, nutritional and metabolic diseases",Depression,Inverse variance weighted,15,1.01 [0.94-1.08],0.771620596322854
ITGAM,Integrin alpha-M,"Chapter IV Endocrine, nutritional and metabolic diseases",Depression or dysthymia,Inverse variance weighted,15,0.99 [0.93-1.04],0.604612792446675
ITGAM,Integrin alpha-M,Chapter VI Diseases of the nervous system,Falls/tendency to fall,Inverse variance weighted,15,1.03 [0.97-1.09],0.385844097941028
ITGAM,Integrin alpha-M,Chapter VI Diseases of the nervous system,Parkinson's disease,Inverse variance weighted,15,1.13 [0.93-1.36],0.216484527641695
ITGAM,Integrin alpha-M,Chapter VI Diseases of the nervous system,Extrapyramidal and movement disorders,Inverse variance weighted,15,0.97 [0.86-1.09],0.564888170192711
ITGAM,Integrin alpha-M,Chapter IX Diseases of the circulatory system,Hypotension,Inverse variance weighted,15,1.08 [0.92-1.27],0.371188490215724
ITGAM,Integrin alpha-M,Chapter IX Diseases of the circulatory system,"Hypertension, essential",Inverse variance weighted,15,0.98 [0.93-1.03],0.499406903568447
ITGAM,Integrin alpha-M,Chapter IX Diseases of the circulatory system,Hypertension,Inverse variance weighted,15,0.98 [0.94-1.03],0.528025584584055
ITGAM,Integrin alpha-M,Chapter IX Diseases of the circulatory system,Death due to cardiac causes,Inverse variance weighted,15,0.95 [0.88-1.04],0.268184411221655
ITGAM,Integrin alpha-M,Chapter IX Diseases of the circulatory system,Oesophageal varices,Inverse variance weighted,15,0.99 [0.66-1.48],0.97154942591812
ITGAM,Integrin alpha-M,Chapter XI Diseases of the digestive system,Cholelithiasis,Inverse variance weighted,15,1.03 [0.95-1.11],0.519781179852524
ITGAM,Integrin alpha-M,Chapter XI Diseases of the digestive system,Constipation,Inverse variance weighted,15,0.95 [0.89-1.01],0.120883454119524
ITGAM,Integrin alpha-M,Chapter XI Diseases of the digestive system,Diaphragmatic hernia,Inverse variance weighted,15,0.92 [0.84-1.02],0.127649007679418
ITGAM,Integrin alpha-M,Chapter XI Diseases of the digestive system,Diverticular disease of intestine,Inverse variance weighted,15,1.04 [0.93-1.17],0.497826183288272
ITGAM,Integrin alpha-M,Chapter XI Diseases of the digestive system,Hernia,Inverse variance weighted,15,0.98 [0.93-1.04],0.529502384515053
ITGAM,Integrin alpha-M,Chapter XI Diseases of the digestive system,Paralytic ileus and intestinal obstruction,Inverse variance weighted,15,1.09 [0.97-1.23],0.154309129543363
ITGAM,Integrin alpha-M,Chapter XI Diseases of the digestive system,Other diseases of intestines,Inverse variance weighted,15,1.01 [0.94-1.09],0.747073237813443
ITGAM,Integrin alpha-M,Chapter XI Diseases of the digestive system,Other functional intestinal disorders,Inverse variance weighted,15,1.00 [0.91-1.11],0.940040215216225
ITGAM,Integrin alpha-M,Chapter V Mental and behavioural disorders,"Anxiety disorders, excluding more controls",Inverse variance weighted,15,0.95 [0.89-1.01],0.0767625927050294
ITGAM,Integrin alpha-M,Chapter V Mental and behavioural disorders,Any mental disorder,Inverse variance weighted,15,0.99 [0.95-1.03],0.583126836413989
ITGAM,Integrin alpha-M,Chapter XII Diseases of the skin and subcutaneous tissue,Decubitus ulcer and pressure area,Inverse variance weighted,15,0.94 [0.67-1.33],0.738779548528138
ITGAM,Integrin alpha-M,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Polyarthropathies,Inverse variance weighted,15,1.00 [0.93-1.07],0.983770151120758
ITGAM,Integrin alpha-M,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Spondylopathies,Inverse variance weighted,15,0.93 [0.88-0.99],0.0170666914347079
ITGAM,Integrin alpha-M,Chapter XIV Diseases of the genitourinary system,Other disorders of urethra and urinary system,Inverse variance weighted,15,0.96 [0.90-1.03],0.238040146826519
ITGAM,Integrin alpha-M,Chapter XIV Diseases of the genitourinary system,Other diseases of urinary system,Inverse variance weighted,15,0.97 [0.92-1.02],0.192249240485891
ITGAM,Integrin alpha-M,Chapter VI Diseases of the nervous system,Other degenerative diseases of the nervous system,Inverse variance weighted,15,1.01 [0.87-1.17],0.927569988676551
