Protein,Protein_definition,Disease_category,Disease,Method,Nb_SNP,OR[95%CI],P_value
BCAN,Brevican core protein,Chapter I Certain infectious and parasitic diseases,Other bacterial diseases,Inverse variance weighted,15,0.98 [0.92-1.05],0.622259765902733
BCAN,Brevican core protein,Chapter I Certain infectious and parasitic diseases,Other bacterial agents as the cause of diseases classified to other chapters,Inverse variance weighted,15,1.04 [0.57-1.88],0.907424563673998
BCAN,Brevican core protein,Chapter I Certain infectious and parasitic diseases,Other septicaemia,Inverse variance weighted,15,1.02 [0.93-1.11],0.67990619612127
BCAN,Brevican core protein,Chapter I Certain infectious and parasitic diseases,Streptococcus and staphylococcus as the cause of diseases classified to other chapters,Inverse variance weighted,15,1.01 [0.36-2.82],0.979716871209347
BCAN,Brevican core protein,Chapter X Diseases of the respiratory system,"Asthma, unspecified (mode)",Inverse variance weighted,15,0.94 [0.88-1.01],0.0842530179802609
BCAN,Brevican core protein,Chapter V Mental and behavioural disorders,"Alcohol use disorder, ICD-based",Inverse variance weighted,15,0.95 [0.85-1.06],0.399769675815724
BCAN,Brevican core protein,Chapter X Diseases of the respiratory system,Early onset COPD,Inverse variance weighted,15,1.01 [0.90-1.14],0.828897295679785
BCAN,Brevican core protein,Chapter X Diseases of the respiratory system,Later onset COPD,Inverse variance weighted,15,0.99 [0.90-1.10],0.907969041007854
BCAN,Brevican core protein,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified iron deficiency,Inverse variance weighted,15,1.01 [0.89-1.14],0.912320219218928
BCAN,Brevican core protein,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified anaemias,Inverse variance weighted,15,0.97 [0.89-1.06],0.474616813380408
BCAN,Brevican core protein,"Chapter IV Endocrine, nutritional and metabolic diseases",Acidosis,Inverse variance weighted,15,0.87 [0.56-1.34],0.517334486041957
BCAN,Brevican core protein,"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes with ophthalmic complications,Inverse variance weighted,15,0.94 [0.78-1.13],0.497700473092037
BCAN,Brevican core protein,"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes with peripheral circulatory complications,Inverse variance weighted,15,0.84 [0.68-1.03],0.0955260059544963
BCAN,Brevican core protein,"Chapter IV Endocrine, nutritional and metabolic diseases","Other disorders of fluid, electrolyte and acid-base balance",Inverse variance weighted,15,1.01 [0.91-1.11],0.910958598000551
BCAN,Brevican core protein,"Chapter IV Endocrine, nutritional and metabolic diseases",Other disorders of glucose regulation and pancreatic internal secretion,Inverse variance weighted,15,0.89 [0.70-1.14],0.348208005254675
BCAN,Brevican core protein,"Chapter IV Endocrine, nutritional and metabolic diseases",Hypokalaemia,Inverse variance weighted,15,0.98 [0.83-1.16],0.830887660380238
BCAN,Brevican core protein,"Chapter IV Endocrine, nutritional and metabolic diseases",Hypo-osmolality and hyponatraemia,Inverse variance weighted,15,1.06 [0.93-1.22],0.386385552881093
BCAN,Brevican core protein,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of lipoprotein metabolism and other lipidaemias,Inverse variance weighted,15,1.05 [0.99-1.12],0.130040854821064
BCAN,Brevican core protein,"Chapter IV Endocrine, nutritional and metabolic diseases",Metabolic disorders,Inverse variance weighted,15,1.02 [0.97-1.06],0.512810926260784
BCAN,Brevican core protein,"Chapter IV Endocrine, nutritional and metabolic diseases",Volume depletion,Inverse variance weighted,15,0.98 [0.81-1.18],0.819966612053602
BCAN,Brevican core protein,"Chapter IV Endocrine, nutritional and metabolic diseases",Acute alcohol intoxication,Inverse variance weighted,15,0.98 [0.83-1.15],0.81075814985321
BCAN,Brevican core protein,"Chapter IV Endocrine, nutritional and metabolic diseases",Alcohol dependence,Inverse variance weighted,15,1.00 [0.87-1.15],0.971192957047459
BCAN,Brevican core protein,"Chapter IV Endocrine, nutritional and metabolic diseases",Dementia in Alzheimer disease,Inverse variance weighted,15,0.91 [0.79-1.04],0.169918207962597
BCAN,Brevican core protein,"Chapter IV Endocrine, nutritional and metabolic diseases","Delirium, not induced by alcohol and other psychoactive substances",Inverse variance weighted,15,0.97 [0.77-1.23],0.817193401217534
BCAN,Brevican core protein,"Chapter IV Endocrine, nutritional and metabolic diseases",Unspecified dementia,Inverse variance weighted,15,0.79 [0.68-0.93],0.0040169644439431
BCAN,Brevican core protein,Chapter VI Diseases of the nervous system,Falls/tendency to fall,Inverse variance weighted,15,1.00 [0.97-1.04],0.887553269626521
BCAN,Brevican core protein,Chapter VI Diseases of the nervous system,Alzheimer disease,Inverse variance weighted,15,1.02 [0.91-1.13],0.78046199388493
