Protein,Protein_definition,Disease_category,Disease,Method,Nb_SNP,OR[95%CI],P_value
TCTN3,Tectonic-3,Chapter I Certain infectious and parasitic diseases,Other bacterial diseases,Inverse variance weighted,53,1.00 [0.97-1.02],0.797963442003722
TCTN3,Tectonic-3,Chapter V Mental and behavioural disorders,"Alcohol use disorder, ICD-based",Inverse variance weighted,53,1.01 [0.97-1.05],0.626246372062076
TCTN3,Tectonic-3,Chapter XI Diseases of the digestive system,"Cirrhosis of liver, NAS",Inverse variance weighted,53,1.00 [0.88-1.14],0.941090092919691
TCTN3,Tectonic-3,"Chapter IV Endocrine, nutritional and metabolic diseases",Metabolic disorders,Inverse variance weighted,53,1.00 [0.98-1.03],0.962636273524397
TCTN3,Tectonic-3,"Chapter IV Endocrine, nutritional and metabolic diseases",Acute alcohol intoxication,Inverse variance weighted,53,1.01 [0.96-1.05],0.836413190840311
TCTN3,Tectonic-3,"Chapter IV Endocrine, nutritional and metabolic diseases",Alcohol dependence,Inverse variance weighted,53,1.03 [0.98-1.09],0.229292231273229
TCTN3,Tectonic-3,"Chapter IV Endocrine, nutritional and metabolic diseases",Depression,Inverse variance weighted,53,1.02 [0.99-1.04],0.174305686231049
TCTN3,Tectonic-3,"Chapter IV Endocrine, nutritional and metabolic diseases",Depression or dysthymia,Inverse variance weighted,53,1.03 [1.01-1.06],0.0041782319030926
TCTN3,Tectonic-3,Chapter IX Diseases of the circulatory system,"Hypertension, essential",Inverse variance weighted,53,1.01 [0.98-1.03],0.536934097158612
TCTN3,Tectonic-3,Chapter IX Diseases of the circulatory system,Hypertension,Inverse variance weighted,53,1.01 [0.98-1.03],0.699133879570464
TCTN3,Tectonic-3,Chapter IX Diseases of the circulatory system,Death due to cardiac causes,Inverse variance weighted,53,1.01 [0.98-1.05],0.540935014499188
TCTN3,Tectonic-3,Chapter IX Diseases of the circulatory system,Other other unspecified disorders of the circulatory system,Inverse variance weighted,53,0.93 [0.81-1.07],0.322088752613042
TCTN3,Tectonic-3,Chapter IX Diseases of the circulatory system,Oesophageal varices,Inverse variance weighted,53,0.97 [0.84-1.13],0.725848010514911
TCTN3,Tectonic-3,Chapter XI Diseases of the digestive system,Alcoholic liver disease,Inverse variance weighted,53,1.03 [0.94-1.13],0.4732740520735
TCTN3,Tectonic-3,Chapter XI Diseases of the digestive system,Other diseases of liver,Inverse variance weighted,53,1.06 [0.98-1.14],0.130089580098958
TCTN3,Tectonic-3,Chapter XI Diseases of the digestive system,Fibrosis and cirrhosis of liver,Inverse variance weighted,53,1.05 [0.95-1.17],0.307768862595295
TCTN3,Tectonic-3,Chapter XI Diseases of the digestive system,Diseases of liver,Inverse variance weighted,53,1.04 [0.99-1.09],0.133301639450329
TCTN3,Tectonic-3,Chapter V Mental and behavioural disorders,Any mental disorder,Inverse variance weighted,53,1.03 [1.01-1.05],0.0024695247378087
TCTN3,Tectonic-3,Chapter V Mental and behavioural disorders,"Substance abuse, excluding more controls",Inverse variance weighted,53,1.05 [1.01-1.09],0.0082864755645566
TCTN3,Tectonic-3,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other arthrosis,Inverse variance weighted,53,1.00 [0.97-1.04],0.858773230159009
TCTN3,Tectonic-3,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Gout,Inverse variance weighted,53,1.02 [0.98-1.08],0.329037928558565
TCTN3,Tectonic-3,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Polyarthropathies,Inverse variance weighted,53,1.01 [0.98-1.04],0.467917374376168
TCTN3,Tectonic-3,Chapter XI Diseases of the digestive system,Nonalcoholic fatty liver disease,Inverse variance weighted,53,1.02 [0.93-1.12],0.627267309160935
