Protein,Protein_definition,Disease_category,Disease,Method,Nb_SNP,OR[95%CI],P_value
PTPRS,Receptor-type tyrosine-protein phosphatase S,Chapter V Mental and behavioural disorders,"Alcohol use disorder, ICD-based",Inverse variance weighted,26,1.00 [0.94-1.06],0.984085359100067
PTPRS,Receptor-type tyrosine-protein phosphatase S,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Anaemia in chronic diseases classified elsewhere,Inverse variance weighted,26,0.99 [0.79-1.24],0.93053088406066
PTPRS,Receptor-type tyrosine-protein phosphatase S,"Chapter VII Diseases of the eye, adnexa, ear and mastoid process","Diabetic nephropathy, excluding more controls",Inverse variance weighted,26,0.97 [0.89-1.06],0.546876145510059
PTPRS,Receptor-type tyrosine-protein phosphatase S,"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes with renal complications,Inverse variance weighted,26,0.94 [0.84-1.05],0.25694446370498
PTPRS,Receptor-type tyrosine-protein phosphatase S,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of other endocrine glands,Inverse variance weighted,26,0.97 [0.93-1.02],0.239426681306913
PTPRS,Receptor-type tyrosine-protein phosphatase S,"Chapter IV Endocrine, nutritional and metabolic diseases",Hyperkalaemia,Inverse variance weighted,26,0.95 [0.82-1.10],0.453332792101311
PTPRS,Receptor-type tyrosine-protein phosphatase S,"Chapter IV Endocrine, nutritional and metabolic diseases",Hyperparathyroidism,Inverse variance weighted,26,0.92 [0.84-1.01],0.0890176946175995
PTPRS,Receptor-type tyrosine-protein phosphatase S,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of lipoprotein metabolism and other lipidaemias,Inverse variance weighted,26,1.00 [0.96-1.04],0.981516383351342
PTPRS,Receptor-type tyrosine-protein phosphatase S,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of parathyroid gland,Inverse variance weighted,26,0.92 [0.85-1.01],0.0840385397864341
PTPRS,Receptor-type tyrosine-protein phosphatase S,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of the thyroid gland,Inverse variance weighted,26,1.00 [0.96-1.04],0.953108529185186
PTPRS,Receptor-type tyrosine-protein phosphatase S,"Chapter IV Endocrine, nutritional and metabolic diseases",Alcohol dependence,Inverse variance weighted,26,1.02 [0.96-1.09],0.470662960196787
PTPRS,Receptor-type tyrosine-protein phosphatase S,Chapter IX Diseases of the circulatory system,"Hypertension, essential",Inverse variance weighted,26,1.02 [0.99-1.05],0.210704368184303
PTPRS,Receptor-type tyrosine-protein phosphatase S,Chapter IX Diseases of the circulatory system,Hypertension,Inverse variance weighted,26,1.01 [0.99-1.04],0.310473934498597
PTPRS,Receptor-type tyrosine-protein phosphatase S,Chapter IX Diseases of the circulatory system,Hypertensive Renal Disease,Inverse variance weighted,26,1.02 [0.86-1.22],0.784104059997033
PTPRS,Receptor-type tyrosine-protein phosphatase S,Chapter XIV Diseases of the genitourinary system,Acute renal failure,Inverse variance weighted,26,0.99 [0.92-1.06],0.742967888052191
PTPRS,Receptor-type tyrosine-protein phosphatase S,Chapter XIV Diseases of the genitourinary system,Chronic nephritic syndrome,Inverse variance weighted,26,0.85 [0.72-1.01],0.06043825091891
PTPRS,Receptor-type tyrosine-protein phosphatase S,Chapter XIV Diseases of the genitourinary system,Chronic kidney disease,Inverse variance weighted,26,0.97 [0.91-1.03],0.263505970493777
PTPRS,Receptor-type tyrosine-protein phosphatase S,Chapter XIV Diseases of the genitourinary system,Dialysis,Inverse variance weighted,26,1.02 [0.86-1.22],0.808773882139168
PTPRS,Receptor-type tyrosine-protein phosphatase S,Chapter XIV Diseases of the genitourinary system,Glomerular disorders in diseases classified elsewhere,Inverse variance weighted,26,1.05 [0.95-1.15],0.348956625140273
PTPRS,Receptor-type tyrosine-protein phosphatase S,Chapter XIV Diseases of the genitourinary system,Other disorders of kidney and ureter,Inverse variance weighted,26,0.99 [0.89-1.10],0.835199825468961
PTPRS,Receptor-type tyrosine-protein phosphatase S,Chapter XIV Diseases of the genitourinary system,Renal tubulo-interstitial diseases,Inverse variance weighted,26,0.98 [0.95-1.01],0.142660981405389
PTPRS,Receptor-type tyrosine-protein phosphatase S,Chapter XIV Diseases of the genitourinary system,Unspecified kidney failure,Inverse variance weighted,26,0.91 [0.80-1.02],0.116852850476944
