Protein,Protein_definition,Disease_category,Disease,Method,Nb_SNP,OR[95%CI],P_value
GCG,Pro-glucagon,Chapter I Certain infectious and parasitic diseases,Diarrhoea and gastroenteritis of presumed infectious origin,Inverse variance weighted,2,0.99 [0.77-1.29],0.96852808910243
GCG,Pro-glucagon,Chapter I Certain infectious and parasitic diseases,Intestinal infectious diseases,Inverse variance weighted,2,1.10 [0.80-1.53],0.546176456249361
GCG,Pro-glucagon,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified iron deficiency,Inverse variance weighted,2,1.01 [0.66-1.56],0.948374308287832
GCG,Pro-glucagon,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified anaemias,Inverse variance weighted,2,1.19 [0.81-1.73],0.376331598715919
GCG,Pro-glucagon,"Chapter VII Diseases of the eye, adnexa, ear and mastoid process","Diabetic nephropathy, excluding more controls",Inverse variance weighted,2,1.48 [0.38-5.85],0.575062255207101
GCG,Pro-glucagon,"Chapter IV Endocrine, nutritional and metabolic diseases",Acidosis,Inverse variance weighted,2,1.00 [0.14-7.11],0.998540553124606
GCG,Pro-glucagon,"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes with ophthalmic complications,Inverse variance weighted,2,1.11 [0.56-2.20],0.759786389677845
GCG,Pro-glucagon,"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes with peripheral circulatory complications,Inverse variance weighted,2,1.36 [0.53-3.45],0.521993327565646
GCG,Pro-glucagon,"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes with renal complications,Inverse variance weighted,2,1.67 [0.15-19.06],0.681699887175609
GCG,Pro-glucagon,"Chapter IV Endocrine, nutritional and metabolic diseases","Other disorders of fluid, electrolyte and acid-base balance",Inverse variance weighted,2,0.84 [0.52-1.37],0.489343559145748
GCG,Pro-glucagon,"Chapter IV Endocrine, nutritional and metabolic diseases",Other disorders of glucose regulation and pancreatic internal secretion,Inverse variance weighted,2,0.57 [0.24-1.33],0.192516410546295
GCG,Pro-glucagon,"Chapter IV Endocrine, nutritional and metabolic diseases",Hyperkalaemia,Inverse variance weighted,2,0.74 [0.24-2.31],0.607225029536853
GCG,Pro-glucagon,"Chapter IV Endocrine, nutritional and metabolic diseases","Hyperlipidaemia, other/unspecified",Inverse variance weighted,2,0.69 [0.46-1.04],0.0779797808396989
GCG,Pro-glucagon,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of lipoprotein metabolism and other lipidaemias,Inverse variance weighted,2,1.06 [0.81-1.41],0.660444757503875
GCG,Pro-glucagon,"Chapter IV Endocrine, nutritional and metabolic diseases",Metabolic disorders,Inverse variance weighted,2,0.98 [0.80-1.21],0.861872604262435
GCG,Pro-glucagon,"Chapter IV Endocrine, nutritional and metabolic diseases",Volume depletion,Inverse variance weighted,2,0.50 [0.15-1.73],0.275598641461557
GCG,Pro-glucagon,Chapter VI Diseases of the nervous system,Sleep apnoea,Inverse variance weighted,2,0.84 [0.66-1.06],0.136575049868256
GCG,Pro-glucagon,Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Gout, unspecified",Inverse variance weighted,2,1.07 [0.59-1.94],0.831793464152566
GCG,Pro-glucagon,Chapter IX Diseases of the circulatory system,Angina pectoris,Inverse variance weighted,2,0.88 [0.53-1.45],0.6164885656094
GCG,Pro-glucagon,Chapter IX Diseases of the circulatory system,Coronary atherosclerosis,Inverse variance weighted,2,0.93 [0.70-1.22],0.591433691222758
GCG,Pro-glucagon,Chapter IX Diseases of the circulatory system,"Heart failure, strict",Inverse variance weighted,2,1.12 [0.63-1.98],0.694685048018713
GCG,Pro-glucagon,Chapter IX Diseases of the circulatory system,"Hypertension, essential",Inverse variance weighted,2,0.94 [0.78-1.14],0.537578620145792
GCG,Pro-glucagon,Chapter IX Diseases of the circulatory system,Hypertension,Inverse variance weighted,2,0.88 [0.74-1.04],0.140766902879953
GCG,Pro-glucagon,Chapter IX Diseases of the circulatory system,Hypertensive Renal Disease,Inverse variance weighted,2,0.83 [0.21-3.23],0.787615405492621
GCG,Pro-glucagon,Chapter IX Diseases of the circulatory system,"Ischaemic heart disease, wide definition",Inverse variance weighted,2,0.93 [0.75-1.16],0.531253525054474
GCG,Pro-glucagon,Chapter IX Diseases of the circulatory system,Death due to cardiac causes,Inverse variance weighted,2,0.96 [0.65-1.40],0.817302180604373
GCG,Pro-glucagon,Chapter IX Diseases of the circulatory system,"Stroke, excluding SAH",Inverse variance weighted,2,0.99 [0.74-1.32],0.921916388711889
GCG,Pro-glucagon,Chapter XI Diseases of the digestive system,Coeliac disease,Inverse variance weighted,2,0.58 [0.28-1.19],0.136158699277803
GCG,Pro-glucagon,Chapter XI Diseases of the digestive system,Diseases of liver,Inverse variance weighted,2,0.73 [0.48-1.11],0.1460759963863
GCG,Pro-glucagon,Chapter XI Diseases of the digestive system,"Diseases of oesophagus, stomach and duodenum",Inverse variance weighted,2,0.82 [0.67-1.00],0.0447405614131091
GCG,Pro-glucagon,Chapter XI Diseases of the digestive system,Other gastritis (incl. Duodenitis),Inverse variance weighted,2,0.70 [0.42-1.16],0.168418201900011
GCG,Pro-glucagon,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Arthropathies,Inverse variance weighted,2,1.04 [0.89-1.22],0.638964897541609
GCG,Pro-glucagon,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Gout,Inverse variance weighted,2,1.18 [0.65-2.15],0.579816457527101
GCG,Pro-glucagon,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Polyarthropathies,Inverse variance weighted,2,1.13 [0.87-1.46],0.361162985812702
GCG,Pro-glucagon,Chapter XIV Diseases of the genitourinary system,Acute renal failure,Inverse variance weighted,2,1.06 [0.60-1.86],0.850228216059773
GCG,Pro-glucagon,Chapter XIV Diseases of the genitourinary system,Chronic nephritic syndrome,Inverse variance weighted,2,1.49 [0.41-5.43],0.549544987903766
GCG,Pro-glucagon,Chapter XIV Diseases of the genitourinary system,Chronic kidney disease,Inverse variance weighted,2,1.11 [0.42-2.91],0.839502303954398
GCG,Pro-glucagon,Chapter XIV Diseases of the genitourinary system,Dialysis,Inverse variance weighted,2,1.29 [0.33-5.05],0.709763726173389
GCG,Pro-glucagon,Chapter XIV Diseases of the genitourinary system,Glomerular disorders in diseases classified elsewhere,Inverse variance weighted,2,1.06 [0.28-4.04],0.93178050705923
GCG,Pro-glucagon,Chapter XIV Diseases of the genitourinary system,Renal tubulo-interstitial diseases,Inverse variance weighted,2,1.07 [0.84-1.35],0.595638558158753
GCG,Pro-glucagon,Chapter XI Diseases of the digestive system,Nonalcoholic fatty liver disease,Inverse variance weighted,2,0.51 [0.21-1.26],0.143186207169333
