Protein,Protein_definition,Disease_category,Disease,Method,Nb_SNP,OR[95%CI],P_value
CHRDL2,Chordin-like protein 2,Chapter II Neoplasms,"Malignant neoplasm of corpus uteri, excluding all cancers (controls excluding all cancers)",Inverse variance weighted,17,1.41 [1.11-1.79],0.0047636382607325
CHRDL2,Chordin-like protein 2,Chapter II Neoplasms,Leiomyoma of uterus,Inverse variance weighted,17,0.99 [0.88-1.11],0.834982191162436
CHRDL2,Chordin-like protein 2,Chapter XI Diseases of the digestive system,"Cirrhosis of liver, NAS",Inverse variance weighted,17,1.12 [0.82-1.52],0.478838629154377
CHRDL2,Chordin-like protein 2,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Anaemia in chronic diseases classified elsewhere,Inverse variance weighted,17,1.23 [0.79-1.92],0.35632934916073
CHRDL2,Chordin-like protein 2,"Chapter IV Endocrine, nutritional and metabolic diseases",Hyperkalaemia,Inverse variance weighted,17,1.00 [0.76-1.32],0.976056021790402
CHRDL2,Chordin-like protein 2,Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Gout, unspecified",Inverse variance weighted,17,1.27 [1.07-1.50],0.0066123668130117
CHRDL2,Chordin-like protein 2,Chapter IX Diseases of the circulatory system,Hypertensive Renal Disease,Inverse variance weighted,17,1.04 [0.65-1.68],0.863618166990988
CHRDL2,Chordin-like protein 2,Chapter IX Diseases of the circulatory system,Other other unspecified disorders of the circulatory system,Inverse variance weighted,17,0.92 [0.66-1.28],0.628763194803254
CHRDL2,Chordin-like protein 2,Chapter IX Diseases of the circulatory system,Oesophageal varices,Inverse variance weighted,17,1.20 [0.87-1.67],0.270767400671448
CHRDL2,Chordin-like protein 2,Chapter XI Diseases of the digestive system,Alcoholic liver disease,Inverse variance weighted,17,0.87 [0.71-1.07],0.181234349734766
CHRDL2,Chordin-like protein 2,Chapter XI Diseases of the digestive system,Other diseases of liver,Inverse variance weighted,17,1.05 [0.89-1.23],0.601482415262484
CHRDL2,Chordin-like protein 2,Chapter XI Diseases of the digestive system,Fibrosis and cirrhosis of liver,Inverse variance weighted,17,1.04 [0.82-1.33],0.748268148332482
CHRDL2,Chordin-like protein 2,Chapter XI Diseases of the digestive system,"Hepatic failure, not elsewhere classified",Inverse variance weighted,17,1.34 [0.95-1.89],0.0938827132027682
CHRDL2,Chordin-like protein 2,Chapter XI Diseases of the digestive system,Diseases of liver,Inverse variance weighted,17,1.04 [0.94-1.16],0.467100419531635
CHRDL2,Chordin-like protein 2,Chapter XI Diseases of the digestive system,Other inflammatory liver diseases,Inverse variance weighted,17,1.00 [0.78-1.29],0.983519560336089
CHRDL2,Chordin-like protein 2,Chapter XIV Diseases of the genitourinary system,Acute renal failure,Inverse variance weighted,17,0.94 [0.82-1.08],0.41148901047077
CHRDL2,Chordin-like protein 2,Chapter XIV Diseases of the genitourinary system,Chronic kidney disease,Inverse variance weighted,17,1.07 [0.94-1.21],0.296591708323722
CHRDL2,Chordin-like protein 2,Chapter XIV Diseases of the genitourinary system,Dialysis,Inverse variance weighted,17,0.96 [0.65-1.42],0.853844432875633
CHRDL2,Chordin-like protein 2,Chapter XIV Diseases of the genitourinary system,Endometriosis,Inverse variance weighted,17,0.97 [0.88-1.06],0.502194530921789
CHRDL2,Chordin-like protein 2,Chapter XIV Diseases of the genitourinary system,Noninflammatory disorders of female genital tract,Inverse variance weighted,17,0.94 [0.90-0.99],0.0093620013710962
CHRDL2,Chordin-like protein 2,Chapter XIV Diseases of the genitourinary system,Menorrhagia,Inverse variance weighted,17,0.96 [0.89-1.04],0.365145854497445
CHRDL2,Chordin-like protein 2,Chapter XIV Diseases of the genitourinary system,"Excessive, frequent and irregular menstruation",Inverse variance weighted,17,0.95 [0.89-1.02],0.134659258084993
CHRDL2,Chordin-like protein 2,Chapter XIV Diseases of the genitourinary system,Polyp of the female genital tract,Inverse variance weighted,17,0.97 [0.88-1.08],0.580907302237163
CHRDL2,Chordin-like protein 2,Chapter XIV Diseases of the genitourinary system,Renal tubulo-interstitial diseases,Inverse variance weighted,17,1.02 [0.96-1.08],0.545357753907358
