Protein,Protein_definition,Disease_category,Disease,Method,Nb_SNP,OR[95%CI],P_value
LRRN1,Leucine-rich repeat neuronal protein 1,Chapter I Certain infectious and parasitic diseases,Diarrhoea and gastroenteritis of presumed infectious origin,Inverse variance weighted,41,1.02 [0.98-1.07],0.235251748370148
LRRN1,Leucine-rich repeat neuronal protein 1,Chapter I Certain infectious and parasitic diseases,Intestinal infectious diseases,Inverse variance weighted,41,1.02 [0.99-1.05],0.245005344064665
LRRN1,Leucine-rich repeat neuronal protein 1,Chapter I Certain infectious and parasitic diseases,Other bacterial diseases,Inverse variance weighted,41,1.00 [0.97-1.03],0.914356447353009
LRRN1,Leucine-rich repeat neuronal protein 1,Chapter I Certain infectious and parasitic diseases,Other bacterial agents as the cause of diseases classified to other chapters,Inverse variance weighted,41,1.14 [0.78-1.69],0.496911026989888
LRRN1,Leucine-rich repeat neuronal protein 1,Chapter I Certain infectious and parasitic diseases,Other septicaemia,Inverse variance weighted,41,0.99 [0.94-1.05],0.864477224835941
LRRN1,Leucine-rich repeat neuronal protein 1,Chapter X Diseases of the respiratory system,"Asthma, unspecified (mode)",Inverse variance weighted,41,1.00 [0.94-1.06],0.882416171350284
LRRN1,Leucine-rich repeat neuronal protein 1,Chapter V Mental and behavioural disorders,"Alcohol use disorder, ICD-based",Inverse variance weighted,41,0.96 [0.91-1.01],0.110815582116496
LRRN1,Leucine-rich repeat neuronal protein 1,Chapter II Neoplasms,"Benign neoplasm of colon, rectum, anus and anal canal",Inverse variance weighted,41,0.99 [0.94-1.04],0.602946153115456
LRRN1,Leucine-rich repeat neuronal protein 1,Chapter X Diseases of the respiratory system,Early onset COPD,Inverse variance weighted,41,1.04 [0.96-1.13],0.372150146292919
LRRN1,Leucine-rich repeat neuronal protein 1,Chapter X Diseases of the respiratory system,Later onset COPD,Inverse variance weighted,41,0.96 [0.89-1.04],0.312485345258078
LRRN1,Leucine-rich repeat neuronal protein 1,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified iron deficiency,Inverse variance weighted,41,1.04 [0.96-1.12],0.310060381523336
LRRN1,Leucine-rich repeat neuronal protein 1,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified anaemias,Inverse variance weighted,41,1.03 [0.96-1.09],0.430481288603455
LRRN1,Leucine-rich repeat neuronal protein 1,"Chapter IV Endocrine, nutritional and metabolic diseases",Acidosis,Inverse variance weighted,41,0.81 [0.60-1.11],0.189547714630559
LRRN1,Leucine-rich repeat neuronal protein 1,"Chapter IV Endocrine, nutritional and metabolic diseases","Other disorders of fluid, electrolyte and acid-base balance",Inverse variance weighted,41,1.01 [0.94-1.08],0.764680386142282
LRRN1,Leucine-rich repeat neuronal protein 1,"Chapter IV Endocrine, nutritional and metabolic diseases",Hyperkalaemia,Inverse variance weighted,41,1.16 [0.98-1.37],0.0794112725003198
LRRN1,Leucine-rich repeat neuronal protein 1,"Chapter IV Endocrine, nutritional and metabolic diseases",Hypokalaemia,Inverse variance weighted,41,1.06 [0.95-1.18],0.305479449746296
LRRN1,Leucine-rich repeat neuronal protein 1,"Chapter IV Endocrine, nutritional and metabolic diseases",Hypo-osmolality and hyponatraemia,Inverse variance weighted,41,1.01 [0.92-1.11],0.807942262081085
LRRN1,Leucine-rich repeat neuronal protein 1,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of lipoprotein metabolism and other lipidaemias,Inverse variance weighted,41,1.05 [1.01-1.10],0.0203557310918268
LRRN1,Leucine-rich repeat neuronal protein 1,"Chapter IV Endocrine, nutritional and metabolic diseases",Metabolic disorders,Inverse variance weighted,41,1.04 [1.01-1.08],0.0176190162451587
