Protein,Protein_definition,Disease_category,Disease,Method,Nb_SNP,OR[95%CI],P_value
LGALS3BP,Galectin-3-binding protein,Chapter I Certain infectious and parasitic diseases,Other bacterial diseases,Inverse variance weighted,30,1.02 [0.98-1.06],0.321419013569513
LGALS3BP,Galectin-3-binding protein,Chapter I Certain infectious and parasitic diseases,Other septicaemia,Inverse variance weighted,30,1.03 [0.96-1.10],0.372846418610531
LGALS3BP,Galectin-3-binding protein,Chapter I Certain infectious and parasitic diseases,Viral hepatitis,Inverse variance weighted,30,1.02 [0.87-1.19],0.815073660161818
LGALS3BP,Galectin-3-binding protein,Chapter V Mental and behavioural disorders,"Alcohol use disorder, ICD-based",Inverse variance weighted,30,1.02 [0.97-1.09],0.428967789062264
LGALS3BP,Galectin-3-binding protein,Chapter II Neoplasms,"Malignant neoplasm of intrahepatic ducts, biliary tract and gallbladder, excluding all cancers (controls excluding all cancers)",Inverse variance weighted,30,1.14 [0.92-1.41],0.238941303314032
LGALS3BP,Galectin-3-binding protein,Chapter XI Diseases of the digestive system,"Cirrhosis of liver, NAS",Inverse variance weighted,30,0.98 [0.79-1.21],0.845647238752645
LGALS3BP,Galectin-3-binding protein,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Agranulocytosis,Inverse variance weighted,30,0.95 [0.84-1.08],0.47318048748258
LGALS3BP,Galectin-3-binding protein,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified iron deficiency,Inverse variance weighted,30,0.97 [0.90-1.05],0.500061972609246
LGALS3BP,Galectin-3-binding protein,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified anaemias,Inverse variance weighted,30,1.00 [0.94-1.07],0.980666373071336
LGALS3BP,Galectin-3-binding protein,"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes with peripheral circulatory complications,Inverse variance weighted,30,1.02 [0.86-1.21],0.80158821408054
