Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,HR[95%CI],P_value
CACNA1H,Voltage-dependent T-type calcium channel subunit alpha-1H,Chapter II Neoplasms,Benign neoplasm: Ascending colon,19445,376,1.22 [1.07-1.39],0.0022461781911146
CACNA1H,Voltage-dependent T-type calcium channel subunit alpha-1H,Chapter II Neoplasms,"Benign neoplasm: Colon, unspecified",19357,73,1.39 [1.09-1.76],0.0082972815456198
CACNA1H,Voltage-dependent T-type calcium channel subunit alpha-1H,Chapter II Neoplasms,"Malignant neoplasm of oesophagus, excluding all cancers (controls excluding all cancers)",14019,107,0.62 [0.39-0.98],0.0414789551774602
CACNA1H,Voltage-dependent T-type calcium channel subunit alpha-1H,Chapter II Neoplasms,Melanoma in situ,13959,100,0.40 [0.23-0.70],0.0012809798090568
CACNA1H,Voltage-dependent T-type calcium channel subunit alpha-1H,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Sarcoidosis,19373,31,0.33 [0.12-0.94],0.0375508658453496
CACNA1H,Voltage-dependent T-type calcium channel subunit alpha-1H,"Chapter IV Endocrine, nutritional and metabolic diseases",Bipolar affective disorders,18147,42,1.46 [1.09-1.97],0.0123696732814083
CACNA1H,Voltage-dependent T-type calcium channel subunit alpha-1H,"Chapter IV Endocrine, nutritional and metabolic diseases","Hyperlipidaemia, other/unspecified",13553,711,1.12 [1.00-1.25],0.0405324464974038
CACNA1H,Voltage-dependent T-type calcium channel subunit alpha-1H,"Chapter IV Endocrine, nutritional and metabolic diseases",Iron deficiency,17332,59,1.35 [1.02-1.78],0.0328987557329095
CACNA1H,Voltage-dependent T-type calcium channel subunit alpha-1H,"Chapter IV Endocrine, nutritional and metabolic diseases",Phobic anxiety disorders,18370,143,0.65 [0.44-0.96],0.0310675014806944
CACNA1H,Voltage-dependent T-type calcium channel subunit alpha-1H,Chapter IX Diseases of the circulatory system,AV-block,14946,545,1.14 [1.01-1.28],0.0284308609555753
CACNA1H,Voltage-dependent T-type calcium channel subunit alpha-1H,Chapter IX Diseases of the circulatory system,Other disorders of veins,17992,86,1.29 [1.02-1.63],0.0364458276184104
CACNA1H,Voltage-dependent T-type calcium channel subunit alpha-1H,Chapter IX Diseases of the circulatory system,Pulmonary embolism,18881,497,1.14 [1.00-1.28],0.0423402953757159
CACNA1H,Voltage-dependent T-type calcium channel subunit alpha-1H,"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Other specified and unspecified  disorders of eyelid,18545,152,0.68 [0.47-0.99],0.0427603897886701
CACNA1H,Voltage-dependent T-type calcium channel subunit alpha-1H,Chapter VIII Diseases of the ear and mastoid process,Sensorineural hearing loss,18523,124,0.62 [0.40-0.96],0.0315285417596556
CACNA1H,Voltage-dependent T-type calcium channel subunit alpha-1H,Chapter X Diseases of the respiratory system,"Asthma, excluding more controls",13161,1462,0.90 [0.82-0.99],0.0274399061898211
CACNA1H,Voltage-dependent T-type calcium channel subunit alpha-1H,Chapter X Diseases of the respiratory system,"Asthma, unspecified (mode)",13458,1446,0.90 [0.81-0.99],0.0288749968665678
CACNA1H,Voltage-dependent T-type calcium channel subunit alpha-1H,Chapter X Diseases of the respiratory system,"Bronchitis, not specified as acute or chronic",15939,59,1.39 [1.07-1.81],0.013083166468943
CACNA1H,Voltage-dependent T-type calcium channel subunit alpha-1H,Chapter X Diseases of the respiratory system,Chronic lower respiratory diseases,18537,2657,0.92 [0.86-0.99],0.0185853384524564
CACNA1H,Voltage-dependent T-type calcium channel subunit alpha-1H,Chapter XI Diseases of the digestive system,Constipation,19241,1719,0.90 [0.82-0.98],0.0144835877960352
CACNA1H,Voltage-dependent T-type calcium channel subunit alpha-1H,Chapter XI Diseases of the digestive system,Dental caries,18954,159,0.70 [0.49-1.00],0.0479220714599155
CACNA1H,Voltage-dependent T-type calcium channel subunit alpha-1H,Chapter XI Diseases of the digestive system,"Diseases of oral cavity, salivary glands and jaws",19193,398,0.76 [0.62-0.95],0.0133267825399596
CACNA1H,Voltage-dependent T-type calcium channel subunit alpha-1H,Chapter XI Diseases of the digestive system,Diseases of peritoneum,19402,414,1.16 [1.02-1.32],0.0263155744241905
CACNA1H,Voltage-dependent T-type calcium channel subunit alpha-1H,Chapter XI Diseases of the digestive system,Impaction of intestines,12464,62,1.40 [1.10-1.79],0.0061998157401842
CACNA1H,Voltage-dependent T-type calcium channel subunit alpha-1H,Chapter XI Diseases of the digestive system,Other diseases of peritoneum,19337,349,1.20 [1.05-1.37],0.0092448914708024
CACNA1H,Voltage-dependent T-type calcium channel subunit alpha-1H,Chapter XI Diseases of the digestive system,Other functional intestinal disorders,14158,1756,0.90 [0.82-0.98],0.0166851032469753
CACNA1H,Voltage-dependent T-type calcium channel subunit alpha-1H,Chapter XI Diseases of the digestive system,Other gastritis (incl. Duodenitis),15339,1802,1.09 [1.02-1.17],0.0172613911639172
CACNA1H,Voltage-dependent T-type calcium channel subunit alpha-1H,Chapter XI Diseases of the digestive system,"Postprocedural disorders of digestive system, not elsewhere classified",18068,137,1.30 [1.07-1.57],0.0076244565219564
CACNA1H,Voltage-dependent T-type calcium channel subunit alpha-1H,Chapter XI Diseases of the digestive system,Umbilical hernia,14949,207,1.22 [1.03-1.46],0.0233358121400159
CACNA1H,Voltage-dependent T-type calcium channel subunit alpha-1H,Chapter XII Diseases of the skin and subcutaneous tissue,Disorders of skin appendages,19109,369,1.16 [1.01-1.33],0.042220750334983
CACNA1H,Voltage-dependent T-type calcium channel subunit alpha-1H,Chapter XII Diseases of the skin and subcutaneous tissue,Pruritus,18992,65,1.32 [1.01-1.73],0.0397694432884444
CACNA1H,Voltage-dependent T-type calcium channel subunit alpha-1H,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Lumbar disc prolapse,16364,253,1.18 [1.01-1.38],0.0370790161657613
CACNA1H,Voltage-dependent T-type calcium channel subunit alpha-1H,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other disorders of bone density and structure,17697,401,0.82 [0.68-1.00],0.0497402375978343
CACNA1H,Voltage-dependent T-type calcium channel subunit alpha-1H,Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Other dorsopathies, not elsewhere classified",17742,1631,1.10 [1.03-1.18],0.007967297766419
CACNA1H,Voltage-dependent T-type calcium channel subunit alpha-1H,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other intervertebral disc disorders,16766,655,1.12 [1.00-1.24],0.0472887659943218
CACNA1H,Voltage-dependent T-type calcium channel subunit alpha-1H,Chapter XIV Diseases of the genitourinary system,Recurrent and persistent haematuria,19256,45,0.40 [0.17-0.92],0.0303272785599837
