Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,HR[95%CI],P_value
TSPAN15,Tetraspanin-15,Chapter I Certain infectious and parasitic diseases,Other viral diseases,19428,108,1.33 [1.01-1.74],0.0419356862403896
TSPAN15,Tetraspanin-15,Chapter II Neoplasms,Benign lipomatous neoplasm,19234,218,0.65 [0.47-0.91],0.0110902175013127
TSPAN15,Tetraspanin-15,Chapter II Neoplasms,Benign neoplasm of other and unspecified endocrine glands,19456,100,0.53 [0.31-0.89],0.015659901660612
TSPAN15,Tetraspanin-15,Chapter II Neoplasms,"Malignant neoplasm of kidney, except renal pelvis, excluding all cancers (controls excluding all cancers)",14029,117,0.50 [0.31-0.82],0.00633539096384
TSPAN15,Tetraspanin-15,Chapter II Neoplasms,Other benign neoplasms of skin,19332,144,1.30 [1.02-1.66],0.0344042881306438
TSPAN15,Tetraspanin-15,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified aplastic anaemias,17585,95,1.57 [1.25-1.98],9.357460966800955e-05
TSPAN15,Tetraspanin-15,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified iron deficiency,19182,1154,1.13 [1.03-1.25],0.013685266161655
TSPAN15,Tetraspanin-15,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Purpura and other haemorrhagic conditions,19321,286,1.27 [1.07-1.51],0.0072104362436896
TSPAN15,Tetraspanin-15,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,"Thrombocytopenia, unspecified",19268,233,1.24 [1.02-1.51],0.032832728614048
TSPAN15,Tetraspanin-15,"Chapter IV Endocrine, nutritional and metabolic diseases","Delirium, not induced by alcohol and other psychoactive substances",18854,737,0.85 [0.73-0.99],0.0367939778800573
TSPAN15,Tetraspanin-15,"Chapter IV Endocrine, nutritional and metabolic diseases",Dementia in Alzheimer disease,18516,399,0.79 [0.64-0.98],0.0334080281974886
TSPAN15,Tetraspanin-15,"Chapter IV Endocrine, nutritional and metabolic diseases",Iron deficiency,17332,59,1.57 [1.15-2.15],0.0042084481910918
TSPAN15,Tetraspanin-15,"Chapter IV Endocrine, nutritional and metabolic diseases",Unspecified dementia,18609,492,0.83 [0.68-1.00],0.0499224658208447
TSPAN15,Tetraspanin-15,Chapter IX Diseases of the circulatory system,"Hypertension, portal",19342,83,1.47 [1.12-1.93],0.0059089415131731
TSPAN15,Tetraspanin-15,Chapter IX Diseases of the circulatory system,Other intracranial haemorrhages,17811,73,0.39 [0.20-0.75],0.0046368147281408
TSPAN15,Tetraspanin-15,Chapter IX Diseases of the circulatory system,"Other specified cerebrovascular diseases, other cerebrovascular disorders in diseases classified elsewhere",18526,788,0.86 [0.74-0.99],0.0410262949215193
TSPAN15,Tetraspanin-15,Chapter IX Diseases of the circulatory system,Varicose veins,18323,417,1.22 [1.04-1.42],0.01153879181113
TSPAN15,Tetraspanin-15,"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Blepharochalasis,18445,52,1.45 [1.02-2.06],0.0390175884909418
TSPAN15,Tetraspanin-15,"Chapter VII Diseases of the eye, adnexa, ear and mastoid process","Disorders of sclera, cornea, iris and ciliary body",19444,423,1.19 [1.02-1.39],0.0265493926577769
TSPAN15,Tetraspanin-15,"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Keratitis,19351,330,1.20 [1.01-1.43],0.042118397149102
TSPAN15,Tetraspanin-15,"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Other disorders of cornea,19315,294,1.22 [1.02-1.46],0.0335091662747182
TSPAN15,Tetraspanin-15,"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Other disorders of eye and adnexa,19461,159,1.30 [1.04-1.64],0.0233350954914633
TSPAN15,Tetraspanin-15,"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Other disorders of eyelid,18844,451,1.19 [1.03-1.38],0.022114724528557
TSPAN15,Tetraspanin-15,Chapter VIII Diseases of the ear and mastoid process,Sensorineural hearing loss,18523,124,0.62 [0.40-0.96],0.0338772134291559
TSPAN15,Tetraspanin-15,Chapter X Diseases of the respiratory system,Lung diseases due to external agents,19461,372,1.19 [1.01-1.40],0.0348808580210221
TSPAN15,Tetraspanin-15,Chapter X Diseases of the respiratory system,Pleural plaque,17238,216,1.34 [1.10-1.64],0.0036843620340853
TSPAN15,Tetraspanin-15,Chapter X Diseases of the respiratory system,Pneumonitis due to solids and liquids,19367,278,1.23 [1.02-1.47],0.0276277659855788
TSPAN15,Tetraspanin-15,Chapter X Diseases of the respiratory system,"Viral pneumonia (unknown virus, not influenza)",19061,195,0.69 [0.50-0.96],0.029988092994714
TSPAN15,Tetraspanin-15,Chapter X Diseases of the respiratory system,Vocal cord dysfunction,6296,97,1.33 [1.01-1.75],0.0427579425393527
TSPAN15,Tetraspanin-15,Chapter XI Diseases of the digestive system,Gastric ulcer,13894,357,1.22 [1.04-1.44],0.0167357701906971
TSPAN15,Tetraspanin-15,Chapter XI Diseases of the digestive system,Noninfective enteritis and colitis,18839,915,1.12 [1.01-1.26],0.0395577923787061
