Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Fibroblastic disorders,ACAA1,"3-ketoacyl-CoA thiolase, peroxisomal",24203,62,1.63 [1.32-2.02],6.779068723628592e-06
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Fibroblastic disorders,ACE2,Angiotensin-converting enzyme 2,24362,64,2.05 [1.50-2.80],7.629391968713548e-06
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Fibroblastic disorders,ACP5,Tartrate-resistant acid phosphatase type 5,24900,66,3.05 [1.79-5.20],4.381640608289783e-05
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Fibroblastic disorders,ASGR1,Asialoglycoprotein receptor 1,24647,63,3.72 [2.08-6.68],1.0292470497708005e-05
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Fibroblastic disorders,BCAN,Brevican core protein,24647,63,0.27 [0.15-0.50],2.9130774749838503e-05
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Fibroblastic disorders,BST2,Bone marrow stromal antigen 2,25049,66,1.88 [1.47-2.40],5.733309189215045e-07
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Fibroblastic disorders,CCL16,C-C motif chemokine 16,25117,66,2.49 [1.66-3.74],1.1113387900737716e-05
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Fibroblastic disorders,CEACAM16,Carcinoembryonic antigen-related cell adhesion molecule 16,21439,56,0.48 [0.36-0.64],3.101730732235773e-07
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Fibroblastic disorders,CHI3L1,Chitinase-3-like protein 1,24224,62,1.61 [1.27-2.03],7.674917210934181e-05
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Fibroblastic disorders,DCBLD2,"Discoidin, CUB and LCCL domain-containing protein 2",24870,66,2.94 [1.79-4.84],2.24389447401484e-05
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Fibroblastic disorders,FURIN,Furin,24870,66,3.60 [1.95-6.65],4.1172487123612685e-05
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Fibroblastic disorders,GDF15,Growth/differentiation factor 15,25117,66,1.88 [1.43-2.48],7.014748003499242e-06
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Fibroblastic disorders,GGT1,Glutathione hydrolase 1 proenzyme,24756,65,1.96 [1.44-2.68],2.210134885417869e-05
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Fibroblastic disorders,GRN,Progranulin,24679,65,3.56 [1.89-6.69],8.247033413171301e-05
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Fibroblastic disorders,IGSF9,Protein turtle homolog A,21520,57,1.80 [1.39-2.33],6.934203164098275e-06
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Fibroblastic disorders,IL1RL1,Interleukin-1 receptor-like 1,25029,66,2.32 [1.55-3.48],4.793932697454516e-05
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Fibroblastic disorders,MME,Neprilysin,24714,65,1.67 [1.32-2.11],2.086970981247572e-05
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Fibroblastic disorders,MTUS1,Microtubule-associated tumor suppressor 1,21113,54,1.96 [1.50-2.56],9.866656951891672e-07
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Fibroblastic disorders,MVK,Mevalonate kinase,24345,65,1.60 [1.28-2.01],5.237845970961484e-05
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Fibroblastic disorders,NCAN,Neurocan core protein,25049,66,0.31 [0.19-0.52],5.342243370511873e-06
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Fibroblastic disorders,PER3,Period circadian protein homolog 3,20901,56,1.52 [1.26-1.85],1.5518411351664167e-05
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Fibroblastic disorders,PGF,Placenta growth factor,25101,66,2.54 [1.61-3.99],5.52609079127183e-05
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Fibroblastic disorders,PRAP1,Proline-rich acidic protein 1,21506,55,4.84 [2.53-9.23],1.7363661215731076e-06
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Fibroblastic disorders,SLC39A5,Zinc transporter ZIP5,24794,64,1.62 [1.30-2.01],1.246037563662436e-05
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Fibroblastic disorders,SLITRK1,SLIT and NTRK-like protein 1,20901,56,0.22 [0.10-0.46],5.97457417653188e-05
