Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
Chapter I Certain infectious and parasitic diseases,Implicit bacterial Sepsis,ACAA1,"3-ketoacyl-CoA thiolase, peroxisomal",24971,132,1.39 [1.18-1.63],7.316019133111447e-05
Chapter I Certain infectious and parasitic diseases,Implicit bacterial Sepsis,ACAN,Aggrecan core protein,25365,140,2.96 [1.77-4.95],3.565041511725414e-05
Chapter I Certain infectious and parasitic diseases,Implicit bacterial Sepsis,ACE2,Angiotensin-converting enzyme 2,25147,141,1.63 [1.30-2.03],2.0247558389580987e-05
Chapter I Certain infectious and parasitic diseases,Implicit bacterial Sepsis,ACTA2,"Actin, aortic smooth muscle",25147,141,1.95 [1.60-2.36],1.5377686638818108e-11
Chapter I Certain infectious and parasitic diseases,Implicit bacterial Sepsis,ADA2,Adenosine deaminase 2,25414,141,3.22 [2.39-4.34],1.9773232495358e-14
Chapter I Certain infectious and parasitic diseases,Implicit bacterial Sepsis,ADAM12,Disintegrin and metalloproteinase domain-containing protein 12,21572,121,2.21 [1.81-2.70],1.0234923031224265e-14
Chapter I Certain infectious and parasitic diseases,Implicit bacterial Sepsis,ADAM22,Disintegrin and metalloproteinase domain-containing protein 22,25412,144,2.30 [1.51-3.48],8.945082935942718e-05
Chapter I Certain infectious and parasitic diseases,Implicit bacterial Sepsis,ADAM9,Disintegrin and metalloproteinase domain-containing protein 9,22121,129,3.43 [2.32-5.08],6.91889600845974e-10
Chapter I Certain infectious and parasitic diseases,Implicit bacterial Sepsis,ADAMTS15,A disintegrin and metalloproteinase with thrombospondin motifs 15,25472,142,3.02 [2.11-4.33],1.662419149977287e-09
Chapter I Certain infectious and parasitic diseases,Implicit bacterial Sepsis,ADAMTS16,A disintegrin and metalloproteinase with thrombospondin motifs 16,25147,141,1.72 [1.36-2.19],7.881473629205904e-06
Chapter I Certain infectious and parasitic diseases,Implicit bacterial Sepsis,ADAMTS4,A disintegrin and metalloproteinase with thrombospondin motifs 4,21572,121,2.12 [1.51-2.97],1.3505877459778994e-05
Chapter I Certain infectious and parasitic diseases,Implicit bacterial Sepsis,ADAMTSL2,ADAMTS-like protein 2,22196,129,3.49 [2.37-5.14],2.6455389187916456e-10
Chapter I Certain infectious and parasitic diseases,Implicit bacterial Sepsis,ADGRE2,Adhesion G protein-coupled receptor E2,25703,146,2.61 [1.62-4.19],7.43800423068726e-05
Chapter I Certain infectious and parasitic diseases,Implicit bacterial Sepsis,ADGRE5,Adhesion G protein-coupled receptor E5,25770,146,2.59 [1.70-3.95],1.0398853017492314e-05
Chapter I Certain infectious and parasitic diseases,Implicit bacterial Sepsis,ADGRG1,Adhesion G-protein coupled receptor G1,25472,142,1.53 [1.29-1.81],8.646730695436043e-07
Chapter I Certain infectious and parasitic diseases,Implicit bacterial Sepsis,AGR2,Anterior gradient protein 2 homolog,24779,137,1.53 [1.33-1.75],1.3390978942703583e-09
Chapter I Certain infectious and parasitic diseases,Implicit bacterial Sepsis,AGR3,Anterior gradient protein 3,24937,132,1.57 [1.28-1.92],1.405472678911512e-05
Chapter I Certain infectious and parasitic diseases,Implicit bacterial Sepsis,AGRN,Agrin,25703,146,5.43 [3.91-7.54],5.662106252459519e-24
Chapter I Certain infectious and parasitic diseases,Implicit bacterial Sepsis,AHNAK,Neuroblast differentiation-associated protein AHNAK,21599,118,2.42 [1.65-3.57],7.404503633194428e-06
Chapter I Certain infectious and parasitic diseases,Implicit bacterial Sepsis,ALCAM,CD166 antigen,25909,146,4.15 [2.17-7.94],1.772767684708397e-05
Chapter I Certain infectious and parasitic diseases,Implicit bacterial Sepsis,ANG,Angiogenin,25493,142,2.64 [1.90-3.68],7.421471626268414e-09
Chapter I Certain infectious and parasitic diseases,Implicit bacterial Sepsis,ANGPT2,Angiopoietin-2,25809,146,4.19 [3.08-5.71],1.131460960852486e-19
Chapter I Certain infectious and parasitic diseases,Implicit bacterial Sepsis,ANGPTL1,Angiopoietin-related protein 1,25218,142,3.50 [2.16-5.65],3.166850669331317e-07
Chapter I Certain infectious and parasitic diseases,Implicit bacterial Sepsis,ANGPTL2,Angiopoietin-related protein 2,25615,146,2.24 [1.58-3.18],6.026841454648446e-06
Chapter I Certain infectious and parasitic diseases,Implicit bacterial Sepsis,ANGPTL3,Angiopoietin-related protein 3,25582,142,2.32 [1.58-3.42],2.042804742692584e-05
Chapter I Certain infectious and parasitic diseases,Implicit bacterial Sepsis,ANGPTL4,Angiopoietin-related protein 4,25664,146,3.15 [2.31-4.29],3.2407044945712785e-13
Chapter I Certain infectious and parasitic diseases,Implicit bacterial Sepsis,ANXA10,Annexin A10,24982,138,1.73 [1.50-1.99],2.6925014600414483e-14
Chapter I Certain infectious and parasitic diseases,Implicit bacterial Sepsis,ANXA5,Annexin A5,24896,137,2.76 [1.91-3.99],5.714568432896925e-08
Chapter I Certain infectious and parasitic diseases,Implicit bacterial Sepsis,APBB1IP,Amyloid beta A4 precursor protein-binding family B member 1-interacting protein,25472,142,1.69 [1.35-2.13],5.583411835484071e-06
Chapter I Certain infectious and parasitic diseases,Implicit bacterial Sepsis,APOA2,Apolipoprotein A-II,22219,128,2.31 [1.67-3.19],4.345141470573158e-07
Chapter I Certain infectious and parasitic diseases,Implicit bacterial Sepsis,APOA4,Apolipoprotein A-IV,22223,126,1.91 [1.40-2.62],5.215895099255969e-05
Chapter I Certain infectious and parasitic diseases,Implicit bacterial Sepsis,AREG,Amphiregulin,25472,142,2.01 [1.58-2.56],1.5758801295709897e-08
Chapter I Certain infectious and parasitic diseases,Implicit bacterial Sepsis,ASGR1,Asialoglycoprotein receptor 1,25412,144,5.67 [3.98-8.09],9.641043158386297e-22
Chapter I Certain infectious and parasitic diseases,Implicit bacterial Sepsis,ASGR2,Asialoglycoprotein receptor 2,22219,128,7.89 [4.56-13.64],1.3867999347557977e-13
Chapter I Certain infectious and parasitic diseases,Implicit bacterial Sepsis,ATP6AP2,Renin receptor,24971,132,1.68 [1.32-2.13],2.0399618908516856e-05
Chapter I Certain infectious and parasitic diseases,Implicit bacterial Sepsis,ATRAID,All-trans retinoic acid-induced differentiation factor,22121,129,2.30 [1.73-3.05],7.557246716583539e-09
Chapter I Certain infectious and parasitic diseases,Implicit bacterial Sepsis,AXL,Tyrosine-protein kinase receptor UFO,25658,142,2.94 [1.78-4.87],2.614486641050523e-05
Chapter I Certain infectious and parasitic diseases,Implicit bacterial Sepsis,B2M,Beta-2-microglobulin,22223,126,2.22 [1.83-2.69],4.6310790212651255e-16
Chapter I Certain infectious and parasitic diseases,Implicit bacterial Sepsis,B3GNT7,"UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 7",21599,118,2.97 [1.85-4.75],5.855536168350151e-06
Chapter I Certain infectious and parasitic diseases,Implicit bacterial Sepsis,B4GALT1,"Beta-1,4-galactosyltransferase 1",25703,146,8.28 [5.36-12.78],1.4145358317721236e-21
Chapter I Certain infectious and parasitic diseases,Implicit bacterial Sepsis,BAMBI,BMP and activin membrane-bound inhibitor homolog,24971,132,4.13 [3.04-5.60],8.278414757995856e-20
Chapter I Certain infectious and parasitic diseases,Implicit bacterial Sepsis,BCAM,Basal cell adhesion molecule,25581,142,3.80 [2.32-6.23],1.2334939125055038e-07
Chapter I Certain infectious and parasitic diseases,Implicit bacterial Sepsis,BCL2L15,Bcl-2-like protein 15,21572,121,1.52 [1.24-1.88],7.250981310003788e-05
Chapter I Certain infectious and parasitic diseases,Implicit bacterial Sepsis,BMPER,BMP-binding endothelial regulator protein,21701,127,5.02 [2.78-9.06],9.117028294235396e-08
Chapter I Certain infectious and parasitic diseases,Implicit bacterial Sepsis,BST2,Bone marrow stromal antigen 2,25832,145,2.22 [1.89-2.61],5.412323618533858e-22
Chapter I Certain infectious and parasitic diseases,Implicit bacterial Sepsis,BTN3A2,Butyrophilin subfamily 3 member A2,25581,146,3.40 [2.49-4.66],1.8464391699680302e-14
Chapter I Certain infectious and parasitic diseases,Implicit bacterial Sepsis,C1QA,Complement C1q subcomponent subunit A,25760,145,4.11 [2.35-7.19],6.993155411275518e-07
Chapter I Certain infectious and parasitic diseases,Implicit bacterial Sepsis,C1RL,Complement C1r subcomponent-like protein,22187,126,8.54 [3.73-19.52],3.727848624158381e-07
Chapter I Certain infectious and parasitic diseases,Implicit bacterial Sepsis,C5,Complement C5,22223,126,4.51 [2.17-9.37],5.2406990752906886e-05
Chapter I Certain infectious and parasitic diseases,Implicit bacterial Sepsis,C7,Complement component C7,21705,124,5.93 [3.75-9.38],3.0305452702868204e-14
Chapter I Certain infectious and parasitic diseases,Implicit bacterial Sepsis,C9,Complement component C9,22219,128,2.59 [1.85-3.65],4.147293912149135e-08
Chapter I Certain infectious and parasitic diseases,Implicit bacterial Sepsis,CA12,Carbonic anhydrase 12,25472,142,2.46 [1.78-3.39],4.030937735425816e-08
Chapter I Certain infectious and parasitic diseases,Implicit bacterial Sepsis,CA5A,"Carbonic anhydrase 5A, mitochondrial",25147,141,1.36 [1.19-1.56],1.1019409178672364e-05
Chapter I Certain infectious and parasitic diseases,Implicit bacterial Sepsis,CALB1,Calbindin,25472,142,2.00 [1.41-2.82],8.344119770723816e-05
Chapter I Certain infectious and parasitic diseases,Implicit bacterial Sepsis,CALB2,Calretinin,24982,138,2.27 [1.59-3.24],6.03704138555531e-06
Chapter I Certain infectious and parasitic diseases,Implicit bacterial Sepsis,CALCA,Calcitonin,25366,144,1.67 [1.42-1.96],2.751008161636988e-10
Chapter I Certain infectious and parasitic diseases,Implicit bacterial Sepsis,CALCB,Calcitonin gene-related peptide 2,22145,128,2.43 [1.96-3.03],1.231997535362516e-15
