Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
"Chapter IV Endocrine, nutritional and metabolic diseases",Volume depletion,ABCA2,ATP-binding cassette sub-family A member 2,19302,606,1.39 [1.15-1.68],0.00076559305431
"Chapter IV Endocrine, nutritional and metabolic diseases",Volume depletion,ACAA1,"3-ketoacyl-CoA thiolase, peroxisomal",22288,726,1.22 [1.13-1.31],3.046851452117624e-07
"Chapter IV Endocrine, nutritional and metabolic diseases",Volume depletion,ACE2,Angiotensin-converting enzyme 2,22441,728,1.69 [1.52-1.87],5.668603070416002e-22
"Chapter IV Endocrine, nutritional and metabolic diseases",Volume depletion,ACP5,Tartrate-resistant acid phosphatase type 5,22958,745,1.61 [1.34-1.94],3.799346086168978e-07
"Chapter IV Endocrine, nutritional and metabolic diseases",Volume depletion,ACP6,Lysophosphatidic acid phosphatase type 6,23008,748,1.27 [1.14-1.41],9.56616657876512e-06
"Chapter IV Endocrine, nutritional and metabolic diseases",Volume depletion,ACTA2,"Actin, aortic smooth muscle",22441,728,1.54 [1.38-1.71],1.4692132404905298e-15
"Chapter IV Endocrine, nutritional and metabolic diseases",Volume depletion,ACTN2,Alpha-actinin-2,19302,606,1.27 [1.12-1.44],0.0001705388608344
"Chapter IV Endocrine, nutritional and metabolic diseases",Volume depletion,ACVRL1,Serine/threonine-protein kinase receptor R3,22660,726,4.42 [3.47-5.63],1.1770014037786973e-33
"Chapter IV Endocrine, nutritional and metabolic diseases",Volume depletion,ACY3,N-acyl-aromatic-L-amino acid amidohydrolase,19302,606,1.37 [1.21-1.56],1.7274726625908132e-06
"Chapter IV Endocrine, nutritional and metabolic diseases",Volume depletion,ADA,Adenosine deaminase,23081,743,1.41 [1.18-1.68],0.0001546597120179
"Chapter IV Endocrine, nutritional and metabolic diseases",Volume depletion,ADA2,Adenosine deaminase 2,22700,742,1.83 [1.58-2.11],5.8452133711841845e-16
"Chapter IV Endocrine, nutritional and metabolic diseases",Volume depletion,ADAM12,Disintegrin and metalloproteinase domain-containing protein 12,19375,607,1.79 [1.56-2.07],1.0538980276625462e-15
"Chapter IV Endocrine, nutritional and metabolic diseases",Volume depletion,ADAM15,Disintegrin and metalloproteinase domain-containing protein 15,22441,728,1.47 [1.19-1.82],0.0004274809408063
"Chapter IV Endocrine, nutritional and metabolic diseases",Volume depletion,ADAM23,Disintegrin and metalloproteinase domain-containing protein 23,23081,743,1.41 [1.16-1.72],0.0005304096000529
"Chapter IV Endocrine, nutritional and metabolic diseases",Volume depletion,ADAM8,Disintegrin and metalloproteinase domain-containing protein 8,22997,741,2.45 [1.96-3.06],5.0635831664047265e-15
"Chapter IV Endocrine, nutritional and metabolic diseases",Volume depletion,ADAM9,Disintegrin and metalloproteinase domain-containing protein 9,19851,623,2.61 [2.11-3.25],2.7841633204807352e-18
"Chapter IV Endocrine, nutritional and metabolic diseases",Volume depletion,ADAMTS13,A disintegrin and metalloproteinase with thrombospondin motifs 13,23133,749,0.60 [0.46-0.79],0.0002662636437731
"Chapter IV Endocrine, nutritional and metabolic diseases",Volume depletion,ADAMTS15,A disintegrin and metalloproteinase with thrombospondin motifs 15,22740,735,1.33 [1.14-1.56],0.0003580944398153
"Chapter IV Endocrine, nutritional and metabolic diseases",Volume depletion,ADAMTS16,A disintegrin and metalloproteinase with thrombospondin motifs 16,22441,728,1.35 [1.14-1.59],0.0003662863152797
