Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Cervicalgia,ACP5,Tartrate-resistant acid phosphatase type 5,24004,215,1.83 [1.39-2.40],1.3924324102489108e-05
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Cervicalgia,ACTA2,"Actin, aortic smooth muscle",23437,208,1.51 [1.24-1.84],4.322792991039781e-05
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Cervicalgia,ACVRL1,Serine/threonine-protein kinase receptor R3,23683,208,2.26 [1.40-3.65],0.0008621832020631
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Cervicalgia,ADAMTSL4,ADAMTS-like protein 4,20292,179,2.60 [1.47-4.60],0.0009953779309021
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Cervicalgia,AGR2,Anterior gradient protein 2 homolog,23095,202,1.23 [1.09-1.38],0.0006839289756184
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Cervicalgia,AGRN,Agrin,24010,215,2.29 [1.69-3.11],1.0116354487723753e-07
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Cervicalgia,AMBP,Protein AMBP,24060,217,4.40 [2.54-7.60],1.1488587143311429e-07
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Cervicalgia,ANGPTL7,Angiopoietin-related protein 7,24095,217,1.69 [1.25-2.31],0.0007713374937988
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Cervicalgia,AREG,Amphiregulin,23794,215,1.59 [1.29-1.95],1.2320310041389511e-05
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Cervicalgia,ART3,Ecto-ADP-ribosyltransferase 3,23962,215,1.99 [1.40-2.83],0.0001320127521347
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Cervicalgia,ASGR1,Asialoglycoprotein receptor 1,23724,208,2.10 [1.42-3.09],0.0001989288940397
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Cervicalgia,ASGR2,Asialoglycoprotein receptor 2,20835,185,2.45 [1.49-4.02],0.0004021122806923
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Cervicalgia,B4GALT1,"Beta-1,4-galactosyltransferase 1",24010,215,2.60 [1.72-3.92],5.160490166373699e-06
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Cervicalgia,BSG,Basigin,24093,217,4.36 [2.49-7.63],2.420227674630984e-07
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Cervicalgia,BTN2A1,Butyrophilin subfamily 2 member A1,24010,215,3.26 [2.18-4.89],1.0643942180635046e-08
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Cervicalgia,C8B,Complement component C8 beta chain,20861,185,0.41 [0.27-0.64],7.979837587978511e-05
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Cervicalgia,CA12,Carbonic anhydrase 12,23794,215,1.98 [1.47-2.67],7.79249478326553e-06
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Cervicalgia,CALB1,Calbindin,23794,215,1.72 [1.29-2.29],0.000190799467035
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Cervicalgia,CAPG,Macrophage-capping protein,23711,212,1.51 [1.25-1.83],1.69227390500335e-05
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Cervicalgia,CCN3,CCN family member 3,24147,215,1.91 [1.40-2.62],4.737799279294683e-05
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Cervicalgia,CD27,CD27 antigen,23971,216,1.97 [1.51-2.57],5.724950061753789e-07
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Cervicalgia,CD300C,CMRF35-like molecule 6,24098,212,1.79 [1.29-2.49],0.0004925310107642
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Cervicalgia,CD300LG,CMRF35-like molecule 9,23897,211,1.75 [1.27-2.41],0.0006568880444927
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Cervicalgia,CD302,CD302 antigen,23794,215,2.12 [1.48-3.03],3.65514734698915e-05
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Cervicalgia,CD55,Complement decay-accelerating factor,23038,212,1.90 [1.36-2.65],0.0001495104556658
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Cervicalgia,CD59,CD59 glycoprotein,23015,208,2.82 [1.94-4.09],5.2972690804759843e-08
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Cervicalgia,CD79B,B-cell antigen receptor complex-associated protein beta chain,24133,217,1.67 [1.31-2.12],3.03218194449104e-05
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Cervicalgia,CD83,CD83 antigen,23850,217,2.00 [1.43-2.78],4.124171029215922e-05
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Cervicalgia,CDCP1,CUB domain-containing protein 1,23724,208,1.53 [1.22-1.93],0.0002706513808697
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Cervicalgia,CHCHD10,"Coiled-coil-helix-coiled-coil-helix domain-containing protein 10, mitochondrial",20795,184,1.76 [1.29-2.40],0.0003743690266884
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Cervicalgia,CHGA,Chromogranin-A,20828,187,1.46 [1.29-1.65],7.348500242758094e-10
