Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,OR[95%CI],P_value
SLIT2,Slit homolog 2 protein,Chapter I Certain infectious and parasitic diseases,Certain infectious and parasitic diseases,24949,884,1.21 [1.09-1.35],0.0004007915281121
SLIT2,Slit homolog 2 protein,Chapter I Certain infectious and parasitic diseases,Implicit Sepsis,19824,487,1.31 [1.14-1.51],0.0001789074742844
SLIT2,Slit homolog 2 protein,Chapter I Certain infectious and parasitic diseases,"Bacterial, viral and other infectious agents",26685,381,1.31 [1.13-1.52],0.0004268740997555
SLIT2,Slit homolog 2 protein,Chapter IX Diseases of the circulatory system,Death due to cardiac causes,21646,1930,1.19 [1.10-1.29],3.785211536989423e-05
SLIT2,Slit homolog 2 protein,Chapter IX Diseases of the circulatory system,"Hypertension, essential",22691,1284,1.20 [1.09-1.33],0.0002196578570213
SLIT2,Slit homolog 2 protein,Chapter IX Diseases of the circulatory system,Hypertension,22715,1308,1.19 [1.08-1.31],0.0005541765962003
SLIT2,Slit homolog 2 protein,Chapter XI Diseases of the digestive system,Other diseases of intestines,22786,1632,1.17 [1.08-1.28],0.0001594813400816
SLIT2,Slit homolog 2 protein,Chapter XI Diseases of the digestive system,Crohn disease,26142,101,1.53 [1.19-1.96],0.0009007766091178
SLIT2,Slit homolog 2 protein,Chapter XI Diseases of the digestive system,Crohn's disease NAS,26117,76,1.58 [1.21-2.08],0.0009580574912079
SLIT2,Slit homolog 2 protein,Chapter XI Diseases of the digestive system,Diseases of liver,26932,122,1.66 [1.35-2.04],1.801861363656936e-06
SLIT2,Slit homolog 2 protein,Chapter XI Diseases of the digestive system,Other diseases of liver,26874,64,1.73 [1.33-2.27],5.721627223691953e-05
