Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,OR[95%CI],P_value
PTH,Parathyroid hormone,Chapter I Certain infectious and parasitic diseases,Implicit Sepsis,17133,430,1.21 [1.08-1.34],0.0005737763064607
PTH,Parathyroid hormone,Chapter I Certain infectious and parasitic diseases,Implicit viral Sepsis,21803,40,1.93 [1.46-2.56],4.359749978643839e-06
PTH,Parathyroid hormone,"Chapter IV Endocrine, nutritional and metabolic diseases",Metabolic disorders,20982,611,1.21 [1.10-1.32],6.880196197561678e-05
PTH,Parathyroid hormone,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of lipoprotein metabolism and other lipidaemias,20846,475,1.24 [1.12-1.38],5.447997758469611e-05
PTH,Parathyroid hormone,"Chapter IV Endocrine, nutritional and metabolic diseases",Pure hypercholesterolaemia,20810,439,1.27 [1.14-1.41],1.318133735195275e-05
PTH,Parathyroid hormone,Chapter V Mental and behavioural disorders,Any mental disorder,20739,660,1.21 [1.10-1.32],3.8668579255895735e-05
PTH,Parathyroid hormone,Chapter VI Diseases of the nervous system,Epilepsy,22505,145,1.48 [1.25-1.76],7.698857565906765e-06
PTH,Parathyroid hormone,Chapter IX Diseases of the circulatory system,Death due to cardiac causes,18695,1717,1.24 [1.17-1.32],2.265576496388485e-12
PTH,Parathyroid hormone,Chapter IX Diseases of the circulatory system,Rheumatic valve diseases,23660,37,2.18 [1.66-2.85],1.4564862725402906e-08
PTH,Parathyroid hormone,Chapter IX Diseases of the circulatory system,"Hypertension, essential",19604,1148,1.25 [1.16-1.34],7.830286868763323e-10
PTH,Parathyroid hormone,Chapter IX Diseases of the circulatory system,Hypertension,19621,1165,1.25 [1.17-1.34],3.7533729757993235e-10
PTH,Parathyroid hormone,Chapter IX Diseases of the circulatory system,Hypertensive Renal Disease,18487,31,2.85 [2.22-3.67],2.0387449909473483e-16
PTH,Parathyroid hormone,Chapter IX Diseases of the circulatory system,"Ischaemic heart disease, wide definition",22634,503,1.24 [1.12-1.37],2.226428536373365e-05
PTH,Parathyroid hormone,Chapter IX Diseases of the circulatory system,Coronary atherosclerosis,22500,379,1.23 [1.10-1.38],0.0004171307421972
PTH,Parathyroid hormone,Chapter IX Diseases of the circulatory system,Secondary right heart disease,23469,60,1.69 [1.31-2.17],4.939514949107674e-05
PTH,Parathyroid hormone,Chapter IX Diseases of the circulatory system,Other pulmonary heart/vessel disease,23470,61,1.66 [1.29-2.13],8.777675553066216e-05
PTH,Parathyroid hormone,Chapter IX Diseases of the circulatory system,"Hypertension, Pulmonary Arterial",18513,57,1.76 [1.34-2.30],3.658592488122215e-05
PTH,Parathyroid hormone,Chapter IX Diseases of the circulatory system,Cardiomyopathy,21678,41,2.12 [1.60-2.82],2.02597869535854e-07
PTH,Parathyroid hormone,Chapter IX Diseases of the circulatory system,Atrial fibrillation and flutter,16369,169,1.70 [1.45-2.00],1.0750724262657764e-10
PTH,Parathyroid hormone,Chapter IX Diseases of the circulatory system,"Heart failure, strict",23490,109,2.04 [1.71-2.44],3.1191280285809578e-15
PTH,Parathyroid hormone,Chapter X Diseases of the respiratory system,Pleural effusion,22757,63,1.55 [1.20-2.01],0.0007661410332704
PTH,Parathyroid hormone,Chapter XI Diseases of the digestive system,Gastrointestinal diseases,16999,4469,1.08 [1.04-1.13],0.0002227429834716
PTH,Parathyroid hormone,Chapter XI Diseases of the digestive system,Oesophagitis,19293,233,1.29 [1.12-1.49],0.0005437922406365
PTH,Parathyroid hormone,Chapter XI Diseases of the digestive system,Inguinal hernia,20903,345,1.27 [1.13-1.44],0.0001025992824904
PTH,Parathyroid hormone,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Gout,18314,41,1.84 [1.40-2.42],1.408642263906916e-05
PTH,Parathyroid hormone,Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Gout, unspecified",23605,40,1.90 [1.43-2.53],9.04280201111246e-06
PTH,Parathyroid hormone,Chapter XIV Diseases of the genitourinary system,Renal tubulo-interstitial diseases,22643,159,1.73 [1.48-2.03],4.6146190902976786e-12
PTH,Parathyroid hormone,Chapter XIV Diseases of the genitourinary system,Chronic kidney disease,22788,30,4.34 [3.34-5.65],5.470069977950609e-28
PTH,Parathyroid hormone,Chapter XIV Diseases of the genitourinary system,Unspecified kidney failure,22795,37,2.29 [1.72-3.04],1.1062002247485354e-08
