Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
Chapter I Certain infectious and parasitic diseases,"Other viral diseases, not elsewhere classified",BAP18,Chromatin complexes subunit BAP18,23999,82,1.48 [1.23-1.79],5.090893285885875e-05
Chapter I Certain infectious and parasitic diseases,"Other viral diseases, not elsewhere classified",BATF,Basic leucine zipper transcriptional factor ATF-like,23381,82,1.35 [1.17-1.57],6.44457609456661e-05
Chapter I Certain infectious and parasitic diseases,"Other viral diseases, not elsewhere classified",CAPG,Macrophage-capping protein,27381,96,1.63 [1.25-2.12],0.0003126573835754
Chapter I Certain infectious and parasitic diseases,"Other viral diseases, not elsewhere classified",CD38,ADP-ribosyl cyclase/cyclic ADP-ribose hydrolase 1,27476,96,2.60 [1.57-4.32],0.0002182649839249
Chapter I Certain infectious and parasitic diseases,"Other viral diseases, not elsewhere classified",CD59,CD59 glycoprotein,26567,91,2.97 [1.68-5.26],0.0001757366699389
Chapter I Certain infectious and parasitic diseases,"Other viral diseases, not elsewhere classified",CEACAM8,Carcinoembryonic antigen-related cell adhesion molecule 8,27086,97,1.81 [1.35-2.42],6.439417239041483e-05
Chapter I Certain infectious and parasitic diseases,"Other viral diseases, not elsewhere classified",CEBPA,CCAAT/enhancer-binding protein alpha,23371,82,1.65 [1.25-2.17],0.0003914112450558
Chapter I Certain infectious and parasitic diseases,"Other viral diseases, not elsewhere classified",CKAP4,Cytoskeleton-associated protein 4,27742,96,2.48 [1.46-4.21],0.0007926210268082
Chapter I Certain infectious and parasitic diseases,"Other viral diseases, not elsewhere classified",CLEC4D,C-type lectin domain family 4 member D,27547,95,1.71 [1.31-2.25],0.0001033706536089
Chapter I Certain infectious and parasitic diseases,"Other viral diseases, not elsewhere classified",CLEC4G,C-type lectin domain family 4 member G,27547,95,2.52 [1.53-4.17],0.0003059684707267
Chapter I Certain infectious and parasitic diseases,"Other viral diseases, not elsewhere classified",COL6A3,Collagen alpha-3(VI) chain,27926,96,2.12 [1.36-3.30],0.0008944683791186
Chapter I Certain infectious and parasitic diseases,"Other viral diseases, not elsewhere classified",CST3,Cystatin-C,27642,94,2.75 [1.60-4.73],0.0002451007761603
Chapter I Certain infectious and parasitic diseases,"Other viral diseases, not elsewhere classified",CST5,Cystatin-D,27121,94,1.67 [1.23-2.26],0.0009998604656927
Chapter I Certain infectious and parasitic diseases,"Other viral diseases, not elsewhere classified",CWC15,Spliceosome-associated protein CWC15 homolog,23793,80,1.56 [1.26-1.94],5.55476082989593e-05
Chapter I Certain infectious and parasitic diseases,"Other viral diseases, not elsewhere classified",DAPK2,Death-associated protein kinase 2,23371,82,1.57 [1.22-2.02],0.0004172679978904
Chapter I Certain infectious and parasitic diseases,"Other viral diseases, not elsewhere classified",EDA2R,Tumor necrosis factor receptor superfamily member 27,27826,96,2.09 [1.37-3.19],0.000653127303393
Chapter I Certain infectious and parasitic diseases,"Other viral diseases, not elsewhere classified",EGLN1,Egl nine homolog 1,27547,95,1.45 [1.17-1.78],0.0005383154806214
Chapter I Certain infectious and parasitic diseases,"Other viral diseases, not elsewhere classified",FEN1,Flap endonuclease 1,26944,94,1.39 [1.18-1.65],7.717457250344866e-05
Chapter I Certain infectious and parasitic diseases,"Other viral diseases, not elsewhere classified",FGF9,Fibroblast growth factor 9,23143,82,0.50 [0.33-0.75],0.0007463948268061
Chapter I Certain infectious and parasitic diseases,"Other viral diseases, not elsewhere classified",FGR,Tyrosine-protein kinase Fgr,26915,92,1.43 [1.17-1.74],0.0005104851645658
Chapter I Certain infectious and parasitic diseases,"Other viral diseases, not elsewhere classified",GJA8,Gap junction alpha-8 protein,23185,82,1.50 [1.24-1.81],2.9560862964376355e-05
Chapter I Certain infectious and parasitic diseases,"Other viral diseases, not elsewhere classified",GM2A,Ganglioside GM2 activator,23468,79,1.69 [1.28-2.23],0.0002266275837668
Chapter I Certain infectious and parasitic diseases,"Other viral diseases, not elsewhere classified",HIP1R,Huntingtin-interacting protein 1-related protein,23956,82,1.68 [1.27-2.22],0.0002929597069017
Chapter I Certain infectious and parasitic diseases,"Other viral diseases, not elsewhere classified",IGFBP6,Insulin-like growth factor-binding protein 6,27456,93,2.38 [1.45-3.91],0.0005852539285027
Chapter I Certain infectious and parasitic diseases,"Other viral diseases, not elsewhere classified",IL16,Pro-interleukin-16,27877,97,1.72 [1.25-2.36],0.0008770934264571
Chapter I Certain infectious and parasitic diseases,"Other viral diseases, not elsewhere classified",ITGB6,Integrin beta-6,27042,96,2.75 [1.51-4.98],0.0008879279548361
Chapter I Certain infectious and parasitic diseases,"Other viral diseases, not elsewhere classified",LPCAT2,Lysophosphatidylcholine acyltransferase 2,27476,96,1.57 [1.25-1.96],8.264167533616355e-05
Chapter I Certain infectious and parasitic diseases,"Other viral diseases, not elsewhere classified",MAD1L1,Mitotic spindle assembly checkpoint protein MAD1,27302,94,1.56 [1.25-1.95],8.124383615748694e-05
Chapter I Certain infectious and parasitic diseases,"Other viral diseases, not elsewhere classified",MAPK13,Mitogen-activated protein kinase 13,23185,82,1.68 [1.26-2.23],0.0003773365567581
Chapter I Certain infectious and parasitic diseases,"Other viral diseases, not elsewhere classified",MIA,Melanoma-derived growth regulatory protein,27690,95,2.11 [1.39-3.22],0.0005025104945321
Chapter I Certain infectious and parasitic diseases,"Other viral diseases, not elsewhere classified",NMNAT1,Nicotinamide/nicotinic acid mononucleotide adenylyltransferase 1,27398,94,1.36 [1.15-1.62],0.0003610174108627
Chapter I Certain infectious and parasitic diseases,"Other viral diseases, not elsewhere classified",NTF4,Neurotrophin-4,26944,94,1.59 [1.25-2.03],0.0001602460963001
Chapter I Certain infectious and parasitic diseases,"Other viral diseases, not elsewhere classified",PADI4,Protein-arginine deiminase type-4,26874,91,1.36 [1.15-1.61],0.0003846964855415
Chapter I Certain infectious and parasitic diseases,"Other viral diseases, not elsewhere classified",PHOSPHO1,Phosphoethanolamine/phosphocholine phosphatase,27398,94,2.38 [1.44-3.92],0.0007008038947841
Chapter I Certain infectious and parasitic diseases,"Other viral diseases, not elsewhere classified",POLR2F,"DNA-directed RNA polymerases I, II, and III subunit RPABC2",27476,96,1.78 [1.29-2.47],0.0004942618820633
Chapter I Certain infectious and parasitic diseases,"Other viral diseases, not elsewhere classified",RASSF2,Ras association domain-containing protein 2,26944,94,1.48 [1.21-1.81],0.0001398790013197
