Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
Chapter X Diseases of the respiratory system,"Viral pneumonia (unknown virus, not influenza)",ADM,Pro-adrenomedullin,22854,245,2.79 [1.79-4.36],6.506446800890989e-06
Chapter X Diseases of the respiratory system,"Viral pneumonia (unknown virus, not influenza)",AGRN,Agrin,22768,240,2.10 [1.62-2.73],2.38784681653764e-08
Chapter X Diseases of the respiratory system,"Viral pneumonia (unknown virus, not influenza)",AREG,Amphiregulin,22559,242,1.78 [1.41-2.24],9.930257183800825e-07
Chapter X Diseases of the respiratory system,"Viral pneumonia (unknown virus, not influenza)",ASGR1,Asialoglycoprotein receptor 1,22466,240,2.22 [1.60-3.09],1.8364633455753188e-06
Chapter X Diseases of the respiratory system,"Viral pneumonia (unknown virus, not influenza)",ATRAID,All-trans retinoic acid-induced differentiation factor,19636,199,2.01 [1.53-2.65],6.556508848299375e-07
Chapter X Diseases of the respiratory system,"Viral pneumonia (unknown virus, not influenza)",BMPER,BMP-binding endothelial regulator protein,19308,194,3.55 [2.26-5.57],4.176307193605202e-08
Chapter X Diseases of the respiratory system,"Viral pneumonia (unknown virus, not influenza)",BTN2A1,Butyrophilin subfamily 2 member A1,22768,240,2.52 [1.74-3.65],1.072134393979827e-06
Chapter X Diseases of the respiratory system,"Viral pneumonia (unknown virus, not influenza)",CD27,CD27 antigen,22764,243,2.22 [1.77-2.78],6.229245087238099e-12
Chapter X Diseases of the respiratory system,"Viral pneumonia (unknown virus, not influenza)",CD300A,CMRF35-like molecule 8,19308,194,3.50 [2.31-5.30],3.632066126932855e-09
Chapter X Diseases of the respiratory system,"Viral pneumonia (unknown virus, not influenza)",CD300C,CMRF35-like molecule 6,22849,243,2.11 [1.57-2.84],6.683266401693229e-07
Chapter X Diseases of the respiratory system,"Viral pneumonia (unknown virus, not influenza)",CD300E,CMRF35-like molecule 2,22778,243,2.06 [1.62-2.62],4.365382839548006e-09
Chapter X Diseases of the respiratory system,"Viral pneumonia (unknown virus, not influenza)",CD302,CD302 antigen,22559,242,2.43 [1.80-3.30],9.13592398962654e-09
Chapter X Diseases of the respiratory system,"Viral pneumonia (unknown virus, not influenza)",CD38,ADP-ribosyl cyclase/cyclic ADP-ribose hydrolase 1,22559,242,2.13 [1.54-2.96],5.858705876295879e-06
Chapter X Diseases of the respiratory system,"Viral pneumonia (unknown virus, not influenza)",CD5,T-cell surface glycoprotein CD5,22817,245,1.70 [1.36-2.13],3.177216734533346e-06
Chapter X Diseases of the respiratory system,"Viral pneumonia (unknown virus, not influenza)",CD59,CD59 glycoprotein,21889,230,2.73 [1.88-3.98],1.566661333902126e-07
Chapter X Diseases of the respiratory system,"Viral pneumonia (unknown virus, not influenza)",CD74,HLA class II histocompatibility antigen gamma chain,22849,243,2.03 [1.51-2.75],3.5134039881476787e-06
Chapter X Diseases of the respiratory system,"Viral pneumonia (unknown virus, not influenza)",CD79B,B-cell antigen receptor complex-associated protein beta chain,22891,244,1.64 [1.32-2.03],5.850463058143192e-06
Chapter X Diseases of the respiratory system,"Viral pneumonia (unknown virus, not influenza)",CD80,T-lymphocyte activation antigen CD80,19723,199,2.54 [1.81-3.56],6.240091183467684e-08
Chapter X Diseases of the respiratory system,"Viral pneumonia (unknown virus, not influenza)",CD83,CD83 antigen,22613,240,2.16 [1.60-2.91],3.9238587021675333e-07
Chapter X Diseases of the respiratory system,"Viral pneumonia (unknown virus, not influenza)",CHCHD10,"Coiled-coil-helix-coiled-coil-helix domain-containing protein 10, mitochondrial",19693,199,1.90 [1.48-2.43],3.237964616691172e-07
Chapter X Diseases of the respiratory system,"Viral pneumonia (unknown virus, not influenza)",CKAP4,Cytoskeleton-associated protein 4,22793,243,2.18 [1.60-2.97],7.772360412266718e-07
Chapter X Diseases of the respiratory system,"Viral pneumonia (unknown virus, not influenza)",CLEC1A,C-type lectin domain family 1 member A,22241,239,2.03 [1.49-2.77],8.073874125541941e-06
Chapter X Diseases of the respiratory system,"Viral pneumonia (unknown virus, not influenza)",CLMP,CXADR-like membrane protein,22854,245,3.03 [1.90-4.83],2.991546881691977e-06
Chapter X Diseases of the respiratory system,"Viral pneumonia (unknown virus, not influenza)",COL18A1,Collagen alpha-1(XVIII) chain,22785,242,3.31 [2.10-5.22],2.693133662400923e-07
Chapter X Diseases of the respiratory system,"Viral pneumonia (unknown virus, not influenza)",COL6A3,Collagen alpha-3(VI) chain,22945,245,2.08 [1.58-2.72],1.31949166823019e-07
Chapter X Diseases of the respiratory system,"Viral pneumonia (unknown virus, not influenza)",COLEC12,Collectin-12,22662,238,2.58 [1.76-3.79],1.2567297979978422e-06
Chapter X Diseases of the respiratory system,"Viral pneumonia (unknown virus, not influenza)",CSF1,Macrophage colony-stimulating factor 1,22768,240,2.98 [2.03-4.37],2.1618690233495657e-08
Chapter X Diseases of the respiratory system,"Viral pneumonia (unknown virus, not influenza)",CST3,Cystatin-C,22754,241,2.61 [1.87-3.64],1.8098369353663492e-08
Chapter X Diseases of the respiratory system,"Viral pneumonia (unknown virus, not influenza)",CTSL,Cathepsin L1,22664,244,2.80 [1.84-4.27],1.676274758271971e-06
Chapter X Diseases of the respiratory system,"Viral pneumonia (unknown virus, not influenza)",CXCL9,C-X-C motif chemokine 9,22768,240,1.55 [1.34-1.78],1.6923812482075795e-09
Chapter X Diseases of the respiratory system,"Viral pneumonia (unknown virus, not influenza)",DLL1,Delta-like protein 1,22764,243,2.22 [1.58-3.11],4.555971848996009e-06
Chapter X Diseases of the respiratory system,"Viral pneumonia (unknown virus, not influenza)",DLL4,Delta-like protein 4,19231,195,1.21 [1.12-1.31],4.063791707187767e-06
Chapter X Diseases of the respiratory system,"Viral pneumonia (unknown virus, not influenza)",DSC2,Desmocollin-2,22465,239,2.70 [2.11-3.45],1.822883543748765e-15
Chapter X Diseases of the respiratory system,"Viral pneumonia (unknown virus, not influenza)",EDA2R,Tumor necrosis factor receptor superfamily member 27,22854,245,2.18 [1.68-2.82],3.486989357378578e-09
Chapter X Diseases of the respiratory system,"Viral pneumonia (unknown virus, not influenza)",EFNA1,Ephrin-A1,22662,241,2.80 [2.01-3.90],1.0584897568213582e-09
