Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
Chapter VI Diseases of the nervous system,Other degenerative diseases of the nervous system,ACTA2,"Actin, aortic smooth muscle",16994,971,1.38 [1.24-1.54],3.211933079831297e-09
Chapter VI Diseases of the nervous system,Other degenerative diseases of the nervous system,ADA2,Adenosine deaminase 2,17236,974,1.47 [1.29-1.67],5.375079091184462e-09
Chapter VI Diseases of the nervous system,Other degenerative diseases of the nervous system,ADAM9,Disintegrin and metalloproteinase domain-containing protein 9,15210,815,1.68 [1.35-2.08],2.5413907977667663e-06
Chapter VI Diseases of the nervous system,Other degenerative diseases of the nervous system,ADGRG1,Adhesion G-protein coupled receptor G1,17252,978,1.21 [1.13-1.28],2.305988090376769e-09
Chapter VI Diseases of the nervous system,Other degenerative diseases of the nervous system,ADM,Pro-adrenomedullin,17472,993,1.88 [1.50-2.34],2.55993573217988e-08
Chapter VI Diseases of the nervous system,Other degenerative diseases of the nervous system,AGR2,Anterior gradient protein 2 homolog,16803,948,1.18 [1.11-1.24],2.1747822737176185e-08
Chapter VI Diseases of the nervous system,Other degenerative diseases of the nervous system,ALCAM,CD166 antigen,17545,996,2.10 [1.57-2.79],4.053885108449628e-07
Chapter VI Diseases of the nervous system,Other degenerative diseases of the nervous system,ANGPT2,Angiopoietin-2,17472,993,1.44 [1.24-1.66],1.6355592655583345e-06
Chapter VI Diseases of the nervous system,Other degenerative diseases of the nervous system,APOA2,Apolipoprotein A-II,15307,815,1.55 [1.36-1.78],1.2868580369791489e-10
Chapter VI Diseases of the nervous system,Other degenerative diseases of the nervous system,APOE,Apolipoprotein E,15322,821,0.36 [0.32-0.41],1.75266863639342e-50
Chapter VI Diseases of the nervous system,Other degenerative diseases of the nervous system,AREG,Amphiregulin,17252,978,1.51 [1.33-1.70],8.113822100795982e-11
Chapter VI Diseases of the nervous system,Other degenerative diseases of the nervous system,BCAN,Brevican core protein,17181,968,0.59 [0.50-0.70],7.591666681303784e-10
Chapter VI Diseases of the nervous system,Other degenerative diseases of the nervous system,BRK1,Protein BRICK1,16936,958,1.53 [1.36-1.73],3.134964525992748e-12
Chapter VI Diseases of the nervous system,Other degenerative diseases of the nervous system,C1QA,Complement C1q subcomponent subunit A,17411,983,1.93 [1.50-2.47],2.571761533019909e-07
Chapter VI Diseases of the nervous system,Other degenerative diseases of the nervous system,C7,Complement component C7,14938,805,2.00 [1.60-2.49],6.754489234623635e-10
Chapter VI Diseases of the nervous system,Other degenerative diseases of the nervous system,CA12,Carbonic anhydrase 12,17252,978,1.76 [1.49-2.08],3.667113185260385e-11
Chapter VI Diseases of the nervous system,Other degenerative diseases of the nervous system,CCDC80,Coiled-coil domain-containing protein 80,17339,979,1.46 [1.26-1.68],3.099761640850036e-07
Chapter VI Diseases of the nervous system,Other degenerative diseases of the nervous system,CD276,CD276 antigen,17319,976,1.78 [1.51-2.11],1.2158225387043304e-11
Chapter VI Diseases of the nervous system,Other degenerative diseases of the nervous system,CD302,CD302 antigen,17252,978,1.72 [1.45-2.05],5.578617136747361e-10
Chapter VI Diseases of the nervous system,Other degenerative diseases of the nervous system,CD59,CD59 glycoprotein,16724,938,1.79 [1.42-2.26],7.974056806942807e-07
Chapter VI Diseases of the nervous system,Other degenerative diseases of the nervous system,CEACAM5,Carcinoembryonic antigen-related cell adhesion molecule 5,16752,959,1.24 [1.14-1.35],5.191177001198635e-07
Chapter VI Diseases of the nervous system,Other degenerative diseases of the nervous system,CEND1,Cell cycle exit and neuronal differentiation protein 1,14798,791,1.25 [1.15-1.35],1.1989940283643657e-07
