Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Cervicalgia,ACP5,Tartrate-resistant acid phosphatase type 5,19372,192,1.91 [1.46-2.50],2.5828780796095805e-06
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Cervicalgia,ACVRL1,Serine/threonine-protein kinase receptor R3,19066,189,2.99 [1.96-4.56],3.5519129643237425e-07
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Cervicalgia,AGRN,Agrin,19358,194,2.35 [1.78-3.11],1.6743171767938175e-09
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Cervicalgia,AMBP,Protein AMBP,19391,193,6.63 [3.98-11.06],4.057476729109734e-13
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Cervicalgia,AREG,Amphiregulin,19179,190,1.91 [1.50-2.44],1.352449653412327e-07
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Cervicalgia,ASGR1,Asialoglycoprotein receptor 1,19097,190,3.03 [2.11-4.36],1.8117573817204603e-09
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Cervicalgia,ASGR2,Asialoglycoprotein receptor 2,16848,162,4.02 [2.56-6.32],1.7615870332127783e-09
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Cervicalgia,ATRAID,All-trans retinoic acid-induced differentiation factor,16761,163,2.50 [1.94-3.22],9.915351183108318e-13
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Cervicalgia,B4GALT1,"Beta-1,4-galactosyltransferase 1",19358,194,3.76 [2.52-5.63],1.1582224739624824e-10
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Cervicalgia,BSG,Basigin,19428,194,5.26 [3.07-8.99],1.3394226701851272e-09
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Cervicalgia,BTN2A1,Butyrophilin subfamily 2 member A1,19358,194,3.63 [2.48-5.32],3.7568886108541156e-11
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Cervicalgia,CA12,Carbonic anhydrase 12,19179,190,2.25 [1.59-3.18],4.356656694206097e-06
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Cervicalgia,CCDC80,Coiled-coil domain-containing protein 80,19263,195,2.02 [1.50-2.73],4.400073262514047e-06
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Cervicalgia,CCN3,CCN family member 3,19473,197,2.23 [1.62-3.05],6.175637548246022e-07
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Cervicalgia,CD14,Monocyte differentiation antigen CD14,18924,193,2.11 [1.59-2.80],2.2846911564064365e-07
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Cervicalgia,CD27,CD27 antigen,19347,194,2.00 [1.54-2.58],1.3204936710516144e-07
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Cervicalgia,CD300LG,CMRF35-like molecule 9,19297,193,2.30 [1.67-3.18],4.0907897720063225e-07
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Cervicalgia,CD55,Complement decay-accelerating factor,18618,191,2.40 [1.63-3.53],8.95707652424585e-06
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Cervicalgia,CD59,CD59 glycoprotein,18603,182,3.22 [2.24-4.62],2.316547001245e-10
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Cervicalgia,CD79B,B-cell antigen receptor complex-associated protein beta chain,19459,194,1.88 [1.50-2.34],2.3581474747688053e-08
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Cervicalgia,CD93,Complement component C1q receptor,18584,195,2.50 [1.73-3.62],1.217961400639618e-06
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Cervicalgia,CGREF1,Cell growth regulator with EF hand domain protein 1,19263,195,1.88 [1.42-2.49],9.660414488192308e-06
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Cervicalgia,CHCHD10,"Coiled-coil-helix-coiled-coil-helix domain-containing protein 10, mitochondrial",16821,160,2.03 [1.53-2.68],7.036178468719802e-07
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Cervicalgia,CHGA,Chromogranin-A,16851,162,1.44 [1.28-1.63],2.5781478352475526e-09
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Cervicalgia,CKAP4,Cytoskeleton-associated protein 4,19368,194,2.63 [1.90-3.65],5.594148066537226e-09
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Cervicalgia,CLEC14A,C-type lectin domain family 14 member A,19297,193,2.52 [1.75-3.62],5.615849889290215e-07
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Cervicalgia,CLEC1A,C-type lectin domain family 1 member A,18889,188,2.42 [1.71-3.42],5.49858417957499e-07
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Cervicalgia,CLEC5A,C-type lectin domain family 5 member A,19204,195,2.49 [1.69-3.66],3.64442151254584e-06
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Cervicalgia,CLMP,CXADR-like membrane protein,19425,193,5.46 [3.39-8.81],3.5062181376903522e-12
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Cervicalgia,COL18A1,Collagen alpha-1(XVIII) chain,19365,197,4.68 [2.85-7.70],1.145572118342189e-09
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Cervicalgia,COL6A3,Collagen alpha-3(VI) chain,19507,197,2.52 [1.89-3.36],3.2378875643729286e-10
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Cervicalgia,COLEC12,Collectin-12,19269,190,3.14 [2.07-4.77],8.469851595210141e-08
