Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
Chapter XIV Diseases of the genitourinary system,Chronic kidney disease,ABCA2,ATP-binding cassette sub-family A member 2,18294,1708,2.15 [1.95-2.38],3.513198687895175e-52
Chapter XIV Diseases of the genitourinary system,Chronic kidney disease,ABL1,Tyrosine-protein kinase ABL1,21634,2331,1.20 [1.14-1.27],6.216810976641321e-12
Chapter XIV Diseases of the genitourinary system,Chronic kidney disease,ACAA1,"3-ketoacyl-CoA thiolase, peroxisomal",21251,2277,1.13 [1.08-1.18],1.222534075405459e-07
Chapter XIV Diseases of the genitourinary system,Chronic kidney disease,ACAN,Aggrecan core protein,21520,2318,1.83 [1.60-2.10],8.183983307244778e-19
Chapter XIV Diseases of the genitourinary system,Chronic kidney disease,ACE,Angiotensin-converting enzyme,18949,1761,1.89 [1.60-2.23],4.056227874671847e-14
Chapter XIV Diseases of the genitourinary system,Chronic kidney disease,ACE2,Angiotensin-converting enzyme 2,21333,2301,1.27 [1.19-1.35],3.772622913720145e-14
Chapter XIV Diseases of the genitourinary system,Chronic kidney disease,ACP5,Tartrate-resistant acid phosphatase type 5,21859,2355,1.49 [1.33-1.66],9.380597534919274e-12
Chapter XIV Diseases of the genitourinary system,Chronic kidney disease,ACP6,Lysophosphatidic acid phosphatase type 6,21878,2348,1.39 [1.31-1.47],5.3433367480818906e-27
Chapter XIV Diseases of the genitourinary system,Chronic kidney disease,ACRV1,Acrosomal protein SP-10,18382,1714,1.16 [1.10-1.23],8.232332831415033e-08
Chapter XIV Diseases of the genitourinary system,Chronic kidney disease,ACTA2,"Actin, aortic smooth muscle",21333,2301,2.02 [1.92-2.11],2.062398830000087e-192
Chapter XIV Diseases of the genitourinary system,Chronic kidney disease,ACTN2,Alpha-actinin-2,18294,1708,1.42 [1.32-1.52],3.9238948615500937e-23
Chapter XIV Diseases of the genitourinary system,Chronic kidney disease,ACTN4,Alpha-actinin-4,21333,2292,1.41 [1.29-1.53],6.163060604858761e-15
Chapter XIV Diseases of the genitourinary system,Chronic kidney disease,ACVRL1,Serine/threonine-protein kinase receptor R3,21517,2315,13.99 [12.60-15.53],0.0
Chapter XIV Diseases of the genitourinary system,Chronic kidney disease,ACY3,N-acyl-aromatic-L-amino acid amidohydrolase,18294,1708,1.23 [1.14-1.33],3.114209843760853e-07
Chapter XIV Diseases of the genitourinary system,Chronic kidney disease,ADA,Adenosine deaminase,21951,2356,1.31 [1.19-1.45],3.848074999529925e-08
Chapter XIV Diseases of the genitourinary system,Chronic kidney disease,ADA2,Adenosine deaminase 2,21631,2340,1.93 [1.79-2.08],4.664017135031544e-63
Chapter XIV Diseases of the genitourinary system,Chronic kidney disease,ADAM12,Disintegrin and metalloproteinase domain-containing protein 12,18382,1714,3.26 [2.95-3.61],3.233775027350008e-117
Chapter XIV Diseases of the genitourinary system,Chronic kidney disease,ADAM15,Disintegrin and metalloproteinase domain-containing protein 15,21333,2301,1.46 [1.30-1.64],3.6372507015106976e-10
Chapter XIV Diseases of the genitourinary system,Chronic kidney disease,ADAM22,Disintegrin and metalloproteinase domain-containing protein 22,21547,2318,4.36 [3.95-4.82],9.223595534944375e-184
Chapter XIV Diseases of the genitourinary system,Chronic kidney disease,ADAM23,Disintegrin and metalloproteinase domain-containing protein 23,21951,2356,3.65 [3.24-4.12],1.233668770655183e-97
Chapter XIV Diseases of the genitourinary system,Chronic kidney disease,ADAM8,Disintegrin and metalloproteinase domain-containing protein 8,21873,2362,2.76 [2.50-3.04],1.2575357999315462e-94
Chapter XIV Diseases of the genitourinary system,Chronic kidney disease,ADAM9,Disintegrin and metalloproteinase domain-containing protein 9,18845,1766,4.20 [3.78-4.66],8.849584132194844e-160
Chapter XIV Diseases of the genitourinary system,Chronic kidney disease,ADAMTS1,A disintegrin and metalloproteinase with thrombospondin motifs 1,18382,1714,1.77 [1.58-1.97],4.394193225036696e-24
Chapter XIV Diseases of the genitourinary system,Chronic kidney disease,ADAMTS13,A disintegrin and metalloproteinase with thrombospondin motifs 13,22008,2372,0.63 [0.54-0.73],9.38829064295785e-10
Chapter XIV Diseases of the genitourinary system,Chronic kidney disease,ADAMTS15,A disintegrin and metalloproteinase with thrombospondin motifs 15,21634,2331,2.98 [2.75-3.22],3.509199586031391e-164
Chapter XIV Diseases of the genitourinary system,Chronic kidney disease,ADAMTS16,A disintegrin and metalloproteinase with thrombospondin motifs 16,21333,2301,1.50 [1.40-1.61],2.423406964643112e-30
Chapter XIV Diseases of the genitourinary system,Chronic kidney disease,ADAMTS4,A disintegrin and metalloproteinase with thrombospondin motifs 4,18382,1714,1.86 [1.66-2.09],1.3819303111657707e-26
Chapter XIV Diseases of the genitourinary system,Chronic kidney disease,ADAMTSL2,ADAMTS-like protein 2,18946,1768,1.99 [1.77-2.24],9.440835889627631e-31
Chapter XIV Diseases of the genitourinary system,Chronic kidney disease,ADAMTSL4,ADAMTS-like protein 4,18464,1711,1.83 [1.50-2.22],2.278281934810343e-09
Chapter XIV Diseases of the genitourinary system,Chronic kidney disease,ADAMTSL5,ADAMTS-like protein 5,18939,1760,1.65 [1.48-1.84],5.1667529941793975e-20
Chapter XIV Diseases of the genitourinary system,Chronic kidney disease,ADGRB3,Adhesion G protein-coupled receptor B3,21517,2315,2.89 [2.63-3.18],5.748539024254706e-105
Chapter XIV Diseases of the genitourinary system,Chronic kidney disease,ADGRD1,Adhesion G-protein coupled receptor D1,18546,1720,1.33 [1.18-1.50],3.5276966414934087e-06
Chapter XIV Diseases of the genitourinary system,Chronic kidney disease,ADGRE1,Adhesion G protein-coupled receptor E1,18845,1766,1.41 [1.31-1.53],3.3006339438122472e-18
Chapter XIV Diseases of the genitourinary system,Chronic kidney disease,ADGRE2,Adhesion G protein-coupled receptor E2,21835,2360,2.37 [2.10-2.68],5.8112995891220484e-43
Chapter XIV Diseases of the genitourinary system,Chronic kidney disease,ADGRE5,Adhesion G protein-coupled receptor E5,21921,2371,2.21 [2.01-2.43],2.360373557221764e-59
Chapter XIV Diseases of the genitourinary system,Chronic kidney disease,ADGRG1,Adhesion G-protein coupled receptor G1,21634,2331,1.23 [1.19-1.28],9.020952937083898e-30
Chapter XIV Diseases of the genitourinary system,Chronic kidney disease,ADGRG2,Adhesion G-protein coupled receptor G2,21741,2351,0.63 [0.55-0.72],2.0255647774679343e-11
Chapter XIV Diseases of the genitourinary system,Chronic kidney disease,ADM,Pro-adrenomedullin,21916,2353,19.25 [16.59-22.33],0.0
Chapter XIV Diseases of the genitourinary system,Chronic kidney disease,AFM,Afamin,18964,1763,0.44 [0.35-0.55],6.157516218170407e-13
Chapter XIV Diseases of the genitourinary system,Chronic kidney disease,AFP,Alpha-fetoprotein,21478,2310,0.85 [0.80-0.90],1.4047394167711589e-08
Chapter XIV Diseases of the genitourinary system,Chronic kidney disease,AGER,Advanced glycosylation end product-specific receptor,21696,2345,2.69 [2.48-2.93],3.2493513330972533e-121
Chapter XIV Diseases of the genitourinary system,Chronic kidney disease,AGR2,Anterior gradient protein 2 homolog,21076,2260,1.40 [1.35-1.45],4.308066068290762e-81
Chapter XIV Diseases of the genitourinary system,Chronic kidney disease,AGR3,Anterior gradient protein 3,21205,2274,1.27 [1.20-1.34],5.144280196289996e-16
Chapter XIV Diseases of the genitourinary system,Chronic kidney disease,AGRN,Agrin,21835,2360,4.05 [3.83-4.28],0.0
Chapter XIV Diseases of the genitourinary system,Chronic kidney disease,AGRP,Agouti-related protein,21951,2356,1.90 [1.77-2.04],1.142590863381943e-69
Chapter XIV Diseases of the genitourinary system,Chronic kidney disease,AGT,Angiotensinogen,18949,1761,1.51 [1.27-1.79],2.9369950290871475e-06
Chapter XIV Diseases of the genitourinary system,Chronic kidney disease,AGXT,Serine--pyruvate aminotransferase,21741,2351,1.14 [1.09-1.19],3.2994238092723625e-08
Chapter XIV Diseases of the genitourinary system,Chronic kidney disease,AHNAK,Neuroblast differentiation-associated protein AHNAK,18464,1711,2.49 [2.25-2.76],2.4307718033889133e-69
Chapter XIV Diseases of the genitourinary system,Chronic kidney disease,AHNAK2,Protein AHNAK2,18464,1711,2.43 [2.18-2.72],1.0706554102768497e-56
Chapter XIV Diseases of the genitourinary system,Chronic kidney disease,AIF1L,Allograft inflammatory factor 1-like,18464,1711,1.23 [1.15-1.32],3.248445282880472e-09
Chapter XIV Diseases of the genitourinary system,Chronic kidney disease,ALCAM,CD166 antigen,22008,2372,5.17 [4.35-6.13],1.4202254220662429e-78
Chapter XIV Diseases of the genitourinary system,Chronic kidney disease,ALPP,"Alkaline phosphatase, placental type",21634,2331,1.09 [1.05-1.13],1.1227176634259467e-06
Chapter XIV Diseases of the genitourinary system,Chronic kidney disease,AMBP,Protein AMBP,21883,2349,19.79 [17.52-22.36],0.0
Chapter XIV Diseases of the genitourinary system,Chronic kidney disease,AMN,Protein amnionless,21333,2292,1.21 [1.12-1.30],1.481424424514434e-06
Chapter XIV Diseases of the genitourinary system,Chronic kidney disease,AMY1A_AMY1B_AMY1C,Alpha-amylase 1A_Alpha-amylase 1B_Alpha-amylase 1C,17733,1652,1.31 [1.22-1.42],1.7996418598602357e-12
Chapter XIV Diseases of the genitourinary system,Chronic kidney disease,AMY2A,Pancreatic alpha-amylase,20886,2248,1.60 [1.49-1.72],7.377463268332195e-36
Chapter XIV Diseases of the genitourinary system,Chronic kidney disease,AMY2B,Alpha-amylase 2B,20263,2180,1.58 [1.46-1.70],3.514411410834061e-34
Chapter XIV Diseases of the genitourinary system,Chronic kidney disease,ANG,Angiogenin,21711,2350,2.89 [2.65-3.15],7.94680710005094e-127
Chapter XIV Diseases of the genitourinary system,Chronic kidney disease,ANGPT2,Angiopoietin-2,21916,2353,2.95 [2.72-3.21],1.1825842447716037e-141
Chapter XIV Diseases of the genitourinary system,Chronic kidney disease,ANGPTL1,Angiopoietin-related protein 1,21435,2316,2.08 [1.83-2.36],4.3181168813616254e-30
Chapter XIV Diseases of the genitourinary system,Chronic kidney disease,ANGPTL2,Angiopoietin-related protein 2,21765,2356,1.38 [1.26-1.51],1.4484292566823393e-12
Chapter XIV Diseases of the genitourinary system,Chronic kidney disease,ANGPTL3,Angiopoietin-related protein 3,21772,2350,1.48 [1.34-1.64],1.6947108186197663e-14
Chapter XIV Diseases of the genitourinary system,Chronic kidney disease,ANGPTL4,Angiopoietin-related protein 4,21796,2354,3.35 [3.08-3.63],3.106825119260707e-184
Chapter XIV Diseases of the genitourinary system,Chronic kidney disease,ANGPTL7,Angiopoietin-related protein 7,21916,2353,2.06 [1.88-2.26],6.175321918964738e-56
Chapter XIV Diseases of the genitourinary system,Chronic kidney disease,ANXA10,Annexin A10,21249,2281,1.29 [1.24-1.33],1.4943898399278083e-38
Chapter XIV Diseases of the genitourinary system,Chronic kidney disease,ANXA5,Annexin A5,21184,2274,2.32 [2.12-2.54],4.941094616992391e-72
Chapter XIV Diseases of the genitourinary system,Chronic kidney disease,AOC3,Membrane primary amine oxidase,21857,2360,1.92 [1.70-2.17],3.354337082322377e-26
Chapter XIV Diseases of the genitourinary system,Chronic kidney disease,APBB1IP,Amyloid beta A4 precursor protein-binding family B member 1-interacting protein,21634,2331,1.35 [1.25-1.45],7.784708994906765e-16
Chapter XIV Diseases of the genitourinary system,Chronic kidney disease,APOA1,Apolipoprotein A-I,18964,1763,0.55 [0.45-0.66],3.110676551827961e-10
Chapter XIV Diseases of the genitourinary system,Chronic kidney disease,APOA2,Apolipoprotein A-II,18949,1761,1.92 [1.76-2.10],3.0958013545274782e-49
Chapter XIV Diseases of the genitourinary system,Chronic kidney disease,APOA4,Apolipoprotein A-IV,18964,1763,2.17 [2.01-2.35],3.7183120807789237e-85
Chapter XIV Diseases of the genitourinary system,Chronic kidney disease,APOC1,Apolipoprotein C-I,18932,1761,0.54 [0.47-0.62],6.011110740352162e-20
Chapter XIV Diseases of the genitourinary system,Chronic kidney disease,APOH,Beta-2-glycoprotein 1,21759,2346,1.65 [1.51-1.81],7.900026970076724e-29
Chapter XIV Diseases of the genitourinary system,Chronic kidney disease,APOM,Apolipoprotein M,21811,2354,0.42 [0.37-0.48],4.996371279971972e-42
Chapter XIV Diseases of the genitourinary system,Chronic kidney disease,AREG,Amphiregulin,21634,2331,2.44 [2.29-2.60],1.314819808806836e-166
Chapter XIV Diseases of the genitourinary system,Chronic kidney disease,ARHGAP1,Rho GTPase-activating protein 1,21251,2277,0.82 [0.76-0.90],4.469009924723631e-06
Chapter XIV Diseases of the genitourinary system,Chronic kidney disease,ARHGEF5,Rho guanine nucleotide exchange factor 5,18339,1716,1.29 [1.23-1.36],2.511240490953868e-21
Chapter XIV Diseases of the genitourinary system,Chronic kidney disease,ART3,Ecto-ADP-ribosyltransferase 3,21857,2360,4.35 [4.04-4.67],0.0
Chapter XIV Diseases of the genitourinary system,Chronic kidney disease,ASGR1,Asialoglycoprotein receptor 1,21547,2318,4.14 [3.85-4.44],0.0
Chapter XIV Diseases of the genitourinary system,Chronic kidney disease,ASGR2,Asialoglycoprotein receptor 2,18949,1761,6.14 [5.33-7.07],1.3155192723281829e-140
Chapter XIV Diseases of the genitourinary system,Chronic kidney disease,ATOX1,Copper transport protein ATOX1,21827,2354,1.15 [1.09-1.21],2.614569608281941e-07
Chapter XIV Diseases of the genitourinary system,Chronic kidney disease,ATP6AP2,Renin receptor,21251,2277,1.46 [1.36-1.57],9.896929753728217e-25
Chapter XIV Diseases of the genitourinary system,Chronic kidney disease,ATRAID,All-trans retinoic acid-induced differentiation factor,18845,1766,3.46 [3.25-3.68],0.0
Chapter XIV Diseases of the genitourinary system,Chronic kidney disease,AXL,Tyrosine-protein kinase receptor UFO,21857,2360,2.73 [2.44-3.06],3.327995321427204e-68
Chapter XIV Diseases of the genitourinary system,Chronic kidney disease,B2M,Beta-2-microglobulin,18964,1763,1.99 [1.91-2.08],4.813458045762067e-209
Chapter XIV Diseases of the genitourinary system,Chronic kidney disease,B3GNT7,"UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 7",18464,1711,1.91 [1.68-2.17],4.518480458246893e-23
Chapter XIV Diseases of the genitourinary system,Chronic kidney disease,B4GALT1,"Beta-1,4-galactosyltransferase 1",21835,2360,7.28 [6.53-8.13],6.062254936951838e-278
