Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
Chapter VI Diseases of the nervous system,Episodal and paroxysmal disorders,ACE2,Angiotensin-converting enzyme 2,21962,533,1.53 [1.36-1.73],1.145158831907554e-12
Chapter VI Diseases of the nervous system,Episodal and paroxysmal disorders,AGR2,Anterior gradient protein 2 homolog,21723,525,1.21 [1.12-1.31],1.1413896659294305e-06
Chapter VI Diseases of the nervous system,Episodal and paroxysmal disorders,AMBP,Protein AMBP,22531,542,3.10 [2.16-4.44],7.217531168240245e-10
Chapter VI Diseases of the nervous system,Episodal and paroxysmal disorders,ANGPT2,Angiopoietin-2,22567,542,1.67 [1.38-2.01],9.19508250143908e-08
Chapter VI Diseases of the nervous system,Episodal and paroxysmal disorders,APCS,Serum amyloid P-component,19258,454,0.51 [0.39-0.67],9.352980727830512e-07
Chapter VI Diseases of the nervous system,Episodal and paroxysmal disorders,AREG,Amphiregulin,22262,533,1.64 [1.38-1.93],7.225578275006482e-09
Chapter VI Diseases of the nervous system,Episodal and paroxysmal disorders,ASGR1,Asialoglycoprotein receptor 1,22174,533,1.83 [1.45-2.31],4.571198158784321e-07
Chapter VI Diseases of the nervous system,Episodal and paroxysmal disorders,BTN2A1,Butyrophilin subfamily 2 member A1,22450,540,1.80 [1.39-2.33],6.988783878750491e-06
Chapter VI Diseases of the nervous system,Episodal and paroxysmal disorders,CA12,Carbonic anhydrase 12,22262,533,1.72 [1.39-2.12],5.574534271907795e-07
Chapter VI Diseases of the nervous system,Episodal and paroxysmal disorders,CCN3,CCN family member 3,22605,547,1.69 [1.38-2.06],2.7500922512853346e-07
Chapter VI Diseases of the nervous system,Episodal and paroxysmal disorders,CD14,Monocyte differentiation antigen CD14,21964,537,1.69 [1.41-2.02],1.8781853095269063e-08
Chapter VI Diseases of the nervous system,Episodal and paroxysmal disorders,CD27,CD27 antigen,22433,539,1.48 [1.25-1.74],4.066233570662988e-06
Chapter VI Diseases of the nervous system,Episodal and paroxysmal disorders,CD276,CD276 antigen,22338,536,1.96 [1.58-2.44],1.1343753657426511e-09
Chapter VI Diseases of the nervous system,Episodal and paroxysmal disorders,CKAP4,Cytoskeleton-associated protein 4,22522,544,1.77 [1.41-2.23],1.2155751152177583e-06
Chapter VI Diseases of the nervous system,Episodal and paroxysmal disorders,CKB,Creatine kinase B-type,19416,458,1.55 [1.34-1.80],7.418930675892866e-09
Chapter VI Diseases of the nervous system,Episodal and paroxysmal disorders,COL4A1,Collagen alpha-1(IV) chain,22365,542,1.50 [1.26-1.80],6.803592516598384e-06
Chapter VI Diseases of the nervous system,Episodal and paroxysmal disorders,COL6A3,Collagen alpha-3(VI) chain,22649,547,1.69 [1.40-2.04],4.6058540009981775e-08
Chapter VI Diseases of the nervous system,Episodal and paroxysmal disorders,CPM,Carboxypeptidase M,22464,539,2.29 [1.85-2.84],2.4569811370266983e-14
Chapter VI Diseases of the nervous system,Episodal and paroxysmal disorders,CSF1,Macrophage colony-stimulating factor 1,22450,540,1.92 [1.48-2.50],1.2401357117772049e-06
Chapter VI Diseases of the nervous system,Episodal and paroxysmal disorders,CTSL,Cathepsin L1,22365,542,2.18 [1.63-2.93],2.035955201314176e-07
Chapter VI Diseases of the nervous system,Episodal and paroxysmal disorders,CXADR,Coxsackievirus and adenovirus receptor,22343,537,1.39 [1.20-1.60],9.371784462374171e-06
Chapter VI Diseases of the nervous system,Episodal and paroxysmal disorders,CXCL13,C-X-C motif chemokine 13,22576,541,1.46 [1.34-1.59],7.710841115222896e-18
Chapter VI Diseases of the nervous system,Episodal and paroxysmal disorders,DCBLD2,"Discoidin, CUB and LCCL domain-containing protein 2",22433,539,1.63 [1.32-2.01],4.626618727823407e-06
Chapter VI Diseases of the nervous system,Episodal and paroxysmal disorders,DRAXIN,Draxin,22174,533,1.50 [1.26-1.78],5.347961773340469e-06
Chapter VI Diseases of the nervous system,Episodal and paroxysmal disorders,DSC2,Desmocollin-2,22118,536,1.66 [1.35-2.04],1.6634863797428302e-06
Chapter VI Diseases of the nervous system,Episodal and paroxysmal disorders,EDA2R,Tumor necrosis factor receptor superfamily member 27,22567,542,1.70 [1.43-2.01],1.3936326800738943e-09
Chapter VI Diseases of the nervous system,Episodal and paroxysmal disorders,EPHA2,Ephrin type-A receptor 2,21536,518,1.89 [1.53-2.34],4.749669343119978e-09
Chapter VI Diseases of the nervous system,Episodal and paroxysmal disorders,EPHB4,Ephrin type-B receptor 4,22649,547,2.09 [1.59-2.73],8.262345796297933e-08
Chapter VI Diseases of the nervous system,Episodal and paroxysmal disorders,F10,Coagulation factor X,19433,460,0.49 [0.36-0.67],4.655809557180412e-06
Chapter VI Diseases of the nervous system,Episodal and paroxysmal disorders,FGL1,Fibrinogen-like protein 1,19433,460,1.44 [1.26-1.65],7.046883497207375e-08
Chapter VI Diseases of the nervous system,Episodal and paroxysmal disorders,FOLR1,Folate receptor alpha,22344,536,1.73 [1.37-2.19],3.672300680115825e-06
Chapter VI Diseases of the nervous system,Episodal and paroxysmal disorders,GDF15,Growth/differentiation factor 15,22649,547,1.68 [1.48-1.91],3.993357187264752e-15
Chapter VI Diseases of the nervous system,Episodal and paroxysmal disorders,GGT1,Glutathione hydrolase 1 proenzyme,22338,536,1.52 [1.33-1.72],1.7652249402108616e-10
Chapter VI Diseases of the nervous system,Episodal and paroxysmal disorders,GHR,Growth hormone receptor,18976,448,0.38 [0.27-0.52],3.623559597573514e-09
Chapter VI Diseases of the nervous system,Episodal and paroxysmal disorders,GUCA2A,Guanylin,22260,535,1.85 [1.51-2.26],1.9592273851299955e-09
