Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
"Chapter IV Endocrine, nutritional and metabolic diseases",Obesity,ADAM12,Disintegrin and metalloproteinase domain-containing protein 12,18487,140,3.00 [2.02-4.45],4.772114610355634e-08
"Chapter IV Endocrine, nutritional and metabolic diseases",Obesity,ADAM9,Disintegrin and metalloproteinase domain-containing protein 9,18985,143,2.98 [1.87-4.75],4.030332604197428e-06
"Chapter IV Endocrine, nutritional and metabolic diseases",Obesity,AMBP,Protein AMBP,22120,175,5.36 [2.73-10.53],1.0792634329800282e-06
"Chapter IV Endocrine, nutritional and metabolic diseases",Obesity,ANGPT2,Angiopoietin-2,22155,175,2.47 [1.76-3.46],1.655540260377085e-07
"Chapter IV Endocrine, nutritional and metabolic diseases",Obesity,ATRAID,All-trans retinoic acid-induced differentiation factor,18985,143,2.49 [1.83-3.38],4.955148163139594e-09
"Chapter IV Endocrine, nutritional and metabolic diseases",Obesity,B2M,Beta-2-microglobulin,19070,141,2.04 [1.50-2.78],5.970753687074982e-06
"Chapter IV Endocrine, nutritional and metabolic diseases",Obesity,CALB2,Calretinin,21483,164,2.21 [1.63-3.00],3.707064622475146e-07
"Chapter IV Endocrine, nutritional and metabolic diseases",Obesity,CALCB,Calcitonin gene-related peptide 2,19001,142,2.07 [1.52-2.84],5.18183536200415e-06
"Chapter IV Endocrine, nutritional and metabolic diseases",Obesity,CCL21,C-C motif chemokine 21,22040,175,2.00 [1.53-2.63],5.743979078907932e-07
"Chapter IV Endocrine, nutritional and metabolic diseases",Obesity,CD302,CD302 antigen,21861,174,2.46 [1.67-3.63],5.337062930436008e-06
"Chapter IV Endocrine, nutritional and metabolic diseases",Obesity,CFD,Complement factor D,19070,141,3.88 [2.19-6.88],3.2881702928222385e-06
"Chapter IV Endocrine, nutritional and metabolic diseases",Obesity,CHCHD10,"Coiled-coil-helix-coiled-coil-helix domain-containing protein 10, mitochondrial",19001,142,2.12 [1.58-2.82],3.8431617096076985e-07
"Chapter IV Endocrine, nutritional and metabolic diseases",Obesity,CHGA,Chromogranin-A,19053,141,1.50 [1.29-1.75],1.288768513927373e-07
"Chapter IV Endocrine, nutritional and metabolic diseases",Obesity,CHRDL1,Chordin-like protein 1,22006,175,2.68 [1.75-4.10],5.117914543904999e-06
"Chapter IV Endocrine, nutritional and metabolic diseases",Obesity,COL6A3,Collagen alpha-3(VI) chain,22233,177,2.16 [1.55-3.01],5.464620348430324e-06
"Chapter IV Endocrine, nutritional and metabolic diseases",Obesity,EDA2R,Tumor necrosis factor receptor superfamily member 27,22155,175,2.04 [1.51-2.76],2.846609487062989e-06
"Chapter IV Endocrine, nutritional and metabolic diseases",Obesity,EFNA4,Ephrin-A4,21734,169,2.37 [1.66-3.39],2.4322925989392643e-06
"Chapter IV Endocrine, nutritional and metabolic diseases",Obesity,EPHA2,Ephrin type-A receptor 2,21153,167,2.63 [1.81-3.82],3.816701075147125e-07
"Chapter IV Endocrine, nutritional and metabolic diseases",Obesity,GDF15,Growth/differentiation factor 15,22233,177,1.83 [1.44-2.33],9.699853718995162e-07
"Chapter IV Endocrine, nutritional and metabolic diseases",Obesity,IGFBP4,Insulin-like growth factor-binding protein 4,21712,170,1.84 [1.43-2.38],2.679306118668668e-06
"Chapter IV Endocrine, nutritional and metabolic diseases",Obesity,KLK4,Kallikrein-4,22155,175,1.54 [1.27-1.86],9.484758206950552e-06
"Chapter IV Endocrine, nutritional and metabolic diseases",Obesity,LEP,Leptin,21953,173,1.82 [1.40-2.37],7.220397601503075e-06
"Chapter IV Endocrine, nutritional and metabolic diseases",Obesity,LGALS4,Galectin-4,21929,174,2.00 [1.59-2.51],2.232572359349462e-09
"Chapter IV Endocrine, nutritional and metabolic diseases",Obesity,LRRN1,Leucine-rich repeat neuronal protein 1,21567,170,0.43 [0.29-0.62],6.722620505260304e-06
"Chapter IV Endocrine, nutritional and metabolic diseases",Obesity,RBFOX3,RNA binding protein fox-1 homolog 3,19013,144,2.06 [1.53-2.78],1.827146240798521e-06
"Chapter IV Endocrine, nutritional and metabolic diseases",Obesity,REG3A,Regenerating islet-derived protein 3-alpha,22233,177,1.64 [1.33-2.01],3.515872413350164e-06
"Chapter IV Endocrine, nutritional and metabolic diseases",Obesity,REN,Renin,21953,173,1.42 [1.23-1.63],9.048578651243864e-07
"Chapter IV Endocrine, nutritional and metabolic diseases",Obesity,RNASE1,Ribonuclease pancreatic,19066,145,3.76 [2.43-5.82],2.844316670400293e-09
"Chapter IV Endocrine, nutritional and metabolic diseases",Obesity,RNASE6,Ribonuclease K6,18933,145,2.29 [1.71-3.08],3.0618373377304096e-08
"Chapter IV Endocrine, nutritional and metabolic diseases",Obesity,RTN4R,Reticulon-4 receptor,22155,175,2.53 [1.73-3.70],1.686913490706907e-06
"Chapter IV Endocrine, nutritional and metabolic diseases",Obesity,SPINK1,Serine protease inhibitor Kazal-type 1,21972,171,2.23 [1.67-2.97],4.024542596867849e-08
"Chapter IV Endocrine, nutritional and metabolic diseases",Obesity,SPINK4,Serine protease inhibitor Kazal-type 4,21933,174,1.70 [1.39-2.07],1.5705598953814381e-07
"Chapter IV Endocrine, nutritional and metabolic diseases",Obesity,SPON2,Spondin-2,21847,173,2.40 [1.64-3.53],6.960873779652407e-06
"Chapter IV Endocrine, nutritional and metabolic diseases",Obesity,TFF3,Trefoil factor 3,21959,173,2.11 [1.63-2.73],1.6019868359774457e-08
"Chapter IV Endocrine, nutritional and metabolic diseases",Obesity,VSIG2,V-set and immunoglobulin domain-containing protein 2,18977,142,1.85 [1.49-2.31],3.6044016397886686e-08
