Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Other cataract,ACTA2,"Actin, aortic smooth muscle",20584,380,1.49 [1.27-1.76],2.047328954787505e-06
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Other cataract,ACVRL1,Serine/threonine-protein kinase receptor R3,20742,378,2.01 [1.48-2.73],8.5043369220806e-06
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Other cataract,ADA2,Adenosine deaminase 2,20854,378,1.62 [1.33-1.96],9.812693082589751e-07
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Other cataract,ADAM12,Disintegrin and metalloproteinase domain-containing protein 12,17674,321,2.09 [1.64-2.66],2.342398702865306e-09
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Other cataract,ADAMTSL2,ADAMTS-like protein 2,18219,327,1.82 [1.40-2.37],8.00691044890683e-06
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Other cataract,ADGRG1,Adhesion G-protein coupled receptor G1,20855,385,1.23 [1.12-1.34],5.768634360981157e-06
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Other cataract,ADM,Pro-adrenomedullin,21132,384,2.31 [1.65-3.23],1.0980058521900117e-06
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Other cataract,AGRN,Agrin,21035,389,1.66 [1.33-2.07],7.673403002409871e-06
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Other cataract,AMBP,Protein AMBP,21099,384,3.31 [2.19-4.99],1.1626524968745008e-08
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Other cataract,AREG,Amphiregulin,20855,385,1.83 [1.52-2.20],1.1139821509724875e-10
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Other cataract,ASGR1,Asialoglycoprotein receptor 1,20779,379,2.07 [1.59-2.69],6.263733219989344e-08
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Other cataract,ATRAID,All-trans retinoic acid-induced differentiation factor,18144,327,1.78 [1.43-2.22],3.675682222911335e-07
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Other cataract,B2M,Beta-2-microglobulin,18242,330,1.71 [1.41-2.08],5.25725741120118e-08
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Other cataract,B4GALT1,"Beta-1,4-galactosyltransferase 1",21035,389,2.42 [1.79-3.26],7.533582676058669e-09
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Other cataract,BSG,Basigin,21173,387,3.03 [2.04-4.51],4.643309926067e-08
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Other cataract,BTN2A1,Butyrophilin subfamily 2 member A1,21035,389,2.24 [1.68-2.98],3.390162952292048e-08
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Other cataract,BTN3A2,Butyrophilin subfamily 3 member A2,20933,387,1.67 [1.34-2.08],5.684233480007876e-06
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Other cataract,CA12,Carbonic anhydrase 12,20855,385,1.79 [1.40-2.29],3.1506105125811137e-06
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Other cataract,CCN3,CCN family member 3,21186,387,1.80 [1.43-2.26],5.542197834431122e-07
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Other cataract,CD27,CD27 antigen,21008,382,1.80 [1.50-2.16],2.1084975177720372e-10
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Other cataract,CD276,CD276 antigen,20923,389,2.19 [1.71-2.81],7.363723989577731e-10
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Other cataract,CD300C,CMRF35-like molecule 6,21148,386,1.76 [1.39-2.23],3.020031893018216e-06
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Other cataract,CD74,HLA class II histocompatibility antigen gamma chain,21148,386,2.24 [1.78-2.82],5.236299693625364e-12
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Other cataract,CD79B,B-cell antigen receptor complex-associated protein beta chain,21207,387,1.55 [1.31-1.84],3.326970523312288e-07
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Other cataract,CGA,Glycoprotein hormones alpha chain,20973,384,1.37 [1.20-1.56],3.057311860364058e-06
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Other cataract,CGREF1,Cell growth regulator with EF hand domain protein 1,20964,383,1.63 [1.34-2.00],1.7083444034276943e-06
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Other cataract,CHCHD10,"Coiled-coil-helix-coiled-coil-helix domain-containing protein 10, mitochondrial",18172,327,1.77 [1.45-2.16],1.8444427830948093e-08
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Other cataract,CHRDL1,Chordin-like protein 1,21001,389,2.07 [1.60-2.68],2.541061581093956e-08
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Other cataract,CKAP4,Cytoskeleton-associated protein 4,21107,384,1.99 [1.54-2.57],1.4170995021152294e-07
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Other cataract,CLEC1A,C-type lectin domain family 1 member A,20584,380,1.81 [1.42-2.31],2.218475156302772e-06
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Other cataract,CLMP,CXADR-like membrane protein,21132,384,2.80 [1.96-3.98],1.2751316662204852e-08
