Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
Chapter I Certain infectious and parasitic diseases,Other bacterial intestinal infections,ADAM12,Disintegrin and metalloproteinase domain-containing protein 12,18897,81,3.07 [2.16-4.36],4.1338745263219776e-10
Chapter I Certain infectious and parasitic diseases,Other bacterial intestinal infections,ATRAID,All-trans retinoic acid-induced differentiation factor,19417,83,1.99 [1.49-2.66],3.613656134620625e-06
Chapter I Certain infectious and parasitic diseases,Other bacterial intestinal infections,B2M,Beta-2-microglobulin,19502,87,1.82 [1.40-2.36],8.135287942395133e-06
Chapter I Certain infectious and parasitic diseases,Other bacterial intestinal infections,CHCHD6,MICOS complex subunit MIC25,19407,84,2.75 [1.85-4.11],7.08499801639658e-07
Chapter I Certain infectious and parasitic diseases,Other bacterial intestinal infections,CHGA,Chromogranin-A,19488,84,1.62 [1.38-1.91],5.873213039583525e-09
Chapter I Certain infectious and parasitic diseases,Other bacterial intestinal infections,DTNB,Dystrobrevin beta,19365,84,2.20 [1.62-2.99],4.37704219202071e-07
Chapter I Certain infectious and parasitic diseases,Other bacterial intestinal infections,GALNT10,Polypeptide N-acetylgalactosaminyltransferase 10,22341,100,3.67 [2.06-6.52],9.811992737231924e-06
Chapter I Certain infectious and parasitic diseases,Other bacterial intestinal infections,GIPC2,PDZ domain-containing protein GIPC2,19429,85,3.12 [1.94-5.02],2.758819288981582e-06
Chapter I Certain infectious and parasitic diseases,Other bacterial intestinal infections,LMNB2,Lamin-B2,19429,85,3.12 [1.94-5.04],3.040933642897061e-06
Chapter I Certain infectious and parasitic diseases,Other bacterial intestinal infections,MYLPF,"Myosin regulatory light chain 2, skeletal muscle isoform",18964,86,1.70 [1.36-2.12],3.773007449311967e-06
Chapter I Certain infectious and parasitic diseases,Other bacterial intestinal infections,NCR3LG1,Natural cytotoxicity triggering receptor 3 ligand 1,19417,83,3.21 [2.16-4.76],6.3522622498242444e-09
Chapter I Certain infectious and parasitic diseases,Other bacterial intestinal infections,NT5C1A,Cytosolic 5'-nucleotidase 1A,19429,85,2.24 [1.57-3.21],9.775020056487152e-06
Chapter I Certain infectious and parasitic diseases,Other bacterial intestinal infections,OCLN,Occludin,19439,85,2.41 [1.79-3.23],5.4914861188626805e-09
Chapter I Certain infectious and parasitic diseases,Other bacterial intestinal infections,PALM2,Paralemmin-2,19429,85,2.59 [1.85-3.63],2.9672905539785725e-08
Chapter I Certain infectious and parasitic diseases,Other bacterial intestinal infections,PENK,Proenkephalin-A,19042,84,2.58 [1.83-3.62],5.225979277242032e-08
Chapter I Certain infectious and parasitic diseases,Other bacterial intestinal infections,RBFOX3,RNA binding protein fox-1 homolog 3,19439,85,2.41 [1.87-3.11],1.3733976512597813e-11
Chapter I Certain infectious and parasitic diseases,Other bacterial intestinal infections,RNASE1,Ribonuclease pancreatic,19504,86,3.38 [2.15-5.31],1.271060623035601e-07
Chapter I Certain infectious and parasitic diseases,Other bacterial intestinal infections,RNASE6,Ribonuclease K6,19375,86,2.19 [1.62-2.97],3.248117191112576e-07
Chapter I Certain infectious and parasitic diseases,Other bacterial intestinal infections,SCG3,Secretogranin-3,22451,104,3.35 [2.04-5.50],1.7455648848367175e-06
Chapter I Certain infectious and parasitic diseases,Other bacterial intestinal infections,SIGLEC1,Sialoadhesin,22528,104,2.19 [1.55-3.08],7.335100118929011e-06
Chapter I Certain infectious and parasitic diseases,Other bacterial intestinal infections,SLC39A14,Zinc transporter ZIP14,21953,99,2.09 [1.55-2.81],1.2598688902676332e-06
Chapter I Certain infectious and parasitic diseases,Other bacterial intestinal infections,TGOLN2,Trans-Golgi network integral membrane protein 2,19504,86,5.28 [2.91-9.57],4.1963008562265366e-08
Chapter I Certain infectious and parasitic diseases,Other bacterial intestinal infections,USP28,Ubiquitin carboxyl-terminal hydrolase 28,19429,85,2.04 [1.51-2.77],4.0026811467140765e-06
Chapter I Certain infectious and parasitic diseases,Other bacterial intestinal infections,VSIG2,V-set and immunoglobulin domain-containing protein 2,19407,84,1.94 [1.54-2.46],2.854829112510056e-08
Chapter I Certain infectious and parasitic diseases,Other bacterial intestinal infections,WFDC2,WAP four-disulfide core domain protein 2,21324,95,2.16 [1.56-2.98],2.7753882068771686e-06
Chapter I Certain infectious and parasitic diseases,Other bacterial intestinal infections,YAP1,Transcriptional coactivator YAP1,19429,85,3.01 [1.96-4.62],4.847166083305955e-07
