Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
Chapter XI Diseases of the digestive system,Acute pancreatitis,CHGA,Chromogranin-A,19291,60,1.66 [1.37-2.01],2.539007342855825e-07
Chapter XI Diseases of the digestive system,Acute pancreatitis,DPP10,Inactive dipeptidyl peptidase 10,22232,75,2.37 [1.67-3.35],1.3241344278108538e-06
Chapter XI Diseases of the digestive system,Acute pancreatitis,HAVCR2,Hepatitis A virus cellular receptor 2,22260,75,2.74 [1.76-4.28],9.067700409939496e-06
Chapter XI Diseases of the digestive system,Acute pancreatitis,PGA4,Pepsin A-4,19301,60,2.00 [1.49-2.68],3.268063058195095e-06
Chapter XI Diseases of the digestive system,Acute pancreatitis,PLA2G1B,Phospholipase A2,22497,75,0.43 [0.30-0.62],5.938602430740993e-06
Chapter XI Diseases of the digestive system,Acute pancreatitis,PLAUR,Urokinase plasminogen activator surface receptor,22072,74,4.73 [2.71-8.27],4.8674674132238293e-08
Chapter XI Diseases of the digestive system,Acute pancreatitis,SIGLEC10,Sialic acid-binding Ig-like lectin 10,22232,75,2.57 [1.76-3.76],1.2117098743325437e-06
Chapter XI Diseases of the digestive system,Acute pancreatitis,TFF2,Trefoil factor 2,22298,76,2.00 [1.51-2.64],1.0669080320541068e-06
Chapter XI Diseases of the digestive system,Acute pancreatitis,VSIG2,V-set and immunoglobulin domain-containing protein 2,19215,58,2.20 [1.69-2.88],6.84458249671773e-09
Chapter XI Diseases of the digestive system,Acute pancreatitis,ZNRF4,E3 ubiquitin-protein ligase ZNRF4,19215,58,1.99 [1.47-2.69],7.652357688314308e-06
