Pro_code,ImportanceScore
SPRR3,0.0439260882336589
DCBLD2,0.0390883775165079
ENG,0.0371727824697212
PZP,0.0369344994411064
DNER,0.0343862393736313
CRNN,0.031778474037636
VWC2,0.0313478827550866
IGDCC4,0.0312603307051626
SPAG1,0.029233291005818
MLN,0.0288232436904143
ADAMTS8,0.0282615313270293
CHGA,0.0266616569168287
BOC,0.0261434243157847
LDLR,0.026105635436206
MTR,0.0252664352501894
CRTAC1,0.0242623699760455
CPE,0.0225702690129843
LILRB4,0.0213617121950734
CA14,0.0204124281575371
ENPP5,0.019765338497345
PSPN,0.0159748879569902
HSPB6,0.015923932105279
KLK14,0.0155680762066698
FBN2,0.0154569070930997
APOD,0.0145692991924449
CHRDL2,0.0129246466404686
ICAM5,0.0129188513891013
IL18R1,0.0126055964635566
MICB_MICA,0.0117489720675937
DCTN2,0.0115286608096687
NOTCH3,0.0115060024582145
WFIKKN2,0.0097113230881577
NCS1,0.009367714939987
MAP1LC3B2,0.0091105952453727
ANGPT2,0.0086426865242414
DPEP1,0.0086373908791371
CD99L2,0.0086211871742207
NTRK3,0.0081295096381424
KLK12,0.0080873185089733
ATP1B4,0.0076143344827433
IL7R,0.0065948098302986
AGR2,0.006515695370628
TNXB,0.0058924154173344
SERPINI1,0.0056114721018108
TDP1,0.0050002725095399
TSPAN8,0.0042584424173764
CD109,0.0040917334115304
KLB,0.0040516467526183
FUCA1,0.0040165509337049
PROK1,0.0039241579951331
PMM2,0.0038691546430893
DKK1,0.0038299196431955
CCS,0.0037798030511326
IL1A,0.0037577161969238
PRDX1,0.0036053293639539
SCT,0.0036018694821918
CBLIF,0.0035862988965819
CELA2A,0.0035286975468343
PODXL,0.0035129373362319
CARHSP1,0.0034936529457477
CLU,0.0034465532329448
ASAH2,0.003436714691553
CA4,0.0032968938432803
STAM,0.0032552225212363
NEO1,0.0032187181563225
CNTN5,0.0031774096262921
BPIFB1,0.0031472869004168
OBP2B,0.003128554588226
KRT18,0.0031084138657653
TACSTD2,0.0030895296311439
SYT1,0.0030399640490051
ROBO4,0.003035531478053
F7,0.0030215926677186
CLEC4A,0.0030166557683005
RNASE3,0.0029993281659022
PON2,0.0029524989472877
PDIA3,0.0029417132922266
GAPDH,0.002933477525208
CCN3,0.0029137855022327
FGFBP1,0.0028809950123538
FGF19,0.0028383097909301
CLEC1A,0.0028117446673101
EDA2R,0.0027954055981378
CTSB,0.002787588125452
LGALS3,0.0027371515311904
CEACAM16,0.002685232838442
LAMB1,0.0026484232427988
CD34,0.0025611531662569
IGFBP7,0.0024984599594579
FABP6,0.0024405235697107
ARTN,0.0024044558492606
HBQ1,0.0024014486750046
IL1RL2,0.0023543164350116
AMBP,0.0021450433314176
IKBKG,0.0019174247304584
