Pro_code,ImportanceScore
GSAP,0.0497272727272727
IL2RA,0.0418787878787878
NRP1,0.0431111111111111
AMY2B,0.0346565656565656
FGF6,0.0361515151515151
AGBL2,0.0417070707070707
FGF23,0.0404444444444444
ATP6V1D,0.033080808080808
PGA4,0.0395252525252525
KIT,0.0389898989898989
FN1,0.0413838383838383
SFTPD,0.0362121212121212
ARNT,0.0356161616161616
STC2,0.0395959595959595
SCGB3A1,0.0327373737373737
PMS1,0.0364343434343434
NELL2,0.0436767676767676
IGF1R,0.0318080808080808
PRC1,0.0311515151515151
LRTM1,0.0289191919191919
NME3,0.029040404040404
SEZ6,0.0261212121212121
BTN1A1,0.0296060606060606
MDM1,0.0217777777777777
MRPL58,0.0296262626262626
PTH,0.0226868686868686
TTF2,0.0224444444444444
BTNL10,0.0275656565656565
BRSK2,0.0177878787878787
OSTN,0.0165353535353535
