Pro_code,ImportanceScore
HLA-E,0.0549797979797979
RET,0.0482727272727272
LYSMD3,0.0413939393939393
GGA1,0.0424040404040403
GFRA3,0.0376464646464646
ITPR1,0.0285353535353535
CXCL11,0.0336363636363636
ICAM5,0.0411414141414141
IL3,0.0306767676767676
CSF2RB,0.031070707070707
PINLYP,0.0384747474747474
DUSP3,0.0383939393939394
KCNC4,0.0321515151515151
SMC3,0.0304949494949494
MILR1,0.0344848484848484
FCER1A,0.0329090909090909
FN1,0.0361414141414141
CPVL,0.0337676767676767
PITHD1,0.031050505050505
STC2,0.0303131313131313
TMED4,0.0286666666666666
MUC2,0.0285252525252525
FUT1,0.0291919191919191
UHRF2,0.0315353535353535
PYY,0.0231616161616161
CBLN4,0.0263535353535353
DXO,0.0315353535353535
NUP50,0.0277878787878787
MAPK9,0.0259797979797979
SCARA5,0.0193232323232323
