Pro_code,ImportanceScore
COL9A1,0.1877506602569746
CRTAC1,0.1133045191398061
EDA2R,0.0880995051684678
GDF15,0.0823580187505397
LEP,0.0706654133683344
CYTL1,0.0371567287488735
CA14,0.0331934678679141
ADM,0.0289052326829657
ELN,0.0277940627516704
ART3,0.027435905689425
AMBP,0.0262839955730349
GAST,0.0243911015147554
HAVCR1,0.0196480936415607
LRRN1,0.0178017109799081
CDCP1,0.0168097750673876
DNER,0.0168076787072507
CD1C,0.016414634118759
PALM2,0.0156643801524861
BCAN,0.0144873302629009
EGFR,0.0134063582254411
FABP4,0.0132175079286997
CHGA,0.0131308285365479
ADAMTS8,0.012382840976118
NCAN,0.0121768947594432
ENPP5,0.0099952862077384
TIMD4,0.0083335763247299
WFIKKN2,0.0065144210889676
SEZ6L,0.0063556154594719
IGFBP4,0.0059041547661465
BOC,0.0058727454616223
YAP1,0.0049094497746621
CHI3L1,0.0040703441857937
TNFRSF10B,0.0031372267857575
IL6,0.0030630681414491
VSIG2,0.0020489977246038
GAL,0.0019957804905158
VSIG4,0.0016972573910444
RBFOX3,0.0016377082796361
FABP9,0.0013886360577093
PLA2G2A,0.0013112582187316
SPINK5,0.0009690290145576
MSR1,0.0009441884765584
IGDCC4,0.0005646112810375
