Pro_code,ImportanceScore
GDF15,0.1296412518695264
EDA2R,0.0983308980595904
GAST,0.06306546069445
CA14,0.0555069708631128
CDCP1,0.0468167141210582
DCN,0.0373637728991705
MEPE,0.0327868817445441
LEP,0.0316350423535248
HAVCR1,0.0301786157221882
PTN,0.0290820628176086
AMBP,0.0283823269614115
COL9A1,0.0282838481261237
ART3,0.0266653103154304
DCBLD2,0.0261340018083005
VSIG2,0.0229295311255058
PLAUR,0.0214451755506319
PLA2G7,0.0212938868236402
TNFRSF10B,0.0194355362197862
REN,0.0190854262052652
CD276,0.0189458479406548
CHGA,0.0172274596939773
EGFR,0.0162711322073806
NEFL,0.0148416174327954
NPPC,0.0147496898877806
CDH3,0.0143899792140423
ADGRE5,0.0134876317585656
ODAM,0.0124879876803436
BCAN,0.0110425155251519
RGMA,0.008992342851423
GAL,0.0085385901016152
CLMP,0.0075070425861214
LRRN1,0.00732033754242
PZP,0.0065505681395965
CHAD,0.0056170263080644
CELA2A,0.0045045959055054
SELENOP,0.0040990216220841
MSTN,0.003854753744296
EDDM3B,0.0037269321862169
ELN,0.0035030002940965
HPGDS,0.0030669782720281
ADAMTS8,0.0029558088098699
DLK1,0.0028678400899016
PPY,0.0028315295919885
ADM,0.0026969495539736
CRTAC1,0.0024221931918126
ENPP5,0.0023474473261163
FABP9,0.0021619253845215
INSL3,0.0020589736008772
KLK3,0.0019538317013751
ITGB6,0.0018473994190692
AREG,0.0013447591427787
TIMP4,0.0013226661451852
MMP12,0.001320057882481
PLB1,0.001092075382895
IL18R1,0.0010022332241425
GAMT,0.0009865443779805
