Pro_code,ImportanceScore
OBP2B,0.0367737774526409
CXCL14,0.0330218569927471
LAMA4,0.026967599446434
IGF1R,0.0265073261120524
KIR3DL1,0.0261941664390349
IVD,0.0241153992438214
ITM2A,0.02232700997046
C1QTNF1,0.0212591694495951
IL13RA1,0.0209476501070533
F10,0.0190421987999455
CPOX,0.0179098095514567
GALNT3,0.0168150925401186
LILRB2,0.0146162561771708
VWF,0.0145866034639429
SELP,0.0128400162974078
CHL1,0.0128230438707225
MFAP3,0.0112508264221564
RAP1A,0.0107964013037289
HDAC8,0.0107010467960863
IL1R2,0.0106093764593982
HSP90B1,0.0105983972612377
A1BG,0.0103989085858816
WNT9A,0.0103968092704541
NFAT5,0.0103686673087623
MAVS,0.0101848877140008
MST1,0.0101116164073855
CXCL17,0.0100710394444876
MATN3,0.0097174883738379
TCN2,0.0092673901257698
MYOM1,0.0090485201587365
AREG,0.0089894144546929
LAG3,0.0087074269203463
VIM,0.0085818624979166
DPEP2,0.0085440906978369
IL2,0.0084654675729961
REG3A,0.0084318928993942
TNF,0.0083849868285176
ACADM,0.0080490303603637
SIT1,0.0079896893284064
S100P,0.0078770234323828
GPC1,0.0076549933338275
F7,0.0075963186611043
SDK2,0.007564914168259
GFRA1,0.0075377094255489
KCNC4,0.0072030746647059
MLN,0.0071507870837441
CLSTN2,0.0070182310400306
CD164L2,0.0064143096631632
C1RL,0.0063504829386478
RASGRF1,0.0060592234970689
NECTIN1,0.0058031195153369
LRPAP1,0.005799187363667
IGSF21,0.0057003816337857
TXNL1,0.0056279290852878
AZU1,0.0055266689114736
KLRC1,0.0051445951979514
CLUL1,0.0045613483847047
CPVL,0.0045007875318384
GBP4,0.0044983585945226
SERPINB5,0.0043883996514166
SKAP1,0.0043190392820375
CLSTN1,0.0042873747945685
CKMT1A_CKMT1B,0.004254440083175
KRT8,0.0042362864130773
CRTAM,0.0042184941146909
TYRO3,0.0041444912464373
AKAP12,0.0040966733264261
PSAPL1,0.0040938792781166
APBB1IP,0.0040440148763483
GPA33,0.003983471710575
IGF2R,0.0039304942052981
KLB,0.0038973545760425
NTF4,0.0038761751799331
MFAP5,0.0038604158531856
CA14,0.0038597658559614
NECAP2,0.0038473984484581
DPP4,0.0037302028071313
IL24,0.0036932343881776
MMP13,0.0036782876647825
CBLIF,0.003658589593971
AMFR,0.0036429820478987
LYPD1,0.0035793544464758
RAB39B,0.0035456657940572
ACYP1,0.0035314754197138
SLC16A1,0.0035051044942393
ITIH4,0.003497897545849
CSF2RA,0.0034370566362218
CR2,0.0034287427567807
ACY3,0.0033653741321883
SH3GLB2,0.0032731160771889
S100G,0.0032608549816775
GSAP,0.0032299191741925
TNFAIP8,0.0032240641038273
TGFBR2,0.0031960854974965
LIPF,0.0031777091281217
CALB2,0.003163818772375
KIR2DL3,0.0031637452558312
SPON2,0.0031604906746407
HSPB6,0.0031384564852709
TNNI3,0.0030829330859921
EVI2B,0.0030773810584966
RAB44,0.0030562934809836
IL11,0.0030398046653227
CD300LF,0.0030277426067422
NFYA,0.0029982553233849
PSMD9,0.0029899068652214
CNPY2,0.0029895798692444
DSG2,0.0029688536383695
CRTAC1,0.0029499891123476
PTPRF,0.0029203471824285
NADK,0.0029154239554884
CAMKK1,0.0029107535900001
CFHR5,0.0029000517773763
IL33,0.0028842181004274
SCGB3A2,0.0028464673560364
FGF9,0.0028306602483407
SLC39A5,0.0028237137748818
RASA1,0.0027897412129918
ANGPTL2,0.0027730073563541
CEP164,0.0027617928677397
ERCC1,0.0027411618159299
SCN3A,0.0026506904455859
MEGF9,0.0026330652968028
CRELD1,0.0026234491916115
AHSG,0.0026083029173216
PKLR,0.0025668142977324
LPL,0.0025559796508642
IL1A,0.0025490531669448
GHRL,0.0025215135843781
PLA2G1B,0.0024732336985755
BTC,0.0024563288631401
CES1,0.0024487773330656
LAYN,0.0024368083380607
ITGAM,0.0024230068409854
MFGE8,0.0024145939313664
PLAU,0.0023955611385366
SMNDC1,0.0023147476109347
IL15RA,0.0022517578344143
KLK10,0.0022207778986216
GMPR2,0.0022011642052038
QDPR,0.0021942253680067
IFIT1,0.0021738723300586
CD40,0.0021309765730511
FABP1,0.0021169685214568
KLK14,0.0021091559541149
IGFBP4,0.0020994222371614
PCSK9,0.0020915234139595
SIRPB1,0.0020764035316024
THRAP3,0.0020642938577163
STXBP3,0.0020503491938128
TSPAN1,0.0019993810846492
CCL27,0.0019933534669904
KYNU,0.0019145098411994
FST,0.0018742978642791
AOC3,0.0017816109457602
CPTP,0.0017705731097644
ASS1,0.0017212807049489
AIF1L,0.0017048522653973
GBA,0.0016821387241971
NHLRC3,0.0016273839913205
GRK5,0.0015843894059668
DUSP3,0.0015307815604661
IMPG1,0.0015125249166502
PGLYRP4,0.0014712819333258
TDP1,0.0014456802270719
TET2,0.001384759005275
MNDA,0.0012482507756361
