Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
Chapter I Certain infectious and parasitic diseases,Certain infectious and parasitic diseases,ACTA2,"Actin, aortic smooth muscle",19916,805,1.50 [1.32-1.69],9.190352505089026e-11
Chapter I Certain infectious and parasitic diseases,Certain infectious and parasitic diseases,ACVRL1,Serine/threonine-protein kinase receptor R3,20060,817,2.78 [2.21-3.49],1.2743292919705398e-18
Chapter I Certain infectious and parasitic diseases,Certain infectious and parasitic diseases,ADA2,Adenosine deaminase 2,20175,817,2.09 [1.83-2.39],5.717613830902932e-27
Chapter I Certain infectious and parasitic diseases,Certain infectious and parasitic diseases,ADAM12,Disintegrin and metalloproteinase domain-containing protein 12,17130,687,2.44 [2.06-2.90],2.9236324905926392e-24
Chapter I Certain infectious and parasitic diseases,Certain infectious and parasitic diseases,ADAM9,Disintegrin and metalloproteinase domain-containing protein 9,17609,718,2.32 [1.87-2.88],1.7603795326851172e-14
Chapter I Certain infectious and parasitic diseases,Certain infectious and parasitic diseases,ADAMTSL2,ADAMTS-like protein 2,17672,712,2.14 [1.78-2.57],4.792992328840845e-16
Chapter I Certain infectious and parasitic diseases,Certain infectious and parasitic diseases,ADGRG1,Adhesion G-protein coupled receptor G1,20182,813,1.27 [1.19-1.36],3.83144627426849e-13
Chapter I Certain infectious and parasitic diseases,Certain infectious and parasitic diseases,ADM,Pro-adrenomedullin,20453,828,3.06 [2.40-3.90],1.2565057412999206e-19
Chapter I Certain infectious and parasitic diseases,Certain infectious and parasitic diseases,AGRN,Agrin,20353,822,2.23 [1.89-2.63],7.768691165455589e-22
Chapter I Certain infectious and parasitic diseases,Certain infectious and parasitic diseases,ALCAM,CD166 antigen,20536,835,2.65 [1.96-3.59],2.3400768168625576e-10
Chapter I Certain infectious and parasitic diseases,Certain infectious and parasitic diseases,AMBP,Protein AMBP,20425,827,3.54 [2.61-4.81],5.968306249905714e-16
Chapter I Certain infectious and parasitic diseases,Certain infectious and parasitic diseases,ANGPT2,Angiopoietin-2,20453,828,2.35 [2.02-2.72],2.4986950712486605e-29
Chapter I Certain infectious and parasitic diseases,Certain infectious and parasitic diseases,ANGPTL4,Angiopoietin-related protein 4,20323,821,1.94 [1.68-2.22],1.4326879235218934e-20
Chapter I Certain infectious and parasitic diseases,Certain infectious and parasitic diseases,AREG,Amphiregulin,20182,813,1.94 [1.69-2.22],1.5228718685913137e-21
Chapter I Certain infectious and parasitic diseases,Certain infectious and parasitic diseases,ASGR1,Asialoglycoprotein receptor 1,20097,818,2.30 [1.90-2.79],9.594570900738705e-18
Chapter I Certain infectious and parasitic diseases,Certain infectious and parasitic diseases,ASGR2,Asialoglycoprotein receptor 2,17685,719,2.48 [1.91-3.21],8.488386892397524e-12
Chapter I Certain infectious and parasitic diseases,Certain infectious and parasitic diseases,ATRAID,All-trans retinoic acid-induced differentiation factor,17609,718,2.00 [1.66-2.40],1.7925773657454397e-13
Chapter I Certain infectious and parasitic diseases,Certain infectious and parasitic diseases,B2M,Beta-2-microglobulin,17682,720,2.07 [1.75-2.45],1.0422814240438364e-17
Chapter I Certain infectious and parasitic diseases,Certain infectious and parasitic diseases,B4GALT1,"Beta-1,4-galactosyltransferase 1",20353,822,3.04 [2.45-3.77],8.302245953374686e-24
Chapter I Certain infectious and parasitic diseases,Certain infectious and parasitic diseases,BAMBI,BMP and activin membrane-bound inhibitor homolog,19805,805,2.06 [1.70-2.48],8.11281477000281e-14
Chapter I Certain infectious and parasitic diseases,Certain infectious and parasitic diseases,BMPER,BMP-binding endothelial regulator protein,17270,700,3.29 [2.43-4.44],1.1619038775926183e-14
Chapter I Certain infectious and parasitic diseases,Certain infectious and parasitic diseases,BSG,Basigin,20481,828,4.64 [3.44-6.26],9.382644578330993e-24
Chapter I Certain infectious and parasitic diseases,Certain infectious and parasitic diseases,BST2,Bone marrow stromal antigen 2,20466,825,1.64 [1.48-1.81],1.0103890374923345e-21
Chapter I Certain infectious and parasitic diseases,Certain infectious and parasitic diseases,BTN2A1,Butyrophilin subfamily 2 member A1,20353,822,3.29 [2.65-4.08],2.991754664101632e-27
Chapter I Certain infectious and parasitic diseases,Certain infectious and parasitic diseases,BTN3A2,Butyrophilin subfamily 3 member A2,20263,825,1.75 [1.49-2.05],6.0609204257393495e-12
Chapter I Certain infectious and parasitic diseases,Certain infectious and parasitic diseases,C1QA,Complement C1q subcomponent subunit A,20414,826,2.51 [1.94-3.26],3.62096733259756e-12
Chapter I Certain infectious and parasitic diseases,Certain infectious and parasitic diseases,C1RL,Complement C1r subcomponent-like protein,17647,719,3.34 [2.27-4.91],7.975531162969734e-10
Chapter I Certain infectious and parasitic diseases,Certain infectious and parasitic diseases,C7,Complement component C7,17254,700,2.74 [2.22-3.38],3.2210197678549506e-21
Chapter I Certain infectious and parasitic diseases,Certain infectious and parasitic diseases,CA12,Carbonic anhydrase 12,20182,813,1.93 [1.63-2.30],5.410063717404989e-14
Chapter I Certain infectious and parasitic diseases,Certain infectious and parasitic diseases,CCDC80,Coiled-coil domain-containing protein 80,20274,819,1.93 [1.63-2.29],1.9704877771912954e-14
Chapter I Certain infectious and parasitic diseases,Certain infectious and parasitic diseases,CCL14,C-C motif chemokine 14,20245,824,1.63 [1.43-1.86],4.835092771518647e-13
Chapter I Certain infectious and parasitic diseases,Certain infectious and parasitic diseases,CCL15,C-C motif chemokine 15,20536,835,1.61 [1.41-1.83],1.154291775050304e-12
Chapter I Certain infectious and parasitic diseases,Certain infectious and parasitic diseases,CCL20,C-C motif chemokine 20,20517,829,1.29 [1.21-1.37],8.333820001065531e-17
Chapter I Certain infectious and parasitic diseases,Certain infectious and parasitic diseases,CCL21,C-C motif chemokine 21,20353,822,1.75 [1.53-2.00],1.3809776609597256e-16
Chapter I Certain infectious and parasitic diseases,Certain infectious and parasitic diseases,CCL25,C-C motif chemokine 25,20517,829,1.52 [1.34-1.72],9.954429328122536e-11
Chapter I Certain infectious and parasitic diseases,Certain infectious and parasitic diseases,CCL3,C-C motif chemokine 3,20263,825,1.25 [1.16-1.34],6.608957309397092e-10
Chapter I Certain infectious and parasitic diseases,Certain infectious and parasitic diseases,CCL7,C-C motif chemokine 7,20263,825,1.34 [1.22-1.47],9.625585898836003e-10
Chapter I Certain infectious and parasitic diseases,Certain infectious and parasitic diseases,CCN3,CCN family member 3,20497,834,2.42 [2.05-2.86],3.277660016860252e-25
Chapter I Certain infectious and parasitic diseases,Certain infectious and parasitic diseases,CCN4,CCN family member 4,20453,828,1.66 [1.43-1.92],2.4063011114081595e-11
Chapter I Certain infectious and parasitic diseases,Certain infectious and parasitic diseases,CD14,Monocyte differentiation antigen CD14,19890,814,1.94 [1.67-2.25],1.2732370609766493e-18
Chapter I Certain infectious and parasitic diseases,Certain infectious and parasitic diseases,CD163,Scavenger receptor cysteine-rich type 1 protein M130,20373,827,1.64 [1.43-1.88],1.2126981345736157e-12
