Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
Chapter XI Diseases of the digestive system,"Ulcerative colitis, NAS",C1QA,Complement C1q subcomponent subunit A,22532,128,5.46 [3.34-8.91],1.1812297001898506e-11
Chapter XI Diseases of the digestive system,"Ulcerative colitis, NAS",CD300E,CMRF35-like molecule 2,22504,129,2.73 [2.00-3.72],2.746061533851673e-10
Chapter XI Diseases of the digestive system,"Ulcerative colitis, NAS",CXCL8,Interleukin-8,22218,128,1.70 [1.51-1.93],2.4192312967174818e-17
Chapter XI Diseases of the digestive system,"Ulcerative colitis, NAS",CXCL9,C-X-C motif chemokine 9,22455,130,1.84 [1.56-2.17],5.197704418860525e-13
Chapter XI Diseases of the digestive system,"Ulcerative colitis, NAS",DSC2,Desmocollin-2,22117,126,3.67 [2.54-5.30],4.052589872541493e-12
Chapter XI Diseases of the digestive system,"Ulcerative colitis, NAS",EFNA1,Ephrin-A1,22344,129,3.63 [2.42-5.44],4.022158487109087e-10
Chapter XI Diseases of the digestive system,"Ulcerative colitis, NAS",GDF15,Growth/differentiation factor 15,22657,128,2.41 [1.94-2.99],1.531923013703068e-15
Chapter XI Diseases of the digestive system,"Ulcerative colitis, NAS",IGFBP4,Insulin-like growth factor-binding protein 4,22117,128,2.22 [1.73-2.86],4.5900540118078335e-10
Chapter XI Diseases of the digestive system,"Ulcerative colitis, NAS",IL15,Interleukin-15,22347,125,3.88 [2.74-5.49],1.7330010632208303e-14
Chapter XI Diseases of the digestive system,"Ulcerative colitis, NAS",IL17A,Interleukin-17A,21954,125,1.91 [1.58-2.31],3.508139768079805e-11
Chapter XI Diseases of the digestive system,"Ulcerative colitis, NAS",IL2RA,Interleukin-2 receptor subunit alpha,22240,125,2.48 [1.87-3.29],3.2081891562735467e-10
Chapter XI Diseases of the digestive system,"Ulcerative colitis, NAS",LCN2,Neutrophil gelatinase-associated lipocalin,21704,124,2.49 [1.86-3.33],7.401406403182393e-10
Chapter XI Diseases of the digestive system,"Ulcerative colitis, NAS",MMP10,Stromelysin-2,22304,128,2.74 [2.28-3.28],1.3788682267251455e-27
Chapter XI Diseases of the digestive system,"Ulcerative colitis, NAS",MMP12,Macrophage metalloelastase,22403,128,2.35 [1.86-2.96],4.38792953844058e-13
Chapter XI Diseases of the digestive system,"Ulcerative colitis, NAS",NOS2,"Nitric oxide synthase, inducible",18730,110,3.26 [2.58-4.11],2.0226026819920404e-23
Chapter XI Diseases of the digestive system,"Ulcerative colitis, NAS",PGF,Placenta growth factor,22638,128,4.24 [2.78-6.47],2.2191263836870463e-11
Chapter XI Diseases of the digestive system,"Ulcerative colitis, NAS",PRG2,Bone marrow proteoglycan,19396,110,3.02 [2.24-4.06],2.697438034884052e-13
Chapter XI Diseases of the digestive system,"Ulcerative colitis, NAS",PTGDS,Prostaglandin-H2 D-isomerase,22232,125,7.85 [5.93-10.41],1.140948172798898e-46
Chapter XI Diseases of the digestive system,"Ulcerative colitis, NAS",REG3A,Regenerating islet-derived protein 3-alpha,22657,128,1.82 [1.50-2.20],7.861137482626815e-10
Chapter XI Diseases of the digestive system,"Ulcerative colitis, NAS",REG4,Regenerating islet-derived protein 4,22379,130,2.48 [1.91-3.23],8.319771575019728e-12
Chapter XI Diseases of the digestive system,"Ulcerative colitis, NAS",RETN,Resistin,22334,125,2.28 [1.79-2.91],2.7360935140925252e-11
Chapter XI Diseases of the digestive system,"Ulcerative colitis, NAS",TNF,Tumor necrosis factor,21935,124,2.13 [1.71-2.65],1.0083915213089476e-11
Chapter XI Diseases of the digestive system,"Ulcerative colitis, NAS",TNFRSF1A,Tumor necrosis factor receptor superfamily member 1A,22385,129,3.38 [2.31-4.94],3.4988811492396747e-10
Chapter XI Diseases of the digestive system,"Ulcerative colitis, NAS",TNFRSF4,Tumor necrosis factor receptor superfamily member 4,22601,128,2.84 [2.09-3.86],2.2036167483725806e-11
Chapter XI Diseases of the digestive system,"Ulcerative colitis, NAS",TNFRSF6B,Tumor necrosis factor receptor superfamily member 6B,22177,127,2.05 [1.69-2.49],5.04880748799401e-13
